dataset,p,component_1,component_2
DIA,5,0.07961056,0.92038944
DIA,5,0.07743054,0.92256946
DIA,5,0.11825936,0.88174064
DIA,5,0.10028036,0.89971964
DIA,5,0.05766381,0.94233619
DIA,5,0.05765060,0.94234940
DIA,5,0.06419091,0.93580909
DIA,5,0.05975813,0.94024187
DIA,5,0.05808087,0.94191913
DIA,5,0.06137274,0.93862726
DIA,5,0.13259459,0.86740541
DIA,5,0.05979277,0.94020723
DIA,5,0.06539178,0.93460822
DIA,5,0.10668810,0.89331190
DIA,5,0.06088428,0.93911572
DIA,5,0.06303398,0.93696602
DIA,5,0.05876522,0.94123478
DIA,5,0.06824784,0.93175216
DIA,5,0.05964599,0.94035401
DIA,5,0.05769934,0.94230066
DIA,5,0.06128628,0.93871372
DIA,5,0.53821439,0.46178561
DIA,5,0.05838236,0.94161764
DIA,5,0.18277880,0.81722120
DIA,5,0.12860759,0.87139241
DIA,5,0.05784596,0.94215404
DIA,5,0.07762196,0.92237804
DIA,5,0.12478895,0.87521105
DIA,5,0.05916162,0.94083838
DIA,5,0.62489442,0.37510558
DIA,5,0.06255193,0.93744807
DIA,5,0.08053413,0.91946587
DIA,5,0.07983410,0.92016590
DIA,5,0.06188574,0.93811426
DIA,5,0.06820689,0.93179311
DIA,5,0.05849512,0.94150488
DIA,5,0.09202347,0.90797653
DIA,5,0.06805698,0.93194302
DIA,5,0.10514030,0.89485970
DIA,5,0.05968159,0.94031841
DIA,5,0.05814993,0.94185007
DIA,5,0.06267558,0.93732442
DIA,5,0.12325512,0.87674488
DIA,5,0.05767921,0.94232079
DIA,5,0.05793276,0.94206724
DIA,5,0.11152752,0.88847248
DIA,5,0.05767079,0.94232921
DIA,5,0.08908073,0.91091927
DIA,5,0.06078274,0.93921726
DIA,5,0.06238058,0.93761942
DIA,5,0.05805383,0.94194617
DIA,5,0.05803595,0.94196405
DIA,5,0.07826423,0.92173577
DIA,5,0.08523778,0.91476222
DIA,5,0.14470562,0.85529438
DIA,5,0.10867416,0.89132584
DIA,5,0.05789461,0.94210539
DIA,5,0.06731912,0.93268088
DIA,5,0.12060518,0.87939482
DIA,5,0.05832523,0.94167477
DIA,5,0.06455351,0.93544649
DIA,5,0.07191793,0.92808207
DIA,5,0.12283847,0.87716153
DIA,5,0.20062559,0.79937441
DIA,5,0.05882775,0.94117225
DIA,5,0.05770942,0.94229058
DIA,5,0.07443337,0.92556663
DIA,5,0.11918967,0.88081033
DIA,5,0.05801801,0.94198199
DIA,5,0.07188783,0.92811217
DIA,5,0.06221183,0.93778817
DIA,5,0.05863424,0.94136576
DIA,5,0.05905645,0.94094355
DIA,5,0.05986862,0.94013138
DIA,5,0.05994109,0.94005891
DIA,5,0.06420574,0.93579426
DIA,5,0.05902547,0.94097453
DIA,5,0.05765344,0.94234656
DIA,5,0.06809997,0.93190003
DIA,5,0.07937476,0.92062524
DIA,5,0.07608234,0.92391766
DIA,5,0.10130378,0.89869622
DIA,5,0.06319720,0.93680280
DIA,5,0.05802195,0.94197805
DIA,5,0.05971838,0.94028162
DIA,5,0.06136050,0.93863950
DIA,5,0.05793570,0.94206430
DIA,5,0.05820887,0.94179113
DIA,5,0.09066355,0.90933645
DIA,5,0.05889427,0.94110573
DIA,5,0.06700609,0.93299391
DIA,5,0.05827998,0.94172002
DIA,5,0.06142492,0.93857508
DIA,5,0.05789951,0.94210049
DIA,5,0.05844630,0.94155370
DIA,5,0.09567200,0.90432800
DIA,5,0.07323823,0.92676177
DIA,5,0.06294422,0.93705578
DIA,5,0.06129660,0.93870340
DIA,5,0.08038693,0.91961307
DIA,5,0.05891910,0.94108090
DIA,5,0.10972711,0.89027289
DIA,5,0.06763781,0.93236219
DIA,5,0.09434250,0.90565750
DIA,5,0.05766515,0.94233485
DIA,5,0.06329781,0.93670219
DIA,5,0.06158216,0.93841784
DIA,5,0.07222200,0.92777800
DIA,5,0.06863755,0.93136245
DIA,5,0.05830813,0.94169187
DIA,5,0.05811269,0.94188731
DIA,5,0.05787154,0.94212846
DIA,5,0.05793516,0.94206484
DIA,5,0.07079415,0.92920585
DIA,5,0.05791116,0.94208884
DIA,5,0.07490012,0.92509988
DIA,5,0.06176444,0.93823556
DIA,5,0.05946292,0.94053708
DIA,5,0.06801788,0.93198212
DIA,5,0.05885975,0.94114025
DIA,5,0.10839520,0.89160480
DIA,5,0.05948547,0.94051453
DIA,5,0.06196932,0.93803068
DIA,5,0.08115051,0.91884949
DIA,5,0.07900692,0.92099308
DIA,5,0.05890136,0.94109864
DIA,5,0.06002629,0.93997371
DIA,5,0.06340397,0.93659603
DIA,5,0.07080340,0.92919660
DIA,5,0.05821447,0.94178553
DIA,5,0.09832738,0.90167262
DIA,5,0.07089015,0.92910985
DIA,5,0.07439499,0.92560501
DIA,5,0.14289860,0.85710140
DIA,5,0.08351349,0.91648651
DIA,5,0.06464456,0.93535544
DIA,5,0.05765047,0.94234953
DIA,5,0.05938242,0.94061758
DIA,5,0.10649371,0.89350629
DIA,5,0.06725545,0.93274455
DIA,5,0.05964240,0.94035760
DIA,5,0.06426221,0.93573779
DIA,5,0.15447806,0.84552194
DIA,5,0.06366410,0.93633590
DIA,5,0.05863247,0.94136753
DIA,5,0.05773800,0.94226200
DIA,5,0.05765038,0.94234962
DIA,5,0.13511174,0.86488826
DIA,5,0.12969047,0.87030953
DIA,5,0.06970735,0.93029265
DIA,5,0.05819300,0.94180700
DIA,5,0.09623803,0.90376197
DIA,5,0.06807787,0.93192213
DIA,5,0.05944034,0.94055966
DIA,5,0.06733922,0.93266078
DIA,5,0.05935476,0.94064524
DIA,5,0.07429235,0.92570765
DIA,5,0.07353995,0.92646005
DIA,5,0.05967558,0.94032442
DIA,5,0.13334960,0.86665040
DIA,5,0.09882213,0.90117787
DIA,5,0.06851843,0.93148157
DIA,5,0.08825778,0.91174222
DIA,5,0.05800441,0.94199559
DIA,5,0.07349148,0.92650852
DIA,5,0.05822387,0.94177613
DIA,5,0.09143405,0.90856595
DIA,5,0.07698379,0.92301621
DIA,5,0.05863240,0.94136760
DIA,5,0.62189147,0.37810853
DIA,5,0.07218875,0.92781125
DIA,5,0.11312086,0.88687914
DIA,5,0.07984903,0.92015097
DIA,5,0.05771415,0.94228585
DIA,5,0.06014417,0.93985583
DIA,5,0.05795147,0.94204853
DIA,5,0.05956542,0.94043458
DIA,5,0.06583007,0.93416993
DIA,5,0.17229447,0.82770553
DIA,5,0.06613870,0.93386130
DIA,5,0.06426374,0.93573626
DIA,5,0.05824875,0.94175125
DIA,5,0.06372875,0.93627125
DIA,5,0.18486748,0.81513252
DIA,5,0.65006598,0.34993402
DIA,5,0.06879624,0.93120376
DIA,5,0.05765351,0.94234649
DIA,5,0.06400020,0.93599980
DIA,5,0.09218754,0.90781246
DIA,5,0.06388414,0.93611586
DIA,5,0.14397600,0.85602400
DIA,5,0.18321455,0.81678545
DIA,5,0.09209177,0.90790823
DIA,5,0.06839717,0.93160283
DIA,5,0.11311644,0.88688356
DIA,5,0.06437262,0.93562738
DIA,5,0.13129971,0.86870029
DIA,5,0.08495789,0.91504211
DIA,5,0.28199514,0.71800486
DIA,5,0.06440580,0.93559420
DIA,5,0.05976959,0.94023041
DIA,5,0.07222205,0.92777795
DIA,5,0.07752099,0.92247901
DIA,5,0.13014259,0.86985741
DIA,5,0.08276778,0.91723222
DIA,5,0.10609696,0.89390304
DIA,5,0.05819753,0.94180247
DIA,5,0.13955597,0.86044403
DIA,5,0.05842032,0.94157968
DIA,5,0.06371297,0.93628703
DIA,5,0.07170106,0.92829894
DIA,5,0.10515051,0.89484949
DIA,5,0.10292512,0.89707488
DIA,5,0.11873747,0.88126253
DIA,5,0.42898952,0.57101048
DIA,5,0.07027184,0.92972816
DIA,5,0.16184373,0.83815627
DIA,5,0.06451285,0.93548715
DIA,5,0.08873653,0.91126347
DIA,5,0.06519808,0.93480192
DIA,5,0.10360939,0.89639061
DIA,5,0.16780513,0.83219487
DIA,5,0.09724769,0.90275231
DIA,5,0.05929018,0.94070982
DIA,5,0.05952809,0.94047191
DIA,5,0.99210048,0.00789952
DIA,5,0.46364068,0.53635932
DIA,5,0.05995382,0.94004618
DIA,5,0.06057512,0.93942488
DIA,5,0.05966261,0.94033739
DIA,5,0.05765096,0.94234904
DIA,5,0.46294104,0.53705896
DIA,5,0.05821439,0.94178561
DIA,5,0.06096495,0.93903505
DIA,5,0.07180017,0.92819983
DIA,5,0.05903062,0.94096938
DIA,5,0.05890397,0.94109603
DIA,5,0.06879042,0.93120958
DIA,5,0.08919010,0.91080990
DIA,5,0.05765039,0.94234961
DIA,5,0.09104955,0.90895045
DIA,5,0.10094852,0.89905148
DIA,5,0.08114165,0.91885835
DIA,5,0.06380627,0.93619373
DIA,5,0.05826913,0.94173087
DIA,5,0.32482407,0.67517593
DIA,5,0.08525731,0.91474269
DIA,5,0.22950254,0.77049746
DIA,5,0.05794103,0.94205897
DIA,5,0.09360714,0.90639286
DIA,5,0.14816012,0.85183988
DIA,5,0.07179096,0.92820904
DIA,5,0.18060140,0.81939860
DIA,5,0.05779700,0.94220300
DIA,5,0.06063764,0.93936236
DIA,5,0.07222153,0.92777847
DIA,5,0.06748502,0.93251498
DIA,5,0.07662819,0.92337181
DIA,5,0.05902489,0.94097511
DIA,5,0.05773965,0.94226035
DIA,5,0.05830831,0.94169169
DIA,5,0.05793135,0.94206865
DIA,5,0.05809747,0.94190253
DIA,5,0.22866020,0.77133980
DIA,5,0.06900096,0.93099904
DIA,5,0.06132789,0.93867211
DIA,5,0.09533730,0.90466270
DIA,5,0.10448206,0.89551794
DIA,5,0.05787945,0.94212055
DIA,5,0.09169659,0.90830341
DIA,5,0.16802397,0.83197603
DIA,5,0.10125211,0.89874789
DIA,5,0.05798375,0.94201625
DIA,5,0.05919621,0.94080379
DIA,5,0.11907457,0.88092543
DIA,5,0.16425643,0.83574357
DIA,5,0.05830311,0.94169689
DIA,5,0.08474530,0.91525470
DIA,5,0.05942561,0.94057439
DIA,5,0.05769254,0.94230746
DIA,5,0.10981462,0.89018538
DIA,5,0.08342792,0.91657208
DIA,5,0.06180555,0.93819445
DIA,5,0.10125623,0.89874377
DIA,5,0.06612207,0.93387793
DIA,5,0.08152118,0.91847882
DIA,5,0.07783193,0.92216807
DIA,5,0.07010737,0.92989263
DIA,5,0.06784721,0.93215279
DIA,5,0.05819802,0.94180198
DIA,5,0.06260395,0.93739605
DIA,5,0.05772495,0.94227505
DIA,5,0.05910209,0.94089791
DIA,5,0.05880467,0.94119533
DIA,5,0.05770960,0.94229040
DIA,5,0.06697886,0.93302114
DIA,5,0.06248013,0.93751987
DIA,5,0.05986060,0.94013940
DIA,5,0.09708439,0.90291561
DIA,5,0.06116144,0.93883856
DIA,5,0.05773753,0.94226247
DIA,5,0.07870475,0.92129525
DIA,5,0.05833808,0.94166192
DIA,5,0.06506374,0.93493626
DIA,5,0.19909978,0.80090022
DIA,5,0.05788965,0.94211035
DIA,5,0.06273213,0.93726787
DIA,5,0.68958432,0.31041568
DIA,5,0.09570628,0.90429372
DIA,5,0.07128841,0.92871159
DIA,5,0.06690648,0.93309352
DIA,5,0.29047353,0.70952647
DIA,5,0.06360934,0.93639066
DIA,5,0.98999246,0.01000754
DIA,5,0.05774278,0.94225722
DIA,5,0.06263977,0.93736023
DIA,5,0.35576166,0.64423834
DIA,5,0.07821256,0.92178744
DIA,5,0.09057648,0.90942352
DIA,5,0.10420808,0.89579192
DIA,5,0.05843256,0.94156744
DIA,5,0.19144372,0.80855628
DIA,5,0.12653239,0.87346761
DIA,5,0.08077749,0.91922251
DIA,5,0.09354644,0.90645356
DIA,5,0.11504899,0.88495101
DIA,5,0.19935096,0.80064904
DIA,5,0.33980689,0.66019311
DIA,5,0.05769158,0.94230842
DIA,5,0.06542303,0.93457697
DIA,5,0.06800041,0.93199959
DIA,5,0.05765089,0.94234911
DIA,5,0.07313532,0.92686468
DIA,5,0.06433665,0.93566335
DIA,5,0.11742459,0.88257541
DIA,5,0.06103777,0.93896223
DIA,5,0.05765271,0.94234729
DIA,5,0.06621512,0.93378488
DIA,5,0.05931642,0.94068358
DIA,5,0.06486298,0.93513702
DIA,5,0.07098700,0.92901300
DIA,5,0.08675554,0.91324446
DIA,5,0.05825608,0.94174392
DIA,5,0.07041413,0.92958587
DIA,5,0.06060037,0.93939963
DIA,5,0.05778686,0.94221314
DIA,5,0.14989929,0.85010071
DIA,5,0.08148825,0.91851175
DIA,5,0.07146211,0.92853789
DIA,5,0.05965926,0.94034074
DIA,5,0.10690265,0.89309735
DIA,5,0.09815321,0.90184679
DIA,5,0.22989285,0.77010715
DIA,5,0.05765253,0.94234747
DIA,5,0.06749574,0.93250426
DIA,5,0.06297906,0.93702094
DIA,5,0.17333858,0.82666142
DIA,5,0.11866569,0.88133431
DIA,5,0.05788485,0.94211515
DIA,5,0.05926063,0.94073937
DIA,5,0.05871645,0.94128355
DIA,5,0.06443988,0.93556012
DIA,5,0.05867851,0.94132149
DIA,5,0.06334815,0.93665185
DIA,5,0.05766639,0.94233361
DIA,5,0.05847876,0.94152124
DIA,5,0.05785517,0.94214483
DIA,5,0.05876499,0.94123501
DIA,5,0.06512680,0.93487320
DIA,5,0.07115435,0.92884565
DIA,5,0.05766788,0.94233212
DIA,5,0.12459259,0.87540741
DIA,5,0.05837589,0.94162411
DIA,5,0.05986094,0.94013906
DIA,5,0.07795334,0.92204666
DIA,5,0.05907464,0.94092536
DIA,5,0.09463820,0.90536180
DIA,5,0.08789133,0.91210867
DIA,5,0.05775658,0.94224342
DIA,5,0.06034889,0.93965111
DIA,5,0.08165987,0.91834013
DIA,5,0.08060077,0.91939923
DIA,5,0.05765024,0.94234976
DIA,5,0.06908558,0.93091442
DIA,5,0.06715201,0.93284799
DIA,5,0.08815896,0.91184104
DIA,5,0.05935391,0.94064609
DIA,5,0.07369946,0.92630054
DIA,5,0.07069627,0.92930373
DIA,5,0.05962559,0.94037441
DIA,5,0.07482972,0.92517028
DIA,5,0.05799030,0.94200970
DIA,5,0.06253466,0.93746534
DIA,5,0.08240260,0.91759740
DIA,5,0.36410149,0.63589851
DIA,5,0.07565944,0.92434056
DIA,5,0.06080121,0.93919879
DIA,5,0.07651179,0.92348821
DIA,5,0.06074542,0.93925458
DIA,5,0.05910790,0.94089210
DIA,5,0.07889287,0.92110713
DIA,5,0.07768882,0.92231118
DIA,5,0.05772164,0.94227836
DIA,5,0.09393366,0.90606634
DIA,5,0.07517745,0.92482255
DIA,5,0.05826128,0.94173872
DIA,5,0.09621053,0.90378947
DIA,5,0.18389146,0.81610854
DIA,5,0.05905996,0.94094004
DIA,5,0.06858478,0.93141522
DIA,5,0.06237370,0.93762630
DIA,5,0.05787474,0.94212526
DIA,5,0.17006851,0.82993149
DIA,5,0.06634253,0.93365747
DIA,5,0.05942469,0.94057531
DIA,5,0.09796529,0.90203471
DIA,5,0.16282120,0.83717880
DIA,5,0.05991611,0.94008389
DIA,5,0.13963414,0.86036586
DIA,5,0.38327170,0.61672830
DIA,5,0.05804497,0.94195503
DIA,5,0.07289716,0.92710284
DIA,5,0.07440114,0.92559886
DIA,5,0.07670163,0.92329837
DIA,5,0.63657182,0.36342818
DIA,5,0.06220580,0.93779420
DIA,5,0.05798675,0.94201325
DIA,5,0.07231152,0.92768848
DIA,5,0.06810940,0.93189060
DIA,5,0.06133954,0.93866046
DIA,5,0.05877280,0.94122720
DIA,5,0.31613998,0.68386002
DIA,5,0.05952065,0.94047935
DIA,5,0.32242490,0.67757510
DIA,5,0.06943023,0.93056977
DIA,5,0.06993227,0.93006773
DIA,5,0.09125191,0.90874809
DIA,5,0.14935050,0.85064950
DIA,5,0.19908526,0.80091474
DIA,5,0.05944035,0.94055965
DIA,5,0.09194371,0.90805629
DIA,5,0.06759525,0.93240475
DIA,5,0.07435813,0.92564187
DIA,5,0.13474301,0.86525699
DIA,5,0.06082048,0.93917952
DIA,5,0.07574290,0.92425710
DIA,5,0.06730944,0.93269056
DIA,5,0.23617763,0.76382237
DIA,5,0.11949599,0.88050401
DIA,5,0.07547357,0.92452643
DIA,5,0.05817774,0.94182226
DIA,5,0.17518745,0.82481255
DIA,5,0.19631705,0.80368295
DIA,5,0.05797029,0.94202971
DIA,5,0.05844562,0.94155438
DIA,5,0.06591955,0.93408045
DIA,5,0.16655503,0.83344497
DIA,5,0.06180117,0.93819883
DIA,5,0.18022550,0.81977450
DIA,5,0.07675230,0.92324770
DIA,5,0.08156586,0.91843414
DIA,5,0.30742659,0.69257341
DIA,5,0.12898557,0.87101443
DIA,5,0.06569403,0.93430597
DIA,5,0.13806911,0.86193089
DIA,5,0.07218542,0.92781458
DIA,5,0.21400386,0.78599614
DIA,5,0.05776819,0.94223181
DIA,5,0.14961330,0.85038670
DIA,5,0.07122586,0.92877414
DIA,5,0.09297325,0.90702675
DIA,5,0.11090916,0.88909084
DIA,5,0.08698525,0.91301475
DIA,5,0.07437462,0.92562538
DIA,5,0.10996789,0.89003211
DIA,5,0.18096350,0.81903650
DIA,5,0.05782799,0.94217201
DIA,5,0.09573696,0.90426304
DIA,5,0.15816085,0.84183915
DIA,5,0.05928853,0.94071147
DIA,5,0.07811761,0.92188239
DIA,5,0.85681116,0.14318884
DIA,5,0.08147390,0.91852610
DIA,5,0.06453232,0.93546768
DIA,5,0.09781591,0.90218409
DIA,5,0.06584981,0.93415019
DIA,5,0.10421792,0.89578208
DIA,5,0.06108686,0.93891314
DIA,5,0.25273542,0.74726458
DIA,5,0.06235909,0.93764091
DIA,5,0.05765278,0.94234722
DIA,5,0.68973689,0.31026311
DIA,5,0.91567486,0.08432514
DIA,5,0.06026904,0.93973096
DIA,5,0.23449790,0.76550210
DIA,5,0.09025357,0.90974643
DIA,5,0.07696598,0.92303402
DIA,5,0.06992051,0.93007949
DIA,5,0.09706326,0.90293674
DIA,5,0.08111338,0.91888662
DIA,5,0.06591259,0.93408741
DIA,5,0.83612494,0.16387506
DIA,5,0.09201166,0.90798834
DIA,5,0.74253754,0.25746246
DIA,5,0.31692027,0.68307973
DIA,5,0.06102446,0.93897554
DIA,5,0.07751225,0.92248775
DIA,5,0.07201358,0.92798642
DIA,5,0.94055645,0.05944355
DIA,5,0.05796639,0.94203361
DIA,5,0.06223141,0.93776859
DIA,5,0.09812526,0.90187474
DIA,5,0.07913680,0.92086320
DIA,5,0.96248219,0.03751781
DIA,5,0.10421964,0.89578036
DIA,5,0.06694529,0.93305471
DIA,5,0.19935806,0.80064194
DIA,5,0.75728048,0.24271952
DIA,5,0.06466645,0.93533355
DIA,5,0.58921013,0.41078987
DIA,5,0.07419440,0.92580560
DIA,5,0.07535832,0.92464168
DIA,5,0.46667013,0.53332987
DIA,5,0.05885260,0.94114740
DIA,5,0.05837585,0.94162415
DIA,5,0.08195342,0.91804658
DIA,5,0.48252547,0.51747453
DIA,5,0.06299746,0.93700254
DIA,5,0.13549782,0.86450218
DIA,5,0.05783291,0.94216709
DIA,5,0.07005619,0.92994381
DIA,5,0.15313924,0.84686076
DIA,5,0.07926606,0.92073394
DIA,5,0.06185335,0.93814665
DIA,5,0.06602327,0.93397673
DIA,5,0.05765023,0.94234977
DIA,5,0.07205033,0.92794967
DIA,5,0.06092838,0.93907162
DIA,5,0.07421225,0.92578775
DIA,5,0.06695843,0.93304157
DIA,5,0.47286084,0.52713916
DIA,5,0.08599722,0.91400278
DIA,5,0.09964864,0.90035136
DIA,5,0.07248743,0.92751257
DIA,5,0.52176651,0.47823349
DIA,5,0.14182531,0.85817469
DIA,5,0.05768606,0.94231394
DIA,5,0.05856589,0.94143411
DIA,5,0.07068140,0.92931860
DIA,5,0.08992928,0.91007072
DIA,5,0.06257062,0.93742938
DIA,5,0.91039816,0.08960184
DIA,5,0.45890431,0.54109569
DIA,5,0.08489225,0.91510775
DIA,5,0.07049597,0.92950403
DIA,5,0.06286534,0.93713466
DIA,5,0.05862006,0.94137994
DIA,5,0.07923211,0.92076789
DIA,5,0.11768775,0.88231225
DIA,5,0.22220676,0.77779324
DIA,5,0.06415689,0.93584311
DIA,5,0.19284793,0.80715207
DIA,5,0.23134610,0.76865390
DIA,5,0.06931794,0.93068206
DIA,5,0.06963965,0.93036035
DIA,5,0.05795777,0.94204223
DIA,5,0.07969561,0.92030439
DIA,5,0.09799200,0.90200800
DIA,5,0.05856533,0.94143467
DIA,5,0.37282597,0.62717403
DIA,5,0.05795618,0.94204382
DIA,5,0.62133184,0.37866816
DIA,5,0.07040807,0.92959193
DIA,5,0.06295067,0.93704933
DIA,5,0.05774437,0.94225563
DIA,5,0.05851640,0.94148360
DIA,5,0.08420439,0.91579561
DIA,5,0.13203859,0.86796141
DIA,5,0.06208995,0.93791005
DIA,5,0.06465755,0.93534245
DIA,5,0.05771610,0.94228390
DIA,5,0.05805318,0.94194682
DIA,5,0.10304060,0.89695940
DIA,5,0.09549454,0.90450546
DIA,5,0.63745493,0.36254507
DIA,5,0.05985121,0.94014879
DIA,5,0.17109093,0.82890907
DIA,5,0.07057601,0.92942399
DIA,5,0.05793235,0.94206765
DIA,5,0.99607125,0.00392875
DIA,5,0.14820508,0.85179492
DIA,5,0.30922737,0.69077263
DIA,5,0.24986137,0.75013863
DIA,5,0.32331837,0.67668163
DIA,5,0.06018352,0.93981648
DIA,5,0.06231425,0.93768575
DIA,5,0.11598070,0.88401930
DIA,5,0.05769703,0.94230297
DIA,5,0.17409961,0.82590039
DIA,5,0.13144603,0.86855397
DIA,5,0.99701053,0.00298947
DIA,5,0.06768295,0.93231705
DIA,5,0.06366696,0.93633304
DIA,5,0.08065169,0.91934831
DIA,5,0.05910862,0.94089138
DIA,5,0.06144264,0.93855736
DIA,5,0.39579280,0.60420720
DIA,5,0.10980296,0.89019704
DIA,5,0.12274586,0.87725414
DIA,5,0.05911145,0.94088855
DIA,5,0.76297216,0.23702784
DIA,5,0.05765864,0.94234136
DIA,5,0.06811076,0.93188924
DIA,5,0.05769636,0.94230364
DIA,5,0.13113663,0.86886337
DIA,5,0.05992240,0.94007760
DIA,5,0.09641154,0.90358846
DIA,5,0.09554944,0.90445056
DIA,5,0.10779109,0.89220891
DIA,5,0.11633623,0.88366377
DIA,5,0.07160415,0.92839585
DIA,5,0.09398545,0.90601455
DIA,5,0.06004447,0.93995553
DIA,5,0.05927167,0.94072833
DIA,5,0.09109804,0.90890196
DIA,5,0.12940653,0.87059347
DIA,5,0.11123673,0.88876327
DIA,5,0.07006236,0.92993764
DIA,5,0.05987459,0.94012541
DIA,5,0.06374665,0.93625335
DIA,5,0.06243331,0.93756669
DIA,5,0.06872348,0.93127652
DIA,5,0.30636871,0.69363129
DIA,5,0.19413742,0.80586258
DIA,5,0.10216869,0.89783131
DIA,5,0.49006544,0.50993456
DIA,5,0.05976219,0.94023781
DIA,5,0.89492643,0.10507357
DIA,5,0.55246043,0.44753957
DIA,5,1.00000000,0.00000000
DIA,5,0.99997646,0.00002354
DIA,5,0.06721980,0.93278020
DIA,5,0.41115551,0.58884449
DIA,5,0.06759071,0.93240929
DIA,5,0.99533955,0.00466045
DIA,5,0.07160133,0.92839867
DIA,5,0.05766421,0.94233579
DIA,5,0.05857187,0.94142813
DIA,5,0.18700309,0.81299691
DIA,5,0.06688109,0.93311891
DIA,5,0.05778761,0.94221239
DIA,5,0.70058115,0.29941885
DIA,5,0.11601975,0.88398025
DIA,5,0.16617294,0.83382706
DIA,5,0.43539700,0.56460300
DIA,5,0.07215645,0.92784355
DIA,5,0.10682154,0.89317846
DIA,5,0.24935626,0.75064374
DIA,5,0.10171847,0.89828153
DIA,5,0.23133965,0.76866035
DIA,5,0.06591398,0.93408602
DIA,5,0.05806466,0.94193534
DIA,5,0.06498752,0.93501248
DIA,5,0.88237056,0.11762944
DIA,5,0.06074998,0.93925002
DIA,5,0.05898679,0.94101321
DIA,5,0.06014983,0.93985017
DIA,5,0.20012768,0.79987232
DIA,5,0.06284644,0.93715356
DIA,5,0.09345412,0.90654588
DIA,5,0.11398277,0.88601723
DIA,5,0.38906719,0.61093281
DIA,5,0.06074635,0.93925365
DIA,5,0.13061885,0.86938115
DIA,5,0.08795813,0.91204187
DIA,5,0.06017443,0.93982557
DIA,5,0.26409199,0.73590801
DIA,5,0.18403769,0.81596231
DIA,5,0.08886741,0.91113259
DIA,5,0.31916066,0.68083934
DIA,5,0.07479349,0.92520651
DIA,5,0.05887242,0.94112758
DIA,5,0.28066839,0.71933161
DIA,5,0.38404773,0.61595227
DIA,5,0.05765169,0.94234831
DIA,5,0.08396875,0.91603125
DIA,5,0.06088938,0.93911062
DIA,5,0.09933988,0.90066012
DIA,5,0.05816598,0.94183402
DIA,5,0.18618949,0.81381051
DIA,5,0.98967295,0.01032705
DIA,5,0.07786007,0.92213993
DIA,5,0.16020779,0.83979221
DIA,5,0.08929961,0.91070039
DIA,5,0.17956476,0.82043524
DIA,5,0.08154069,0.91845931
DIA,5,0.36027689,0.63972311
DIA,5,0.09910331,0.90089669
DIA,5,0.11057743,0.88942257
DIA,5,0.06830657,0.93169343
DIA,5,0.05914591,0.94085409
DIA,5,0.21191192,0.78808808
DIA,5,0.21858935,0.78141065
DIA,5,0.09501980,0.90498020
DIA,5,0.09307025,0.90692975
DIA,5,0.90783420,0.09216580
DIA,5,0.10721387,0.89278613
DIA,5,0.06138265,0.93861735
