dataset,p,component_1,component_2
IWN,1,0.05068444,0.94931556
IWN,1,0.22631313,0.77368687
IWN,1,0.05733545,0.94266455
IWN,1,0.06705925,0.93294075
IWN,1,0.04814679,0.95185321
IWN,1,0.05770907,0.94229093
IWN,1,0.07294038,0.92705962
IWN,1,0.08425181,0.91574819
IWN,1,0.04733735,0.95266265
IWN,1,0.04723585,0.95276415
IWN,1,0.12562076,0.87437924
IWN,1,0.26978404,0.73021596
IWN,1,0.08541373,0.91458627
IWN,1,0.05950318,0.94049682
IWN,1,0.04716862,0.95283138
IWN,1,0.04606997,0.95393003
IWN,1,0.04485568,0.95514432
IWN,1,0.04789723,0.95210277
IWN,1,0.04688057,0.95311943
IWN,1,0.05234229,0.94765771
IWN,1,0.05091136,0.94908864
IWN,1,0.13183428,0.86816572
IWN,1,0.06469661,0.93530339
IWN,1,0.04501175,0.95498825
IWN,1,0.09932721,0.90067279
IWN,1,0.05662808,0.94337192
IWN,1,0.11323382,0.88676618
IWN,1,0.07329865,0.92670135
IWN,1,0.07856208,0.92143792
IWN,1,0.04804208,0.95195792
IWN,1,0.05321618,0.94678382
IWN,1,0.08219178,0.91780822
IWN,1,0.06012834,0.93987166
IWN,1,0.04633688,0.95366312
IWN,1,0.05496120,0.94503880
IWN,1,0.04468422,0.95531578
IWN,1,0.05363420,0.94636580
IWN,1,0.05147929,0.94852071
IWN,1,0.25006732,0.74993268
IWN,1,0.04472724,0.95527276
IWN,1,0.04458228,0.95541772
IWN,1,0.11594519,0.88405481
IWN,1,0.11013887,0.88986113
IWN,1,0.06103278,0.93896722
IWN,1,0.05997938,0.94002062
IWN,1,0.05227861,0.94772139
IWN,1,0.15689760,0.84310240
IWN,1,0.04587288,0.95412712
IWN,1,0.04457744,0.95542256
IWN,1,0.06616646,0.93383354
IWN,1,0.04809495,0.95190505
IWN,1,0.13900498,0.86099502
IWN,1,0.04690993,0.95309007
IWN,1,0.04481337,0.95518663
IWN,1,0.05752808,0.94247192
IWN,1,0.10371092,0.89628908
IWN,1,0.04589833,0.95410167
IWN,1,0.04503901,0.95496099
IWN,1,0.04808790,0.95191210
IWN,1,0.15624439,0.84375561
IWN,1,0.04500391,0.95499609
IWN,1,0.05468927,0.94531073
IWN,1,0.04550974,0.95449026
IWN,1,0.05354103,0.94645897
IWN,1,0.07469629,0.92530371
IWN,1,0.07783086,0.92216914
IWN,1,0.04732487,0.95267513
IWN,1,0.04460339,0.95539661
IWN,1,0.04663250,0.95336750
IWN,1,0.05749999,0.94250001
IWN,1,0.16045007,0.83954993
IWN,1,0.04457707,0.95542293
IWN,1,0.04485844,0.95514156
IWN,1,0.05247919,0.94752081
IWN,1,0.09163382,0.90836618
IWN,1,0.17230066,0.82769934
IWN,1,0.04733212,0.95266788
IWN,1,0.04770118,0.95229882
IWN,1,0.19541231,0.80458769
IWN,1,0.06187638,0.93812362
IWN,1,0.04511327,0.95488673
IWN,1,0.18352413,0.81647587
IWN,1,0.05732456,0.94267544
IWN,1,0.04673824,0.95326176
IWN,1,0.19014961,0.80985039
IWN,1,0.06362069,0.93637931
IWN,1,0.07566078,0.92433922
IWN,1,0.05321874,0.94678126
IWN,1,0.08062848,0.91937152
IWN,1,0.05417366,0.94582634
IWN,1,0.04575264,0.95424736
IWN,1,0.04538063,0.95461937
IWN,1,0.04462849,0.95537151
IWN,1,0.08811058,0.91188942
IWN,1,0.18445130,0.81554870
IWN,1,0.04539198,0.95460802
IWN,1,0.04459945,0.95540055
IWN,1,0.05657567,0.94342433
IWN,1,0.04989479,0.95010521
IWN,1,0.04639593,0.95360407
IWN,1,0.07087871,0.92912129
IWN,1,0.78821492,0.21178508
IWN,1,0.04457734,0.95542266
IWN,1,0.09364910,0.90635090
IWN,1,0.04839969,0.95160031
IWN,1,0.09359058,0.90640942
IWN,1,0.09231747,0.90768253
IWN,1,0.05401763,0.94598237
IWN,1,0.05625692,0.94374308
IWN,1,0.04516822,0.95483178
IWN,1,0.04686154,0.95313846
IWN,1,0.09854818,0.90145182
IWN,1,0.04650846,0.95349154
IWN,1,0.08574992,0.91425008
IWN,1,0.06212294,0.93787706
IWN,1,0.04562694,0.95437306
IWN,1,0.04457762,0.95542238
IWN,1,0.04479226,0.95520774
IWN,1,0.09281853,0.90718147
IWN,1,0.04620431,0.95379569
IWN,1,0.04937625,0.95062375
IWN,1,0.16705778,0.83294222
IWN,1,0.04487167,0.95512833
IWN,1,0.07970648,0.92029352
IWN,1,0.04645221,0.95354779
IWN,1,0.04847525,0.95152475
IWN,1,0.04479053,0.95520947
IWN,1,0.05743961,0.94256039
IWN,1,0.20318791,0.79681209
IWN,1,0.04460762,0.95539238
IWN,1,0.04833988,0.95166012
IWN,1,0.05155465,0.94844535
IWN,1,0.04882743,0.95117257
IWN,1,0.22840606,0.77159394
IWN,1,0.04796946,0.95203054
IWN,1,0.05852070,0.94147930
IWN,1,0.09033168,0.90966832
IWN,1,0.05283018,0.94716982
IWN,1,0.05271912,0.94728088
IWN,1,0.04909381,0.95090619
IWN,1,0.04636102,0.95363898
IWN,1,0.08131598,0.91868402
IWN,1,0.10073766,0.89926234
IWN,1,0.05789667,0.94210333
IWN,1,0.04462756,0.95537244
IWN,1,0.05063229,0.94936771
IWN,1,0.06745395,0.93254605
IWN,1,0.04917492,0.95082508
IWN,1,0.24950120,0.75049880
IWN,1,0.04886572,0.95113428
IWN,1,0.08392652,0.91607348
IWN,1,0.04501877,0.95498123
IWN,1,0.04766215,0.95233785
IWN,1,0.04484826,0.95515174
IWN,1,0.06325995,0.93674005
IWN,1,0.04469797,0.95530203
IWN,1,0.05991728,0.94008272
IWN,1,0.05846265,0.94153735
IWN,1,0.06005808,0.93994192
IWN,1,0.14838229,0.85161771
IWN,1,0.46445225,0.53554775
IWN,1,0.05786057,0.94213943
IWN,1,0.04470047,0.95529953
IWN,1,0.19126462,0.80873538
IWN,1,0.05834378,0.94165622
IWN,1,0.09253031,0.90746969
IWN,1,0.05195115,0.94804885
IWN,1,0.05481777,0.94518223
IWN,1,0.05315174,0.94684826
IWN,1,0.04704144,0.95295856
IWN,1,0.04840211,0.95159789
IWN,1,0.08790476,0.91209524
IWN,1,0.06884334,0.93115666
IWN,1,0.06011486,0.93988514
IWN,1,0.05100387,0.94899613
IWN,1,0.09556446,0.90443554
IWN,1,0.04510579,0.95489421
IWN,1,0.04487050,0.95512950
IWN,1,0.07983039,0.92016961
IWN,1,0.05867468,0.94132532
IWN,1,0.04917368,0.95082632
IWN,1,0.05608984,0.94391016
IWN,1,0.12234660,0.87765340
IWN,1,0.05726396,0.94273604
IWN,1,0.04725507,0.95274493
IWN,1,0.04467317,0.95532683
IWN,1,0.10068539,0.89931461
IWN,1,0.04794285,0.95205715
IWN,1,0.04487965,0.95512035
IWN,1,0.05174362,0.94825638
IWN,1,0.04465715,0.95534285
IWN,1,0.10575561,0.89424439
IWN,1,0.05966832,0.94033168
IWN,1,0.21935874,0.78064126
IWN,1,0.04467791,0.95532209
IWN,1,0.07598905,0.92401095
IWN,1,0.07387689,0.92612311
IWN,1,0.05636950,0.94363050
IWN,1,0.05325788,0.94674212
IWN,1,0.04466396,0.95533604
IWN,1,0.04457627,0.95542373
IWN,1,0.16617629,0.83382371
IWN,1,0.07849193,0.92150807
IWN,1,0.04962990,0.95037010
IWN,1,0.04583341,0.95416659
IWN,1,0.08410875,0.91589125
IWN,1,0.04614451,0.95385549
IWN,1,0.05943774,0.94056226
IWN,1,0.04934623,0.95065377
IWN,1,0.04584398,0.95415602
IWN,1,0.04813853,0.95186147
IWN,1,0.04934518,0.95065482
IWN,1,0.07967977,0.92032023
IWN,1,0.11573402,0.88426598
IWN,1,0.08765999,0.91234001
IWN,1,0.05444975,0.94555025
IWN,1,0.04685086,0.95314914
IWN,1,0.04471928,0.95528072
IWN,1,0.11990154,0.88009846
IWN,1,0.05135944,0.94864056
IWN,1,0.06131481,0.93868519
IWN,1,0.05936541,0.94063459
IWN,1,0.04558896,0.95441104
IWN,1,0.04688066,0.95311934
IWN,1,0.08480955,0.91519045
IWN,1,0.04650408,0.95349592
IWN,1,0.05281576,0.94718424
IWN,1,0.04501222,0.95498778
IWN,1,0.07826992,0.92173008
IWN,1,0.04539942,0.95460058
IWN,1,0.04507332,0.95492668
IWN,1,0.07347608,0.92652392
IWN,1,0.04824522,0.95175478
IWN,1,0.05136566,0.94863434
IWN,1,0.04488290,0.95511710
IWN,1,0.05817258,0.94182742
IWN,1,0.04731396,0.95268604
IWN,1,0.04749360,0.95250640
IWN,1,0.04471178,0.95528822
IWN,1,0.06613304,0.93386696
IWN,1,0.04460649,0.95539351
IWN,1,0.04551107,0.95448893
IWN,1,0.07551180,0.92448820
IWN,1,0.05021571,0.94978429
IWN,1,0.22522756,0.77477244
IWN,1,0.04644474,0.95355526
IWN,1,0.04519712,0.95480288
IWN,1,0.04469040,0.95530960
IWN,1,0.04515567,0.95484433
IWN,1,0.31474276,0.68525724
IWN,1,0.05130364,0.94869636
IWN,1,0.36387996,0.63612004
IWN,1,0.04538798,0.95461202
IWN,1,0.07716634,0.92283366
IWN,1,0.05377540,0.94622460
IWN,1,0.04478581,0.95521419
IWN,1,0.08773856,0.91226144
IWN,1,0.08100420,0.91899580
IWN,1,0.04941599,0.95058401
IWN,1,0.06027603,0.93972397
IWN,1,0.04975396,0.95024604
IWN,1,0.07966789,0.92033211
IWN,1,0.04524809,0.95475191
IWN,1,0.06020214,0.93979786
IWN,1,0.05468842,0.94531158
IWN,1,0.05281168,0.94718832
IWN,1,0.04877112,0.95122888
IWN,1,0.04992418,0.95007582
IWN,1,0.04461289,0.95538711
IWN,1,0.04940197,0.95059803
IWN,1,0.05226901,0.94773099
IWN,1,0.05321073,0.94678927
IWN,1,0.04844994,0.95155006
IWN,1,0.27166924,0.72833076
IWN,1,0.05624079,0.94375921
IWN,1,0.06722505,0.93277495
IWN,1,0.14271468,0.85728532
IWN,1,0.04488816,0.95511184
IWN,1,0.08572470,0.91427530
IWN,1,0.04457892,0.95542108
IWN,1,0.04708720,0.95291280
IWN,1,0.14701295,0.85298705
IWN,1,0.04563465,0.95436535
IWN,1,0.05585940,0.94414060
IWN,1,0.10838385,0.89161615
IWN,1,0.06030241,0.93969759
IWN,1,0.08150957,0.91849043
IWN,1,0.09211273,0.90788727
IWN,1,0.04479170,0.95520830
IWN,1,0.05470796,0.94529204
IWN,1,0.11494603,0.88505397
IWN,1,0.04639316,0.95360684
IWN,1,0.05908388,0.94091612
IWN,1,0.04465044,0.95534956
IWN,1,0.04640234,0.95359766
IWN,1,0.04759217,0.95240783
IWN,1,0.17629709,0.82370291
IWN,1,0.06954448,0.93045552
IWN,1,0.04590579,0.95409421
IWN,1,0.06150132,0.93849868
IWN,1,0.05126152,0.94873848
IWN,1,0.16775789,0.83224211
IWN,1,0.05902410,0.94097590
IWN,1,0.12650179,0.87349821
IWN,1,0.04558363,0.95441637
IWN,1,0.04765903,0.95234097
IWN,1,0.04561739,0.95438261
IWN,1,0.20459660,0.79540340
IWN,1,0.10958365,0.89041635
IWN,1,0.07198107,0.92801893
IWN,1,0.05187644,0.94812356
IWN,1,0.05606723,0.94393277
IWN,1,0.04478930,0.95521070
IWN,1,0.07272869,0.92727131
IWN,1,0.65036350,0.34963650
IWN,1,0.11042705,0.88957295
IWN,1,0.09495056,0.90504944
IWN,1,0.04870760,0.95129240
IWN,1,0.04923391,0.95076609
IWN,1,0.04900883,0.95099117
IWN,1,0.08763255,0.91236745
IWN,1,0.07704720,0.92295280
IWN,1,0.05287487,0.94712513
IWN,1,0.04722243,0.95277757
IWN,1,0.05815551,0.94184449
IWN,1,0.09195369,0.90804631
IWN,1,0.21816688,0.78183312
IWN,1,0.05078701,0.94921299
IWN,1,0.04473015,0.95526985
IWN,1,0.04769952,0.95230048
IWN,1,0.05192933,0.94807067
IWN,1,0.04508084,0.95491916
IWN,1,0.15078186,0.84921814
IWN,1,0.05543946,0.94456054
IWN,1,0.19649298,0.80350702
IWN,1,0.04462453,0.95537547
IWN,1,0.08849283,0.91150717
IWN,1,0.04633800,0.95366200
IWN,1,0.17548450,0.82451550
IWN,1,0.09883147,0.90116853
IWN,1,0.04942738,0.95057262
IWN,1,0.04472139,0.95527861
IWN,1,0.04554218,0.95445782
IWN,1,0.04473798,0.95526202
IWN,1,0.04749635,0.95250365
IWN,1,0.10822709,0.89177291
IWN,1,0.04656045,0.95343955
IWN,1,0.05486267,0.94513733
IWN,1,0.04671666,0.95328334
IWN,1,0.05135240,0.94864760
IWN,1,0.04964788,0.95035212
IWN,1,0.05615456,0.94384544
IWN,1,0.04466221,0.95533779
IWN,1,0.07544364,0.92455636
IWN,1,0.04458144,0.95541856
IWN,1,0.13711478,0.86288522
IWN,1,0.04749072,0.95250928
IWN,1,0.04457646,0.95542354
IWN,1,0.04536497,0.95463503
IWN,1,0.04890714,0.95109286
IWN,1,0.04521750,0.95478250
IWN,1,0.05888174,0.94111826
IWN,1,0.05139798,0.94860202
IWN,1,0.07612975,0.92387025
IWN,1,0.31001500,0.68998500
IWN,1,0.04959570,0.95040430
IWN,1,0.06758143,0.93241857
IWN,1,0.05988191,0.94011809
IWN,1,0.12118087,0.87881913
IWN,1,0.04462412,0.95537588
IWN,1,0.05810009,0.94189991
IWN,1,0.04472188,0.95527812
IWN,1,0.04606336,0.95393664
IWN,1,0.07038853,0.92961147
IWN,1,0.04497086,0.95502914
IWN,1,0.11227058,0.88772942
IWN,1,0.21449170,0.78550830
IWN,1,0.04788736,0.95211264
IWN,1,0.21844469,0.78155531
IWN,1,0.04557697,0.95442303
IWN,1,0.11496232,0.88503768
IWN,1,0.04471449,0.95528551
IWN,1,0.19592054,0.80407946
IWN,1,0.04629069,0.95370931
IWN,1,0.11696260,0.88303740
IWN,1,0.04969434,0.95030566
IWN,1,0.11959149,0.88040851
IWN,1,0.04916247,0.95083753
IWN,1,0.04490050,0.95509950
IWN,1,0.05827781,0.94172219
IWN,1,0.04661345,0.95338655
IWN,1,0.05332876,0.94667124
IWN,1,0.05807972,0.94192028
IWN,1,0.04910287,0.95089713
IWN,1,0.04957128,0.95042872
IWN,1,0.09737755,0.90262245
IWN,1,0.04734158,0.95265842
IWN,1,0.07531862,0.92468138
IWN,1,0.05028607,0.94971393
IWN,1,0.07222809,0.92777191
IWN,1,0.04714378,0.95285622
IWN,1,0.04530548,0.95469452
IWN,1,0.05075426,0.94924574
IWN,1,0.04639985,0.95360015
IWN,1,0.06670690,0.93329310
IWN,1,0.04467094,0.95532906
IWN,1,0.04772794,0.95227206
IWN,1,0.05861075,0.94138925
IWN,1,0.09851178,0.90148822
IWN,1,0.04482139,0.95517861
IWN,1,0.04476555,0.95523445
IWN,1,0.06861583,0.93138417
IWN,1,0.07984649,0.92015351
IWN,1,0.05606385,0.94393615
IWN,1,0.04558104,0.95441896
IWN,1,0.16698666,0.83301334
IWN,1,0.06141827,0.93858173
IWN,1,0.04581916,0.95418084
IWN,1,0.05465118,0.94534882
IWN,1,0.09729421,0.90270579
IWN,1,0.06248825,0.93751175
IWN,1,0.04466921,0.95533079
IWN,1,0.04605199,0.95394801
IWN,1,0.09213547,0.90786453
IWN,1,0.06480328,0.93519672
IWN,1,0.07574701,0.92425299
IWN,1,0.04484223,0.95515777
IWN,1,0.07043804,0.92956196
IWN,1,0.04724290,0.95275710
IWN,1,0.07360890,0.92639110
IWN,1,0.08353810,0.91646190
IWN,1,0.05256403,0.94743597
IWN,1,0.09796745,0.90203255
IWN,1,0.06620053,0.93379947
IWN,1,0.04630423,0.95369577
IWN,1,0.04529319,0.95470681
IWN,1,0.04911402,0.95088598
IWN,1,0.05057028,0.94942972
IWN,1,0.15350402,0.84649598
IWN,1,0.09808872,0.90191128
IWN,1,0.04546462,0.95453538
IWN,1,0.05170996,0.94829004
IWN,1,0.05528555,0.94471445
IWN,1,0.05356385,0.94643615
IWN,1,0.05919152,0.94080848
IWN,1,0.06725199,0.93274801
IWN,1,0.04509480,0.95490520
IWN,1,0.05997936,0.94002064
IWN,1,0.05433780,0.94566220
IWN,1,0.04461329,0.95538671
IWN,1,0.07382891,0.92617109
IWN,1,0.10349530,0.89650470
IWN,1,0.04879774,0.95120226
IWN,1,0.06786240,0.93213760
IWN,1,0.04518790,0.95481210
IWN,1,0.04696665,0.95303335
IWN,1,0.04519284,0.95480716
IWN,1,0.09881499,0.90118501
IWN,1,0.05199164,0.94800836
IWN,1,0.04464274,0.95535726
IWN,1,0.05514670,0.94485330
IWN,1,0.16333431,0.83666569
IWN,1,0.06083225,0.93916775
IWN,1,0.04636877,0.95363123
IWN,1,0.05082942,0.94917058
IWN,1,0.06235006,0.93764994
IWN,1,0.05364238,0.94635762
IWN,1,0.05500812,0.94499188
IWN,1,0.05763887,0.94236113
IWN,1,0.04557863,0.95442137
IWN,1,0.04504577,0.95495423
IWN,1,0.07031299,0.92968701
IWN,1,0.05125877,0.94874123
IWN,1,0.04458537,0.95541463
IWN,1,0.06340413,0.93659587
IWN,1,0.08590260,0.91409740
IWN,1,0.04490316,0.95509684
IWN,1,0.04636165,0.95363835
IWN,1,0.04526406,0.95473594
IWN,1,0.11506882,0.88493118
IWN,1,0.09760645,0.90239355
IWN,1,0.19883438,0.80116562
IWN,1,0.04784684,0.95215316
IWN,1,0.08511167,0.91488833
IWN,1,0.05882210,0.94117790
IWN,1,0.05830419,0.94169581
IWN,1,0.04542862,0.95457138
IWN,1,0.04928648,0.95071352
IWN,1,0.06974179,0.93025821
IWN,1,0.08756958,0.91243042
IWN,1,0.07162515,0.92837485
IWN,1,0.06203912,0.93796088
IWN,1,0.04507526,0.95492474
IWN,1,0.05673820,0.94326180
IWN,1,0.04535244,0.95464756
IWN,1,0.08865587,0.91134413
IWN,1,0.04542975,0.95457025
IWN,1,0.04518221,0.95481779
IWN,1,0.07088556,0.92911444
IWN,1,0.05180451,0.94819549
IWN,1,0.05602655,0.94397345
IWN,1,0.04710819,0.95289181
IWN,1,0.07473300,0.92526700
