dataset,p,component_1,component_2
QQQ,3,0.33156636,0.66843364
QQQ,3,0.55749843,0.44250157
QQQ,3,0.12427451,0.87572549
QQQ,3,0.69184838,0.30815162
QQQ,3,0.30510565,0.69489435
QQQ,3,0.40614648,0.59385352
QQQ,3,0.17140629,0.82859371
QQQ,3,0.28259388,0.71740612
QQQ,3,0.13782075,0.86217925
QQQ,3,0.12374190,0.87625810
QQQ,3,0.26434424,0.73565576
QQQ,3,0.20509733,0.79490267
QQQ,3,0.13130196,0.86869804
QQQ,3,0.13313265,0.86686735
QQQ,3,0.37745015,0.62254985
QQQ,3,0.18969052,0.81030948
QQQ,3,0.20027797,0.79972203
QQQ,3,0.17743622,0.82256378
QQQ,3,0.99840860,0.00159140
QQQ,3,0.12446734,0.87553266
QQQ,3,0.89282391,0.10717609
QQQ,3,0.12164891,0.87835109
QQQ,3,0.84088216,0.15911784
QQQ,3,0.45602674,0.54397326
QQQ,3,0.51719373,0.48280627
QQQ,3,0.54453395,0.45546605
QQQ,3,0.13687747,0.86312253
QQQ,3,0.13007548,0.86992452
QQQ,3,0.15535857,0.84464143
QQQ,3,0.48815061,0.51184939
QQQ,3,0.29849410,0.70150590
QQQ,3,0.20797372,0.79202628
QQQ,3,0.25961820,0.74038180
QQQ,3,0.19350335,0.80649665
QQQ,3,0.96357186,0.03642814
QQQ,3,0.20236027,0.79763973
QQQ,3,0.99973051,0.00026949
QQQ,3,0.19796120,0.80203880
QQQ,3,0.15531365,0.84468635
QQQ,3,0.19281860,0.80718140
QQQ,3,0.23883815,0.76116185
QQQ,3,0.30627899,0.69372101
QQQ,3,0.96799898,0.03200102
QQQ,3,0.17855166,0.82144834
QQQ,3,0.71676903,0.28323097
QQQ,3,0.31298283,0.68701717
QQQ,3,0.19035411,0.80964589
QQQ,3,0.32843139,0.67156861
QQQ,3,0.18494706,0.81505294
QQQ,3,0.15295360,0.84704640
QQQ,3,0.12620111,0.87379889
QQQ,3,0.99988910,0.00011090
QQQ,3,0.12390554,0.87609446
QQQ,3,0.22863610,0.77136390
QQQ,3,0.27973154,0.72026846
QQQ,3,0.22247248,0.77752752
QQQ,3,0.21008453,0.78991547
QQQ,3,0.14054840,0.85945160
QQQ,3,0.52587033,0.47412967
QQQ,3,0.12298349,0.87701651
QQQ,3,0.92387320,0.07612680
QQQ,3,0.12984108,0.87015892
QQQ,3,0.69911980,0.30088020
QQQ,3,0.18722934,0.81277066
QQQ,3,0.99965696,0.00034304
QQQ,3,0.12214999,0.87785001
QQQ,3,0.13854132,0.86145868
QQQ,3,0.13373059,0.86626941
QQQ,3,0.52940963,0.47059037
QQQ,3,0.18586588,0.81413412
QQQ,3,0.12159710,0.87840290
QQQ,3,0.67978305,0.32021695
QQQ,3,0.17033905,0.82966095
QQQ,3,0.61816088,0.38183912
QQQ,3,0.12177674,0.87822326
QQQ,3,0.21816188,0.78183812
QQQ,3,0.31161230,0.68838770
QQQ,3,0.64220300,0.35779700
QQQ,3,0.95766217,0.04233783
QQQ,3,0.12944316,0.87055684
QQQ,3,0.96615950,0.03384050
QQQ,3,0.30577167,0.69422833
QQQ,3,0.12834945,0.87165055
QQQ,3,0.93652852,0.06347148
QQQ,3,0.44475872,0.55524128
QQQ,3,0.12424495,0.87575505
QQQ,3,0.12279673,0.87720327
QQQ,3,0.16438469,0.83561531
QQQ,3,0.12401239,0.87598761
QQQ,3,0.98433650,0.01566350
QQQ,3,0.99391385,0.00608615
QQQ,3,0.12331888,0.87668112
QQQ,3,0.12493896,0.87506104
QQQ,3,0.55027468,0.44972532
QQQ,3,0.23831202,0.76168798
QQQ,3,0.22550151,0.77449849
QQQ,3,0.62203630,0.37796370
QQQ,3,0.13678920,0.86321080
QQQ,3,0.27800125,0.72199875
QQQ,3,0.46631137,0.53368863
QQQ,3,0.30558097,0.69441903
QQQ,3,0.12161300,0.87838700
QQQ,3,0.83784750,0.16215250
QQQ,3,0.23459622,0.76540378
QQQ,3,0.95660666,0.04339334
QQQ,3,0.19870761,0.80129239
QQQ,3,0.76669807,0.23330193
QQQ,3,0.96329086,0.03670914
QQQ,3,0.96990831,0.03009169
QQQ,3,0.13046934,0.86953066
QQQ,3,0.33492736,0.66507264
QQQ,3,0.97583525,0.02416475
QQQ,3,0.23492378,0.76507622
QQQ,3,0.95366928,0.04633072
QQQ,3,0.71311793,0.28688207
QQQ,3,0.23024184,0.76975816
QQQ,3,0.12381407,0.87618593
QQQ,3,0.22064392,0.77935608
QQQ,3,0.12219214,0.87780786
QQQ,3,0.14273244,0.85726756
QQQ,3,0.48814087,0.51185913
QQQ,3,0.39169184,0.60830816
QQQ,3,0.45645650,0.54354350
QQQ,3,0.85783826,0.14216174
QQQ,3,0.19124748,0.80875252
QQQ,3,0.31590927,0.68409073
QQQ,3,0.99990175,0.00009825
QQQ,3,0.17006087,0.82993913
QQQ,3,0.16539740,0.83460260
QQQ,3,0.12299667,0.87700333
QQQ,3,0.13839465,0.86160535
QQQ,3,0.99427772,0.00572228
QQQ,3,0.17747454,0.82252546
QQQ,3,0.12167066,0.87832934
QQQ,3,0.99420577,0.00579423
QQQ,3,1.00000000,0.00000000
QQQ,3,0.73267669,0.26732331
QQQ,3,1.00000000,0.00000000
QQQ,3,1.00000000,0.00000000
QQQ,3,0.99973938,0.00026062
QQQ,3,0.99782334,0.00217666
QQQ,3,0.47439265,0.52560735
QQQ,3,0.99999164,0.00000836
QQQ,3,0.40403304,0.59596696
QQQ,3,0.40529572,0.59470428
QQQ,3,0.35063822,0.64936178
QQQ,3,0.13094039,0.86905961
QQQ,3,0.17393497,0.82606503
QQQ,3,0.99999784,0.00000216
QQQ,3,0.44678899,0.55321101
QQQ,3,0.99929294,0.00070706
QQQ,3,0.17708193,0.82291807
QQQ,3,0.99999942,0.00000058
QQQ,3,0.99989198,0.00010802
QQQ,3,0.90238079,0.09761921
QQQ,3,0.15383178,0.84616822
QQQ,3,0.99502902,0.00497098
QQQ,3,0.20388116,0.79611884
QQQ,3,0.42134559,0.57865441
QQQ,3,0.99882314,0.00117686
QQQ,3,0.93572159,0.06427841
QQQ,3,0.97159271,0.02840729
QQQ,3,0.96023053,0.03976947
QQQ,3,0.12626906,0.87373094
QQQ,3,0.16525979,0.83474021
QQQ,3,0.12463070,0.87536930
QQQ,3,0.49075397,0.50924603
QQQ,3,0.93890218,0.06109782
QQQ,3,0.12526473,0.87473527
QQQ,3,0.99999798,0.00000202
QQQ,3,0.80998239,0.19001761
QQQ,3,0.45419904,0.54580096
QQQ,3,0.12944706,0.87055294
QQQ,3,0.94688303,0.05311697
QQQ,3,0.15371813,0.84628187
QQQ,3,0.64229928,0.35770072
QQQ,3,0.99893066,0.00106934
QQQ,3,0.50728397,0.49271603
QQQ,3,0.26371232,0.73628768
QQQ,3,0.39509349,0.60490651
QQQ,3,0.95994428,0.04005572
QQQ,3,0.12170988,0.87829012
QQQ,3,0.93981337,0.06018663
QQQ,3,0.99870296,0.00129704
QQQ,3,0.99951991,0.00048009
QQQ,3,0.99997194,0.00002806
QQQ,3,0.64297796,0.35702204
QQQ,3,0.94147213,0.05852787
QQQ,3,0.99791576,0.00208424
QQQ,3,0.71917056,0.28082944
QQQ,3,0.72147719,0.27852281
QQQ,3,0.34099267,0.65900733
QQQ,3,0.12489656,0.87510344
QQQ,3,0.53045593,0.46954407
QQQ,3,0.99925033,0.00074967
QQQ,3,0.98181463,0.01818537
QQQ,3,0.39510690,0.60489310
QQQ,3,0.99999986,0.00000014
QQQ,3,0.94192154,0.05807846
QQQ,3,0.62399840,0.37600160
QQQ,3,0.94567365,0.05432635
QQQ,3,0.99391148,0.00608852
QQQ,3,0.99999946,0.00000054
QQQ,3,0.76558293,0.23441707
QQQ,3,1.00000000,0.00000000
QQQ,3,0.99771962,0.00228038
QQQ,3,1.00000000,0.00000000
QQQ,3,1.00000000,0.00000000
QQQ,3,0.96371525,0.03628475
QQQ,3,0.78164920,0.21835080
QQQ,3,0.73806246,0.26193754
QQQ,3,0.76837907,0.23162093
QQQ,3,0.99999996,0.00000004
QQQ,3,0.97541394,0.02458606
QQQ,3,0.99989901,0.00010099
QQQ,3,0.99230459,0.00769541
QQQ,3,0.38415537,0.61584463
QQQ,3,0.99999995,0.00000005
QQQ,3,0.18293262,0.81706738
QQQ,3,0.14322411,0.85677589
QQQ,3,0.80132408,0.19867592
QQQ,3,0.99038958,0.00961042
QQQ,3,0.97753939,0.02246061
QQQ,3,1.00000000,0.00000000
QQQ,3,0.99999676,0.00000324
QQQ,3,0.12217549,0.87782451
QQQ,3,0.99995843,0.00004157
QQQ,3,0.95619728,0.04380272
QQQ,3,0.40603743,0.59396257
QQQ,3,0.99836004,0.00163996
QQQ,3,0.99999365,0.00000635
QQQ,3,0.12226234,0.87773766
QQQ,3,1.00000000,0.00000000
QQQ,3,0.99999916,0.00000084
QQQ,3,0.93475761,0.06524239
QQQ,3,0.12466322,0.87533678
QQQ,3,1.00000000,0.00000000
QQQ,3,0.78291713,0.21708287
QQQ,3,0.99999963,0.00000037
QQQ,3,1.00000000,0.00000000
QQQ,3,0.18718109,0.81281891
QQQ,3,0.56840418,0.43159582
QQQ,3,0.65910901,0.34089099
QQQ,3,0.13376399,0.86623601
QQQ,3,0.14780595,0.85219405
QQQ,3,0.88844395,0.11155605
QQQ,3,0.98119083,0.01880917
QQQ,3,0.60500188,0.39499812
QQQ,3,0.42651292,0.57348708
QQQ,3,0.13372960,0.86627040
QQQ,3,0.99785761,0.00214239
QQQ,3,0.17010212,0.82989788
QQQ,3,0.13800566,0.86199434
QQQ,3,0.99852980,0.00147020
QQQ,3,0.99271929,0.00728071
QQQ,3,0.74285370,0.25714630
QQQ,3,0.36956416,0.63043584
QQQ,3,0.24323049,0.75676951
QQQ,3,0.71955999,0.28044001
QQQ,3,0.32189326,0.67810674
QQQ,3,0.58029471,0.41970529
QQQ,3,0.99878875,0.00121125
QQQ,3,0.98873333,0.01126667
QQQ,3,0.18104392,0.81895608
QQQ,3,0.20352416,0.79647584
QQQ,3,0.20953256,0.79046744
QQQ,3,0.99772304,0.00227696
QQQ,3,0.63937962,0.36062038
QQQ,3,0.53517164,0.46482836
QQQ,3,0.20148408,0.79851592
QQQ,3,0.56248820,0.43751180
QQQ,3,0.89179354,0.10820646
QQQ,3,0.98546043,0.01453957
QQQ,3,0.92190486,0.07809514
QQQ,3,0.96991935,0.03008065
QQQ,3,0.35452401,0.64547599
QQQ,3,0.14059116,0.85940884
QQQ,3,0.99972396,0.00027604
QQQ,3,0.99999965,0.00000035
QQQ,3,0.81977949,0.18022051
QQQ,3,0.27626122,0.72373878
QQQ,3,0.43181766,0.56818234
QQQ,3,0.99973511,0.00026489
QQQ,3,0.15750077,0.84249923
QQQ,3,0.85057874,0.14942126
QQQ,3,0.12247048,0.87752952
QQQ,3,0.12843977,0.87156023
QQQ,3,0.46725183,0.53274817
QQQ,3,0.17807883,0.82192117
QQQ,3,0.66320495,0.33679505
QQQ,3,0.12635835,0.87364165
QQQ,3,0.13765162,0.86234838
QQQ,3,0.65501465,0.34498535
QQQ,3,0.12327280,0.87672720
QQQ,3,0.15565446,0.84434554
QQQ,3,0.12602983,0.87397017
QQQ,3,0.36989442,0.63010558
QQQ,3,0.39254128,0.60745872
QQQ,3,0.12163542,0.87836458
QQQ,3,0.12290396,0.87709604
QQQ,3,0.13190486,0.86809514
QQQ,3,0.12201629,0.87798371
QQQ,3,0.94785511,0.05214489
QQQ,3,0.16270150,0.83729850
QQQ,3,0.90230262,0.09769738
QQQ,3,0.99437245,0.00562755
QQQ,3,0.50693687,0.49306313
QQQ,3,0.99303833,0.00696167
QQQ,3,0.74903102,0.25096898
QQQ,3,0.47225397,0.52774603
QQQ,3,0.57821557,0.42178443
QQQ,3,0.12169123,0.87830877
QQQ,3,0.59469006,0.40530994
QQQ,3,0.45494911,0.54505089
QQQ,3,0.99743650,0.00256350
QQQ,3,0.28020934,0.71979066
QQQ,3,0.66866284,0.33133716
QQQ,3,0.14150498,0.85849502
QQQ,3,0.95803925,0.04196075
QQQ,3,0.34764577,0.65235423
QQQ,3,0.13219416,0.86780584
QQQ,3,0.97048973,0.02951027
QQQ,3,0.99858125,0.00141875
QQQ,3,0.70262605,0.29737395
QQQ,3,0.99958699,0.00041301
QQQ,3,0.69602594,0.30397406
QQQ,3,0.12460943,0.87539057
QQQ,3,0.98229575,0.01770425
QQQ,3,0.14369062,0.85630938
QQQ,3,0.99999959,0.00000041
QQQ,3,0.54103165,0.45896835
QQQ,3,0.92898176,0.07101824
QQQ,3,1.00000000,0.00000000
QQQ,3,0.15999072,0.84000928
QQQ,3,0.99786839,0.00213161
QQQ,3,0.13253729,0.86746271
QQQ,3,1.00000000,0.00000000
QQQ,3,0.48459598,0.51540402
QQQ,3,0.12835798,0.87164202
QQQ,3,0.99962715,0.00037285
QQQ,3,0.99999996,0.00000004
QQQ,3,0.54916744,0.45083256
QQQ,3,0.13028683,0.86971317
QQQ,3,0.99653313,0.00346687
QQQ,3,0.99999998,0.00000002
QQQ,3,0.15168049,0.84831951
QQQ,3,0.29058762,0.70941238
QQQ,3,0.28857747,0.71142253
QQQ,3,0.14716623,0.85283377
QQQ,3,0.12865100,0.87134900
QQQ,3,1.00000000,0.00000000
QQQ,3,0.13784370,0.86215630
QQQ,3,0.99999987,0.00000013
QQQ,3,0.90852283,0.09147717
QQQ,3,1.00000000,0.00000000
QQQ,3,0.69172241,0.30827759
QQQ,3,0.99999959,0.00000041
QQQ,3,0.12390687,0.87609313
QQQ,3,0.99981846,0.00018154
QQQ,3,0.13583738,0.86416262
QQQ,3,0.99997165,0.00002835
QQQ,3,0.99999751,0.00000249
QQQ,3,0.22064171,0.77935829
QQQ,3,0.99999997,0.00000003
QQQ,3,0.99959516,0.00040484
QQQ,3,0.13389982,0.86610018
QQQ,3,0.26671146,0.73328854
QQQ,3,0.13395382,0.86604618
QQQ,3,1.00000000,0.00000000
QQQ,3,0.97940747,0.02059253
QQQ,3,0.53434285,0.46565715
QQQ,3,0.58851044,0.41148956
QQQ,3,1.00000000,0.00000000
QQQ,3,0.96704423,0.03295577
QQQ,3,0.99833375,0.00166625
QQQ,3,0.99999821,0.00000179
QQQ,3,0.92062888,0.07937112
QQQ,3,0.12471733,0.87528267
QQQ,3,1.00000000,0.00000000
QQQ,3,1.00000000,0.00000000
QQQ,3,0.12238830,0.87761170
QQQ,3,1.00000000,0.00000000
QQQ,3,0.19161200,0.80838800
QQQ,3,0.32715649,0.67284351
QQQ,3,0.12159102,0.87840898
QQQ,3,0.99999350,0.00000650
QQQ,3,1.00000000,0.00000000
QQQ,3,1.00000000,0.00000000
QQQ,3,0.29089631,0.70910369
QQQ,3,1.00000000,0.00000000
QQQ,3,0.16196195,0.83803805
QQQ,3,0.12821438,0.87178562
QQQ,3,0.99998725,0.00001275
QQQ,3,0.96991922,0.03008078
QQQ,3,0.38868793,0.61131207
QQQ,3,0.18033341,0.81966659
QQQ,3,0.95406714,0.04593286
QQQ,3,0.99961230,0.00038770
QQQ,3,0.12161022,0.87838978
QQQ,3,0.12723691,0.87276309
QQQ,3,0.61391251,0.38608749
QQQ,3,0.16770892,0.83229108
QQQ,3,0.99846386,0.00153614
QQQ,3,0.27622049,0.72377951
QQQ,3,0.59551011,0.40448989
QQQ,3,0.12472769,0.87527231
QQQ,3,0.99451425,0.00548575
QQQ,3,0.21356270,0.78643730
QQQ,3,0.99999991,0.00000009
QQQ,3,0.13113991,0.86886009
QQQ,3,0.12204048,0.87795952
QQQ,3,0.40545904,0.59454096
QQQ,3,0.96468993,0.03531007
QQQ,3,0.99980163,0.00019837
QQQ,3,0.16340783,0.83659217
QQQ,3,0.98320716,0.01679284
QQQ,3,0.99437298,0.00562702
QQQ,3,0.41193929,0.58806071
QQQ,3,0.99999958,0.00000042
QQQ,3,0.99939335,0.00060665
QQQ,3,0.98236688,0.01763312
QQQ,3,0.28843777,0.71156223
QQQ,3,0.12224855,0.87775145
QQQ,3,0.45106646,0.54893354
QQQ,3,0.99999999,0.00000001
QQQ,3,0.98996945,0.01003055
QQQ,3,0.73959967,0.26040033
QQQ,3,0.99986560,0.00013440
QQQ,3,0.37215876,0.62784124
QQQ,3,0.99660910,0.00339090
QQQ,3,0.12617784,0.87382216
QQQ,3,0.38757623,0.61242377
QQQ,3,1.00000000,0.00000000
QQQ,3,1.00000000,0.00000000
QQQ,3,0.99955648,0.00044352
QQQ,3,0.40290268,0.59709732
QQQ,3,0.99537119,0.00462881
QQQ,3,0.89025243,0.10974757
QQQ,3,0.99997072,0.00002928
QQQ,3,1.00000000,0.00000000
QQQ,3,0.12383628,0.87616372
QQQ,3,0.99999978,0.00000022
QQQ,3,0.12486084,0.87513916
QQQ,3,0.58418317,0.41581683
QQQ,3,0.98326313,0.01673687
QQQ,3,1.00000000,0.00000000
QQQ,3,0.69601585,0.30398415
QQQ,3,0.12175538,0.87824462
QQQ,3,0.99996672,0.00003328
QQQ,3,1.00000000,0.00000000
QQQ,3,0.76728828,0.23271172
QQQ,3,1.00000000,0.00000000
QQQ,3,0.76660879,0.23339121
QQQ,3,0.70406663,0.29593337
QQQ,3,1.00000000,0.00000000
QQQ,3,0.98824800,0.01175200
QQQ,3,0.99997724,0.00002276
QQQ,3,0.99999979,0.00000021
QQQ,3,0.73344046,0.26655954
QQQ,3,1.00000000,0.00000000
QQQ,3,1.00000000,0.00000000
QQQ,3,0.19929218,0.80070782
QQQ,3,1.00000000,0.00000000
QQQ,3,0.65907252,0.34092748
QQQ,3,0.27439224,0.72560776
QQQ,3,0.86921098,0.13078902
QQQ,3,0.84547888,0.15452112
QQQ,3,0.68409092,0.31590908
QQQ,3,0.99959951,0.00040049
QQQ,3,0.70419981,0.29580019
QQQ,3,0.99955241,0.00044759
QQQ,3,0.91590272,0.08409728
QQQ,3,0.60967888,0.39032112
QQQ,3,0.57459773,0.42540227
QQQ,3,0.98749264,0.01250736
QQQ,3,0.45629744,0.54370256
QQQ,3,0.15401810,0.84598190
QQQ,3,0.43255057,0.56744943
QQQ,3,0.14361090,0.85638910
QQQ,3,0.99967682,0.00032318
QQQ,3,0.46372921,0.53627079
QQQ,3,0.14363338,0.85636662
QQQ,3,0.99999999,0.00000001
QQQ,3,0.12205700,0.87794300
QQQ,3,0.99960463,0.00039537
QQQ,3,0.73673768,0.26326232
QQQ,3,0.50115294,0.49884706
QQQ,3,0.99999999,0.00000001
QQQ,3,0.99930713,0.00069287
QQQ,3,0.12293187,0.87706813
QQQ,3,0.87427297,0.12572703
QQQ,3,0.12826776,0.87173224
QQQ,3,0.99983114,0.00016886
QQQ,3,0.13749653,0.86250347
QQQ,3,0.87466492,0.12533508
QQQ,3,0.85906285,0.14093715
QQQ,3,0.91650828,0.08349172
QQQ,3,0.16357723,0.83642277
QQQ,3,0.94316846,0.05683154
QQQ,3,0.99999954,0.00000046
QQQ,3,0.13046447,0.86953553
QQQ,3,0.35212433,0.64787567
QQQ,3,0.14539284,0.85460716
QQQ,3,0.63932871,0.36067129
QQQ,3,0.29673073,0.70326927
QQQ,3,0.12177678,0.87822322
QQQ,3,0.12829722,0.87170278
QQQ,3,0.12969560,0.87030440
QQQ,3,0.15009359,0.84990641
QQQ,3,0.26486337,0.73513663
QQQ,3,0.96311424,0.03688576
QQQ,3,0.12722683,0.87277317
QQQ,3,0.13982119,0.86017881
QQQ,3,0.99998215,0.00001785
QQQ,3,0.99987943,0.00012057
QQQ,3,0.13097311,0.86902689
QQQ,3,0.99796969,0.00203031
QQQ,3,0.19184933,0.80815067
QQQ,3,0.99999998,0.00000002
QQQ,3,0.15123946,0.84876054
QQQ,3,0.36803773,0.63196227
QQQ,3,0.63139059,0.36860941
QQQ,3,0.99779966,0.00220034
QQQ,3,0.65906666,0.34093334
QQQ,3,0.74212173,0.25787827
QQQ,3,0.84835609,0.15164391
QQQ,3,0.27404741,0.72595259
QQQ,3,0.14839212,0.85160788
QQQ,3,0.29608425,0.70391575
QQQ,3,0.63293600,0.36706400
QQQ,3,0.13116405,0.86883595
QQQ,3,0.12459252,0.87540748
QQQ,3,0.96996297,0.03003703
QQQ,3,0.57048508,0.42951492
QQQ,3,0.29296157,0.70703843
QQQ,3,0.33816454,0.66183546
QQQ,3,0.14928006,0.85071994
QQQ,3,0.99982954,0.00017046
QQQ,3,0.12251282,0.87748718
QQQ,3,0.22058056,0.77941944
QQQ,3,0.50483761,0.49516239
QQQ,3,0.22060662,0.77939338
QQQ,3,0.99659401,0.00340599
QQQ,3,0.18076961,0.81923039
QQQ,3,0.99997099,0.00002901
QQQ,3,0.21107063,0.78892937
QQQ,3,0.99976755,0.00023245
QQQ,3,0.77963613,0.22036387
QQQ,3,0.19423920,0.80576080
QQQ,3,0.99999655,0.00000345
QQQ,3,0.13197220,0.86802780
QQQ,3,0.93837243,0.06162757
QQQ,3,0.34967016,0.65032984
QQQ,3,0.99879435,0.00120565
QQQ,3,0.18176984,0.81823016
QQQ,3,0.98356606,0.01643394
QQQ,3,0.14212172,0.85787828
QQQ,3,0.99966439,0.00033561
QQQ,3,0.17589292,0.82410708
QQQ,3,0.18400784,0.81599216
QQQ,3,1.00000000,0.00000000
QQQ,3,0.88820983,0.11179017
QQQ,3,0.69950951,0.30049049
QQQ,3,0.99621053,0.00378947
QQQ,3,0.95411730,0.04588270
QQQ,3,0.99991647,0.00008353
QQQ,3,0.13158704,0.86841296
QQQ,3,0.98234868,0.01765132
QQQ,3,0.16166654,0.83833346
QQQ,3,0.33504172,0.66495828
QQQ,3,0.16995481,0.83004519
QQQ,3,0.12824012,0.87175988
QQQ,3,1.00000000,0.00000000
QQQ,3,0.28083981,0.71916019
QQQ,3,0.47449939,0.52550061
QQQ,3,0.14013044,0.85986956
QQQ,3,0.73366163,0.26633837
QQQ,3,0.99972857,0.00027143
QQQ,3,1.00000000,0.00000000
QQQ,3,0.12232524,0.87767476
QQQ,3,0.12206678,0.87793322
QQQ,3,0.38402335,0.61597665
QQQ,3,1.00000000,0.00000000
QQQ,3,0.71966735,0.28033265
QQQ,3,0.13604206,0.86395794
QQQ,3,0.87936166,0.12063834
QQQ,3,0.15728751,0.84271249
QQQ,3,0.71275438,0.28724562
QQQ,3,0.99928498,0.00071502
QQQ,3,0.46430476,0.53569524
QQQ,3,0.99999957,0.00000043
QQQ,3,0.72210166,0.27789834
QQQ,3,0.21905952,0.78094048
QQQ,3,0.99912847,0.00087153
QQQ,3,0.19489283,0.80510717
QQQ,3,0.98945594,0.01054406
QQQ,3,0.99919645,0.00080355
QQQ,3,0.12517807,0.87482193
QQQ,3,0.16518166,0.83481834
QQQ,3,0.12181829,0.87818171
QQQ,3,0.14922579,0.85077421
QQQ,3,0.99205966,0.00794034
QQQ,3,0.18314293,0.81685707
QQQ,3,0.12369605,0.87630395
QQQ,3,0.12437930,0.87562070
QQQ,3,0.90217849,0.09782151
QQQ,3,0.99992131,0.00007869
QQQ,3,0.12208141,0.87791859
QQQ,3,0.30786525,0.69213475
QQQ,3,0.79062761,0.20937239
QQQ,3,0.12208727,0.87791273
QQQ,3,0.99216502,0.00783498
QQQ,3,0.92372784,0.07627216
QQQ,3,0.15842411,0.84157589
QQQ,3,0.39243910,0.60756090
QQQ,3,0.99991550,0.00008450
QQQ,3,0.99999103,0.00000897
QQQ,3,0.14472028,0.85527972
QQQ,3,0.79970234,0.20029766
QQQ,3,0.46924571,0.53075429
QQQ,3,0.12807721,0.87192279
QQQ,3,0.15364395,0.84635605
QQQ,3,0.99978604,0.00021396
QQQ,3,0.14999113,0.85000887
QQQ,3,0.34208819,0.65791181
QQQ,3,0.23121898,0.76878102
QQQ,3,0.38988510,0.61011490
QQQ,3,0.99977018,0.00022982
QQQ,3,0.30113411,0.69886589
QQQ,3,0.13912477,0.86087523
QQQ,3,0.18168110,0.81831890
QQQ,3,0.17181824,0.82818176
QQQ,3,0.17413404,0.82586596
QQQ,3,0.99033806,0.00966194
QQQ,3,0.92631490,0.07368510
QQQ,3,0.98779236,0.01220764
QQQ,3,0.15231766,0.84768234
QQQ,3,0.17464672,0.82535328
QQQ,3,0.15125798,0.84874202
QQQ,3,0.18085784,0.81914216
QQQ,3,0.14549812,0.85450188
QQQ,3,0.25331020,0.74668980
QQQ,3,0.68886887,0.31113113
QQQ,3,0.16037310,0.83962690
QQQ,3,0.99884276,0.00115724
QQQ,3,0.55149732,0.44850268
QQQ,3,0.89461287,0.10538713
QQQ,3,0.97650320,0.02349680
QQQ,3,0.78000075,0.21999925
QQQ,3,0.25430499,0.74569501
QQQ,3,0.12251994,0.87748006
QQQ,3,0.14826336,0.85173664
QQQ,3,0.89093643,0.10906357
QQQ,3,0.14605019,0.85394981
QQQ,3,0.14007006,0.85992994
QQQ,3,0.18195680,0.81804320
QQQ,3,0.97845896,0.02154104
QQQ,3,0.48950648,0.51049352
QQQ,3,0.18457069,0.81542931
QQQ,3,0.84711383,0.15288617
QQQ,3,0.82586946,0.17413054
QQQ,3,0.25657433,0.74342567
QQQ,3,0.14898039,0.85101961
QQQ,3,0.41924591,0.58075409
QQQ,3,0.12233245,0.87766755
QQQ,3,0.94372553,0.05627447
QQQ,3,0.97947865,0.02052135
