dataset,p,component_1,component_2
SPY,3,0.07479789,0.92520211
SPY,3,0.08100959,0.91899041
SPY,3,0.07340057,0.92659943
SPY,3,0.07949090,0.92050910
SPY,3,0.07232515,0.92767485
SPY,3,0.09089812,0.90910188
SPY,3,0.09478335,0.90521665
SPY,3,0.09325734,0.90674266
SPY,3,0.62481765,0.37518235
SPY,3,0.10934855,0.89065145
SPY,3,0.12564748,0.87435252
SPY,3,0.07756958,0.92243042
SPY,3,0.07758359,0.92241641
SPY,3,0.08446688,0.91553312
SPY,3,0.06904797,0.93095203
SPY,3,0.06938723,0.93061277
SPY,3,0.06959973,0.93040027
SPY,3,0.15399929,0.84600071
SPY,3,0.07723207,0.92276793
SPY,3,0.12038821,0.87961179
SPY,3,0.07357095,0.92642905
SPY,3,0.07509050,0.92490950
SPY,3,0.41124157,0.58875843
SPY,3,0.30337582,0.69662418
SPY,3,0.07770248,0.92229752
SPY,3,0.07023135,0.92976865
SPY,3,0.07142481,0.92857519
SPY,3,0.18079905,0.81920095
SPY,3,0.07042688,0.92957312
SPY,3,0.07449919,0.92550081
SPY,3,0.09921924,0.90078076
SPY,3,0.06949764,0.93050236
SPY,3,0.07225561,0.92774439
SPY,3,0.11414629,0.88585371
SPY,3,0.07240328,0.92759672
SPY,3,0.11345032,0.88654968
SPY,3,0.08241070,0.91758930
SPY,3,0.12564375,0.87435625
SPY,3,0.16968580,0.83031420
SPY,3,0.08377218,0.91622782
SPY,3,0.07508759,0.92491241
SPY,3,0.10711292,0.89288708
SPY,3,0.14445321,0.85554679
SPY,3,0.09712429,0.90287571
SPY,3,0.17586648,0.82413352
SPY,3,0.06990284,0.93009716
SPY,3,0.10738164,0.89261836
SPY,3,0.06966211,0.93033789
SPY,3,0.11945207,0.88054793
SPY,3,0.09998057,0.90001943
SPY,3,0.08235825,0.91764175
SPY,3,0.15098089,0.84901911
SPY,3,0.15691540,0.84308460
SPY,3,0.39472402,0.60527598
SPY,3,0.06929543,0.93070457
SPY,3,0.25626836,0.74373164
SPY,3,0.08025198,0.91974802
SPY,3,0.08508663,0.91491337
SPY,3,0.14702512,0.85297488
SPY,3,0.27085767,0.72914233
SPY,3,0.10063569,0.89936431
SPY,3,0.14070462,0.85929538
SPY,3,0.10077229,0.89922771
SPY,3,0.07844696,0.92155304
SPY,3,0.99603865,0.00396135
SPY,3,0.10548668,0.89451332
SPY,3,0.10127210,0.89872790
SPY,3,0.08852796,0.91147204
SPY,3,0.08288346,0.91711654
SPY,3,0.08005081,0.91994919
SPY,3,0.53144342,0.46855658
SPY,3,0.06902496,0.93097504
SPY,3,0.06953364,0.93046636
SPY,3,0.07200015,0.92799985
SPY,3,0.07201416,0.92798584
SPY,3,0.07058990,0.92941010
SPY,3,0.08018517,0.91981483
SPY,3,0.11550753,0.88449247
SPY,3,0.07342464,0.92657536
SPY,3,0.07996915,0.92003085
SPY,3,0.15858447,0.84141553
SPY,3,0.07380143,0.92619857
SPY,3,0.06912911,0.93087089
SPY,3,0.06911071,0.93088929
SPY,3,0.43847509,0.56152491
SPY,3,0.08827691,0.91172309
SPY,3,0.53706495,0.46293505
SPY,3,0.07581270,0.92418730
SPY,3,0.18306611,0.81693389
SPY,3,0.12903555,0.87096445
SPY,3,0.07840698,0.92159302
SPY,3,0.07060296,0.92939704
SPY,3,0.06986672,0.93013328
SPY,3,0.07248539,0.92751461
SPY,3,0.10854050,0.89145950
SPY,3,0.07753904,0.92246096
SPY,3,0.07346223,0.92653777
SPY,3,0.07920729,0.92079271
SPY,3,0.07247058,0.92752942
SPY,3,0.06907514,0.93092486
SPY,3,0.06923329,0.93076671
SPY,3,0.07120176,0.92879824
SPY,3,0.41075115,0.58924885
SPY,3,0.07519562,0.92480438
SPY,3,0.07022925,0.92977075
SPY,3,0.08015170,0.91984830
SPY,3,0.18168546,0.81831454
SPY,3,0.06915074,0.93084926
SPY,3,0.13917185,0.86082815
SPY,3,0.36525035,0.63474965
SPY,3,0.10987298,0.89012702
SPY,3,0.06902317,0.93097683
SPY,3,0.07172797,0.92827203
SPY,3,0.08669809,0.91330191
SPY,3,0.10095601,0.89904399
SPY,3,0.06910456,0.93089544
SPY,3,0.13014921,0.86985079
SPY,3,0.07364521,0.92635479
SPY,3,0.07573666,0.92426334
SPY,3,0.13377326,0.86622674
SPY,3,0.10597195,0.89402805
SPY,3,0.07774231,0.92225769
SPY,3,0.09951945,0.90048055
SPY,3,0.07114426,0.92885574
SPY,3,0.09933241,0.90066759
SPY,3,0.12930064,0.87069936
SPY,3,0.09044146,0.90955854
SPY,3,0.06915306,0.93084694
SPY,3,0.07430749,0.92569251
SPY,3,0.07012032,0.92987968
SPY,3,0.07100902,0.92899098
SPY,3,0.06905849,0.93094151
SPY,3,0.07849259,0.92150741
SPY,3,0.06979232,0.93020768
SPY,3,0.11417910,0.88582090
SPY,3,0.07539612,0.92460388
SPY,3,0.06913459,0.93086541
SPY,3,0.07441343,0.92558657
SPY,3,0.07182301,0.92817699
SPY,3,0.06942268,0.93057732
SPY,3,0.09582604,0.90417396
SPY,3,0.09021612,0.90978388
SPY,3,0.07816302,0.92183698
SPY,3,0.12359476,0.87640524
SPY,3,0.07231604,0.92768396
SPY,3,0.07151162,0.92848838
SPY,3,0.93567366,0.06432634
SPY,3,0.09923257,0.90076743
SPY,3,0.07341691,0.92658309
SPY,3,0.07739774,0.92260226
SPY,3,0.60210266,0.39789734
SPY,3,0.07016849,0.92983151
SPY,3,0.98905408,0.01094592
SPY,3,0.06976146,0.93023854
SPY,3,0.16694607,0.83305393
SPY,3,0.28732460,0.71267540
SPY,3,0.08510036,0.91489964
SPY,3,0.10480365,0.89519635
SPY,3,0.24070049,0.75929951
SPY,3,0.06903746,0.93096254
SPY,3,0.11909771,0.88090229
SPY,3,0.09129865,0.90870135
SPY,3,0.14172048,0.85827952
SPY,3,0.11667784,0.88332216
SPY,3,0.10914859,0.89085141
SPY,3,0.44216032,0.55783968
SPY,3,0.83896491,0.16103509
SPY,3,0.07343311,0.92656689
SPY,3,0.07406479,0.92593521
SPY,3,0.07411808,0.92588192
SPY,3,0.06991773,0.93008227
SPY,3,0.07497304,0.92502696
SPY,3,0.09619206,0.90380794
SPY,3,0.10041000,0.89959000
SPY,3,0.07324574,0.92675426
SPY,3,0.07043773,0.92956227
SPY,3,0.11082160,0.88917840
SPY,3,0.06999077,0.93000923
SPY,3,0.06908132,0.93091868
SPY,3,0.07556118,0.92443882
SPY,3,0.12183046,0.87816954
SPY,3,0.07934431,0.92065569
SPY,3,0.08463997,0.91536003
SPY,3,0.07415602,0.92584398
SPY,3,0.07003835,0.92996165
SPY,3,0.13740876,0.86259124
SPY,3,0.17389660,0.82610340
SPY,3,0.08215570,0.91784430
SPY,3,0.06978127,0.93021873
SPY,3,0.18227590,0.81772410
SPY,3,0.20808621,0.79191379
SPY,3,0.21620764,0.78379236
SPY,3,0.06964302,0.93035698
SPY,3,0.08900844,0.91099156
SPY,3,0.10544061,0.89455939
SPY,3,0.35362188,0.64637812
SPY,3,0.08639819,0.91360181
SPY,3,0.06983488,0.93016512
SPY,3,0.07243009,0.92756991
SPY,3,0.07584278,0.92415722
SPY,3,0.06980918,0.93019082
SPY,3,0.06910144,0.93089856
SPY,3,0.06903795,0.93096205
SPY,3,0.06925624,0.93074376
SPY,3,0.06915121,0.93084879
SPY,3,0.06949381,0.93050619
SPY,3,0.06943689,0.93056311
SPY,3,0.08518946,0.91481054
SPY,3,0.10171012,0.89828988
SPY,3,0.06902368,0.93097632
SPY,3,0.23161662,0.76838338
SPY,3,0.07273841,0.92726159
SPY,3,0.07538490,0.92461510
SPY,3,0.11003582,0.88996418
SPY,3,0.07362870,0.92637130
SPY,3,0.17926669,0.82073331
SPY,3,0.07263087,0.92736913
SPY,3,0.06947359,0.93052641
SPY,3,0.08249849,0.91750151
SPY,3,0.07390524,0.92609476
SPY,3,0.08742275,0.91257725
SPY,3,0.06924683,0.93075317
SPY,3,0.09809647,0.90190353
SPY,3,0.07252046,0.92747954
SPY,3,0.11440021,0.88559979
SPY,3,0.06902970,0.93097030
SPY,3,0.09590587,0.90409413
SPY,3,0.10057912,0.89942088
SPY,3,0.07264526,0.92735474
SPY,3,0.12577210,0.87422790
SPY,3,0.07207991,0.92792009
SPY,3,0.09282753,0.90717247
SPY,3,0.09342101,0.90657899
SPY,3,0.60445259,0.39554741
SPY,3,0.08168650,0.91831350
SPY,3,0.09179092,0.90820908
SPY,3,0.06903797,0.93096203
SPY,3,0.07347435,0.92652565
SPY,3,0.07832732,0.92167268
SPY,3,0.09834302,0.90165698
SPY,3,0.07115019,0.92884981
SPY,3,0.06922877,0.93077123
SPY,3,0.10045956,0.89954044
SPY,3,0.07203275,0.92796725
SPY,3,0.06962120,0.93037880
SPY,3,0.10509188,0.89490812
SPY,3,0.22978665,0.77021335
SPY,3,0.07043487,0.92956513
SPY,3,0.07062108,0.92937892
SPY,3,0.07605486,0.92394514
SPY,3,0.06929299,0.93070701
SPY,3,0.41701109,0.58298891
SPY,3,0.06932592,0.93067408
SPY,3,0.07312350,0.92687650
SPY,3,0.09191406,0.90808594
SPY,3,0.25197994,0.74802006
SPY,3,0.07469803,0.92530197
SPY,3,0.12888998,0.87111002
SPY,3,0.46331487,0.53668513
SPY,3,0.06909647,0.93090353
SPY,3,0.22141174,0.77858826
SPY,3,0.09229515,0.90770485
SPY,3,0.11482150,0.88517850
SPY,3,0.72052867,0.27947133
SPY,3,0.06903833,0.93096167
SPY,3,0.07118933,0.92881067
SPY,3,0.09877307,0.90122693
SPY,3,0.11344370,0.88655630
SPY,3,0.07151867,0.92848133
SPY,3,0.11057581,0.88942419
SPY,3,0.57429536,0.42570464
SPY,3,0.06905571,0.93094429
SPY,3,0.24845298,0.75154702
SPY,3,0.10011311,0.89988689
SPY,3,0.16981324,0.83018676
SPY,3,0.10141751,0.89858249
SPY,3,0.10287764,0.89712236
SPY,3,0.17211163,0.82788837
SPY,3,0.06902294,0.93097706
SPY,3,0.20403366,0.79596634
SPY,3,0.06949504,0.93050496
SPY,3,0.07773427,0.92226573
SPY,3,0.09424022,0.90575978
SPY,3,0.07115253,0.92884747
SPY,3,0.11232059,0.88767941
SPY,3,0.11011473,0.88988527
SPY,3,0.21126492,0.78873508
SPY,3,0.26206182,0.73793818
SPY,3,0.08045052,0.91954948
SPY,3,0.07108954,0.92891046
SPY,3,0.13509724,0.86490276
SPY,3,0.25101681,0.74898319
SPY,3,0.06920293,0.93079707
SPY,3,0.07451881,0.92548119
SPY,3,0.09357672,0.90642328
SPY,3,0.48533928,0.51466072
SPY,3,0.08107350,0.91892650
SPY,3,0.24395134,0.75604866
SPY,3,0.10891327,0.89108673
SPY,3,0.15403332,0.84596668
SPY,3,0.31366645,0.68633355
SPY,3,0.20025560,0.79974440
SPY,3,0.06913576,0.93086424
SPY,3,0.11551616,0.88448384
SPY,3,0.08636933,0.91363067
SPY,3,0.20835089,0.79164911
SPY,3,0.06961548,0.93038452
SPY,3,0.17108094,0.82891906
SPY,3,0.07091974,0.92908026
SPY,3,0.12917452,0.87082548
SPY,3,0.34699941,0.65300059
SPY,3,0.08171432,0.91828568
SPY,3,0.08786690,0.91213310
SPY,3,0.08279501,0.91720499
SPY,3,0.36604458,0.63395542
SPY,3,0.07751569,0.92248431
SPY,3,0.11714701,0.88285299
SPY,3,0.17141965,0.82858035
SPY,3,0.07762156,0.92237844
SPY,3,0.12363699,0.87636301
SPY,3,0.38895847,0.61104153
SPY,3,0.07389791,0.92610209
SPY,3,0.07304399,0.92695601
SPY,3,0.14942540,0.85057460
SPY,3,0.07983289,0.92016711
SPY,3,0.08821569,0.91178431
SPY,3,0.06902588,0.93097412
SPY,3,0.24126725,0.75873275
SPY,3,0.11262126,0.88737874
SPY,3,0.07567291,0.92432709
SPY,3,0.94204921,0.05795079
SPY,3,0.88236021,0.11763979
SPY,3,0.07494602,0.92505398
SPY,3,0.49488918,0.50511082
SPY,3,0.07484719,0.92515281
SPY,3,0.20039529,0.79960471
SPY,3,0.08418825,0.91581175
SPY,3,0.10901057,0.89098943
SPY,3,0.09946659,0.90053341
SPY,3,0.07917902,0.92082098
SPY,3,0.99685751,0.00314249
SPY,3,0.13052477,0.86947523
SPY,3,0.43523433,0.56476567
SPY,3,0.23075752,0.76924248
SPY,3,0.07131919,0.92868081
SPY,3,0.08198398,0.91801602
SPY,3,0.08902101,0.91097899
SPY,3,0.69637181,0.30362819
SPY,3,0.07487010,0.92512990
SPY,3,0.07928343,0.92071657
SPY,3,0.17983915,0.82016085
SPY,3,0.11244242,0.88755758
SPY,3,0.99466947,0.00533053
SPY,3,0.11177797,0.88822203
SPY,3,0.06908818,0.93091182
SPY,3,0.49149409,0.50850591
SPY,3,0.91801346,0.08198654
SPY,3,0.07194012,0.92805988
SPY,3,0.70550401,0.29449599
SPY,3,0.08047272,0.91952728
SPY,3,0.09744600,0.90255400
SPY,3,0.42588269,0.57411731
SPY,3,0.07086852,0.92913148
SPY,3,0.07077370,0.92922630
SPY,3,0.09729244,0.90270756
SPY,3,0.21420253,0.78579747
SPY,3,0.07039003,0.92960997
SPY,3,0.18307399,0.81692601
SPY,3,0.06951271,0.93048729
SPY,3,0.07436764,0.92563236
SPY,3,0.12111194,0.87888806
SPY,3,0.08212841,0.91787159
SPY,3,0.06917102,0.93082898
SPY,3,0.08692273,0.91307727
SPY,3,0.08816861,0.91183139
SPY,3,0.07698473,0.92301527
SPY,3,0.07618618,0.92381382
SPY,3,0.07012338,0.92987662
SPY,3,0.07500065,0.92499935
SPY,3,0.59410857,0.40589143
SPY,3,0.10120269,0.89879731
SPY,3,0.07855606,0.92144394
SPY,3,0.07369145,0.92630855
SPY,3,0.59041159,0.40958841
SPY,3,0.15160463,0.84839537
SPY,3,0.07071103,0.92928897
SPY,3,0.06947316,0.93052684
SPY,3,0.07543502,0.92456498
SPY,3,0.13523741,0.86476259
SPY,3,0.09062793,0.90937207
SPY,3,0.90672800,0.09327200
SPY,3,0.76598366,0.23401634
SPY,3,0.08180882,0.91819118
SPY,3,0.08475565,0.91524435
SPY,3,0.07536534,0.92463466
SPY,3,0.09360477,0.90639523
SPY,3,0.15626016,0.84373984
SPY,3,0.44189405,0.55810595
SPY,3,0.33566725,0.66433275
SPY,3,0.11007449,0.88992551
SPY,3,0.13646827,0.86353173
SPY,3,0.13971281,0.86028719
SPY,3,0.07497106,0.92502894
SPY,3,0.07621348,0.92378652
SPY,3,0.07505227,0.92494773
SPY,3,0.08622802,0.91377198
SPY,3,0.24442183,0.75557817
SPY,3,0.07488652,0.92511348
SPY,3,0.73302440,0.26697560
SPY,3,0.07168394,0.92831606
SPY,3,0.91982350,0.08017650
SPY,3,0.07094179,0.92905821
SPY,3,0.08379121,0.91620879
SPY,3,0.06903860,0.93096140
SPY,3,0.06919911,0.93080089
SPY,3,0.07449704,0.92550296
SPY,3,0.19178066,0.80821934
SPY,3,0.06909469,0.93090531
SPY,3,0.07592621,0.92407379
SPY,3,0.07171544,0.92828456
SPY,3,0.06934896,0.93065104
SPY,3,0.11154740,0.88845260
SPY,3,0.09369296,0.90630704
SPY,3,0.70501090,0.29498910
SPY,3,0.08214614,0.91785386
SPY,3,0.34362057,0.65637943
SPY,3,0.08194430,0.91805570
SPY,3,0.07359624,0.92640376
SPY,3,0.99212732,0.00787268
SPY,3,0.51692226,0.48307774
SPY,3,0.22111547,0.77888453
SPY,3,0.38416406,0.61583594
SPY,3,0.32162028,0.67837972
SPY,3,0.07062172,0.92937828
SPY,3,0.07748639,0.92251361
SPY,3,0.32229366,0.67770634
SPY,3,0.07856937,0.92143063
SPY,3,0.30151856,0.69848144
SPY,3,0.07131583,0.92868417
SPY,3,0.99539706,0.00460294
SPY,3,0.07071492,0.92928508
SPY,3,0.09544682,0.90455318
SPY,3,0.07088330,0.92911670
SPY,3,0.07820839,0.92179161
SPY,3,0.06944841,0.93055159
SPY,3,0.67156984,0.32843016
SPY,3,0.10206735,0.89793265
SPY,3,0.28995493,0.71004507
SPY,3,0.06907174,0.93092826
SPY,3,0.89785079,0.10214921
SPY,3,0.07343506,0.92656494
SPY,3,0.08232924,0.91767076
SPY,3,0.06975355,0.93024645
SPY,3,0.08535568,0.91464432
SPY,3,0.07736244,0.92263756
SPY,3,0.11653426,0.88346574
SPY,3,0.10730241,0.89269759
SPY,3,0.09998368,0.90001632
SPY,3,0.14092490,0.85907510
SPY,3,0.12690851,0.87309149
SPY,3,0.19367569,0.80632431
SPY,3,0.09724210,0.90275790
SPY,3,0.08806983,0.91193017
SPY,3,0.10254613,0.89745387
SPY,3,0.14342680,0.85657320
SPY,3,0.08745313,0.91254687
SPY,3,0.07722740,0.92277260
SPY,3,0.07522727,0.92477273
SPY,3,0.06915385,0.93084615
SPY,3,0.06906828,0.93093172
SPY,3,0.07156896,0.92843104
SPY,3,0.35930489,0.64069511
SPY,3,0.18697524,0.81302476
SPY,3,0.19881005,0.80118995
SPY,3,0.64901837,0.35098163
SPY,3,0.07809426,0.92190574
SPY,3,0.61098584,0.38901416
SPY,3,0.18810654,0.81189346
SPY,3,1.00000000,0.00000000
SPY,3,0.99999952,0.00000048
SPY,3,0.07009325,0.92990675
SPY,3,0.75938299,0.24061701
SPY,3,0.71832188,0.28167812
SPY,3,0.80810329,0.19189671
SPY,3,0.07279077,0.92720923
SPY,3,0.07805933,0.92194067
SPY,3,0.07428620,0.92571380
SPY,3,0.16252282,0.83747718
SPY,3,0.10213189,0.89786811
SPY,3,0.06920372,0.93079628
SPY,3,0.70151554,0.29848446
SPY,3,0.18281418,0.81718582
SPY,3,0.27774900,0.72225100
SPY,3,0.61935078,0.38064922
SPY,3,0.07587553,0.92412447
SPY,3,0.08215259,0.91784741
SPY,3,0.32817834,0.67182166
SPY,3,0.11613040,0.88386960
SPY,3,0.41033543,0.58966457
SPY,3,0.06945683,0.93054317
SPY,3,0.07308265,0.92691735
SPY,3,0.06965229,0.93034771
SPY,3,0.92535340,0.07464660
SPY,3,0.07391884,0.92608116
SPY,3,0.07329300,0.92670700
SPY,3,0.06912368,0.93087632
SPY,3,0.20254055,0.79745945
SPY,3,0.06998507,0.93001493
SPY,3,0.08987347,0.91012653
SPY,3,0.12512700,0.87487300
SPY,3,0.50410455,0.49589545
SPY,3,0.06905876,0.93094124
SPY,3,0.13365419,0.86634581
SPY,3,0.09836474,0.90163526
SPY,3,0.07816707,0.92183293
SPY,3,0.13943172,0.86056828
SPY,3,0.20219310,0.79780690
SPY,3,0.08136741,0.91863259
SPY,3,0.45477321,0.54522679
SPY,3,0.08248453,0.91751547
SPY,3,0.07430612,0.92569388
SPY,3,0.58994881,0.41005119
SPY,3,0.46478172,0.53521828
SPY,3,0.07050457,0.92949543
SPY,3,0.08722889,0.91277111
SPY,3,0.07365338,0.92634662
SPY,3,0.33280848,0.66719152
SPY,3,0.06942694,0.93057306
SPY,3,0.12134648,0.87865352
SPY,3,0.99951217,0.00048783
SPY,3,0.25050235,0.74949765
SPY,3,0.28885410,0.71114590
SPY,3,0.09103865,0.90896135
SPY,3,0.10042185,0.89957815
SPY,3,0.23547584,0.76452416
SPY,3,0.44247785,0.55752215
SPY,3,0.10222969,0.89777031
SPY,3,0.12776283,0.87223717
SPY,3,0.07227285,0.92772715
SPY,3,0.06980763,0.93019237
SPY,3,0.13550442,0.86449558
SPY,3,0.14122266,0.85877734
SPY,3,0.09493339,0.90506661
SPY,3,0.07029100,0.92970900
SPY,3,0.39516687,0.60483313
