dataset,p,component_1,component_2
SPY,2,0.06984866,0.93015134
SPY,2,0.07118391,0.92881609
SPY,2,0.06978144,0.93021856
SPY,2,0.06994486,0.93005514
SPY,2,0.10156006,0.89843994
SPY,2,0.07022381,0.92977619
SPY,2,0.08330748,0.91669252
SPY,2,0.06973818,0.93026182
SPY,2,0.07019827,0.92980173
SPY,2,0.07378646,0.92621354
SPY,2,0.07032808,0.92967192
SPY,2,0.11279305,0.88720695
SPY,2,0.07070917,0.92929083
SPY,2,0.07432540,0.92567460
SPY,2,0.09449100,0.90550900
SPY,2,0.07827675,0.92172325
SPY,2,0.08022620,0.91977380
SPY,2,0.09158705,0.90841295
SPY,2,0.07680307,0.92319693
SPY,2,0.08493781,0.91506219
SPY,2,0.08643381,0.91356619
SPY,2,0.07363796,0.92636204
SPY,2,0.06995971,0.93004029
SPY,2,0.11334364,0.88665636
SPY,2,0.14101356,0.85898644
SPY,2,0.09286667,0.90713333
SPY,2,0.09835911,0.90164089
SPY,2,0.07558517,0.92441483
SPY,2,0.10621837,0.89378163
SPY,2,0.10113749,0.89886251
SPY,2,0.07193890,0.92806110
SPY,2,0.07459220,0.92540780
SPY,2,0.07853937,0.92146063
SPY,2,0.11556601,0.88443399
SPY,2,0.08117922,0.91882078
SPY,2,0.06965912,0.93034088
SPY,2,0.07012390,0.92987610
SPY,2,0.09600770,0.90399230
SPY,2,0.12582837,0.87417163
SPY,2,0.09389161,0.90610839
SPY,2,0.07833408,0.92166592
SPY,2,0.08144436,0.91855564
SPY,2,0.10371305,0.89628695
SPY,2,0.07257173,0.92742827
SPY,2,0.07288033,0.92711967
SPY,2,0.06972282,0.93027718
SPY,2,0.15288609,0.84711391
SPY,2,0.07246112,0.92753888
SPY,2,0.07147856,0.92852144
SPY,2,0.07007561,0.92992439
SPY,2,0.19517004,0.80482996
SPY,2,0.10997520,0.89002480
SPY,2,0.07538287,0.92461713
SPY,2,0.08269404,0.91730596
SPY,2,0.07383341,0.92616659
SPY,2,0.08015166,0.91984834
SPY,2,0.07283983,0.92716017
SPY,2,0.09145738,0.90854262
SPY,2,0.09620632,0.90379368
SPY,2,0.09395561,0.90604439
SPY,2,0.63547321,0.36452679
SPY,2,0.11183778,0.88816222
SPY,2,0.12559635,0.87440365
SPY,2,0.07935651,0.92064349
SPY,2,0.07780941,0.92219059
SPY,2,0.08603459,0.91396541
SPY,2,0.06966086,0.93033914
SPY,2,0.07006277,0.92993723
SPY,2,0.07017103,0.92982897
SPY,2,0.15600383,0.84399617
SPY,2,0.07799995,0.92200005
SPY,2,0.12217993,0.87782007
SPY,2,0.07468471,0.92531529
SPY,2,0.07572575,0.92427425
SPY,2,0.40877581,0.59122419
SPY,2,0.30600542,0.69399458
SPY,2,0.07835780,0.92164220
SPY,2,0.07053966,0.92946034
SPY,2,0.07174748,0.92825252
SPY,2,0.18112860,0.81887140
SPY,2,0.07103875,0.92896125
SPY,2,0.07522917,0.92477083
SPY,2,0.09884581,0.90115419
SPY,2,0.07015927,0.92984073
SPY,2,0.07279529,0.92720471
SPY,2,0.11431045,0.88568955
SPY,2,0.07309538,0.92690462
SPY,2,0.11420391,0.88579609
SPY,2,0.08265684,0.91734316
SPY,2,0.12756056,0.87243944
SPY,2,0.16895712,0.83104288
SPY,2,0.08420273,0.91579727
SPY,2,0.07625226,0.92374774
SPY,2,0.10677102,0.89322898
SPY,2,0.14531630,0.85468370
SPY,2,0.09849899,0.90150101
SPY,2,0.17504686,0.82495314
SPY,2,0.07037775,0.92962225
SPY,2,0.10755591,0.89244409
SPY,2,0.07045754,0.92954246
SPY,2,0.12090859,0.87909141
SPY,2,0.10192934,0.89807066
SPY,2,0.08293286,0.91706714
SPY,2,0.15031388,0.84968612
SPY,2,0.16075130,0.83924870
SPY,2,0.40328953,0.59671047
SPY,2,0.06985585,0.93014415
SPY,2,0.26682100,0.73317900
SPY,2,0.08202683,0.91797317
SPY,2,0.08557864,0.91442136
SPY,2,0.14513225,0.85486775
SPY,2,0.27646803,0.72353197
SPY,2,0.10237969,0.89762031
SPY,2,0.14418588,0.85581412
SPY,2,0.10398800,0.89601200
SPY,2,0.07881744,0.92118256
SPY,2,0.99641749,0.00358251
SPY,2,0.10789406,0.89210594
SPY,2,0.10253653,0.89746347
SPY,2,0.09245281,0.90754719
SPY,2,0.08292469,0.91707531
SPY,2,0.08038897,0.91961103
SPY,2,0.53082909,0.46917091
SPY,2,0.06965548,0.93034452
SPY,2,0.07012914,0.92987086
SPY,2,0.07327942,0.92672058
SPY,2,0.07275328,0.92724672
SPY,2,0.07120509,0.92879491
SPY,2,0.08110507,0.91889493
SPY,2,0.11723705,0.88276295
SPY,2,0.07417445,0.92582555
SPY,2,0.08098938,0.91901062
SPY,2,0.16298399,0.83701601
SPY,2,0.07434896,0.92565104
SPY,2,0.06977659,0.93022341
SPY,2,0.06980847,0.93019153
SPY,2,0.44522113,0.55477887
SPY,2,0.08912099,0.91087901
SPY,2,0.54048492,0.45951508
SPY,2,0.07567690,0.92432310
SPY,2,0.18739476,0.81260524
SPY,2,0.13420876,0.86579124
SPY,2,0.07913851,0.92086149
SPY,2,0.07156785,0.92843215
SPY,2,0.07037157,0.92962843
SPY,2,0.07306767,0.92693233
SPY,2,0.11005813,0.88994187
SPY,2,0.07817729,0.92182271
SPY,2,0.07428028,0.92571972
SPY,2,0.07949153,0.92050847
SPY,2,0.07305015,0.92694985
SPY,2,0.06971397,0.93028603
SPY,2,0.06990235,0.93009765
SPY,2,0.07180143,0.92819857
SPY,2,0.41576833,0.58423167
SPY,2,0.07586050,0.92413950
SPY,2,0.07087401,0.92912599
SPY,2,0.07984017,0.92015983
SPY,2,0.18454478,0.81545522
SPY,2,0.06978504,0.93021496
SPY,2,0.14145567,0.85854433
SPY,2,0.36091151,0.63908849
SPY,2,0.11096339,0.88903661
SPY,2,0.06965543,0.93034457
SPY,2,0.07194915,0.92805085
SPY,2,0.08705201,0.91294799
SPY,2,0.10213234,0.89786766
SPY,2,0.06974631,0.93025369
SPY,2,0.13040191,0.86959809
SPY,2,0.07460206,0.92539794
SPY,2,0.07647105,0.92352895
SPY,2,0.13730325,0.86269675
SPY,2,0.10656301,0.89343699
SPY,2,0.07834775,0.92165225
SPY,2,0.09926216,0.90073784
SPY,2,0.07196498,0.92803502
SPY,2,0.09985857,0.90014143
SPY,2,0.13221610,0.86778390
SPY,2,0.09173781,0.90826219
SPY,2,0.06983395,0.93016605
SPY,2,0.07534117,0.92465883
SPY,2,0.07062787,0.92937213
SPY,2,0.07165195,0.92834805
SPY,2,0.06967473,0.93032527
SPY,2,0.07917457,0.92082543
SPY,2,0.07039954,0.92960046
SPY,2,0.11536260,0.88463740
SPY,2,0.07631866,0.92368134
SPY,2,0.06975288,0.93024712
SPY,2,0.07544780,0.92455220
SPY,2,0.07235306,0.92764694
SPY,2,0.07005015,0.92994985
SPY,2,0.09721829,0.90278171
SPY,2,0.09097769,0.90902231
SPY,2,0.07901527,0.92098473
SPY,2,0.12611487,0.87388513
SPY,2,0.07323639,0.92676361
SPY,2,0.07229787,0.92770213
SPY,2,0.94010598,0.05989402
SPY,2,0.09972061,0.90027939
SPY,2,0.07429877,0.92570123
SPY,2,0.07963730,0.92036270
SPY,2,0.60481971,0.39518029
SPY,2,0.07088712,0.92911288
SPY,2,0.98962891,0.01037109
SPY,2,0.07011514,0.92988486
SPY,2,0.16980499,0.83019501
SPY,2,0.30846174,0.69153826
SPY,2,0.08627785,0.91372215
SPY,2,0.10778738,0.89221262
SPY,2,0.24997503,0.75002497
SPY,2,0.06968661,0.93031339
SPY,2,0.12200235,0.87799765
SPY,2,0.09348492,0.90651508
SPY,2,0.14411989,0.85588011
SPY,2,0.11640622,0.88359378
SPY,2,0.10969169,0.89030831
SPY,2,0.45549281,0.54450719
SPY,2,0.83660469,0.16339531
SPY,2,0.07449351,0.92550649
SPY,2,0.07401867,0.92598133
SPY,2,0.07399809,0.92600191
SPY,2,0.07046701,0.92953299
SPY,2,0.07582761,0.92417239
SPY,2,0.09691982,0.90308018
SPY,2,0.10124318,0.89875682
SPY,2,0.07402978,0.92597022
SPY,2,0.07122025,0.92877975
SPY,2,0.11322381,0.88677619
SPY,2,0.07056799,0.92943201
SPY,2,0.06970370,0.93029630
SPY,2,0.07668218,0.92331782
SPY,2,0.12315347,0.87684653
SPY,2,0.08006363,0.91993637
SPY,2,0.08526946,0.91473054
SPY,2,0.07449826,0.92550174
SPY,2,0.07057704,0.92942296
SPY,2,0.13799242,0.86200758
SPY,2,0.17710218,0.82289782
SPY,2,0.08317703,0.91682297
SPY,2,0.07059133,0.92940867
SPY,2,0.18126881,0.81873119
SPY,2,0.20825124,0.79174876
SPY,2,0.21900442,0.78099558
SPY,2,0.07042534,0.92957466
SPY,2,0.08852010,0.91147990
SPY,2,0.10495029,0.89504971
SPY,2,0.35786365,0.64213635
SPY,2,0.08670076,0.91329924
SPY,2,0.07061635,0.92938365
SPY,2,0.07363652,0.92636348
SPY,2,0.07640063,0.92359937
SPY,2,0.07040891,0.92959109
SPY,2,0.06971774,0.93028226
SPY,2,0.06967293,0.93032707
SPY,2,0.06989908,0.93010092
SPY,2,0.06977685,0.93022315
SPY,2,0.07012678,0.92987322
SPY,2,0.07007593,0.92992407
SPY,2,0.08607683,0.91392317
SPY,2,0.10265770,0.89734230
SPY,2,0.06964952,0.93035048
SPY,2,0.23174369,0.76825631
SPY,2,0.07317381,0.92682619
SPY,2,0.07612799,0.92387201
SPY,2,0.11330458,0.88669542
SPY,2,0.07433539,0.92566461
SPY,2,0.18313800,0.81686200
SPY,2,0.07357673,0.92642327
SPY,2,0.07009852,0.92990148
SPY,2,0.08242902,0.91757098
SPY,2,0.07454104,0.92545896
SPY,2,0.08837125,0.91162875
SPY,2,0.06992222,0.93007778
SPY,2,0.09949898,0.90050102
SPY,2,0.07302678,0.92697322
SPY,2,0.11532123,0.88467877
SPY,2,0.06964912,0.93035088
SPY,2,0.09718064,0.90281936
SPY,2,0.10275741,0.89724259
SPY,2,0.07333021,0.92666979
SPY,2,0.12835783,0.87164217
SPY,2,0.07300245,0.92699755
SPY,2,0.09403601,0.90596399
SPY,2,0.09341897,0.90658103
SPY,2,0.61268313,0.38731687
SPY,2,0.08195141,0.91804859
SPY,2,0.09193811,0.90806189
SPY,2,0.06973357,0.93026643
SPY,2,0.07427810,0.92572190
SPY,2,0.07877765,0.92122235
SPY,2,0.09953463,0.90046537
SPY,2,0.07186510,0.92813490
SPY,2,0.06981753,0.93018247
SPY,2,0.10067867,0.89932133
SPY,2,0.07265464,0.92734536
SPY,2,0.07027016,0.92972984
SPY,2,0.10522535,0.89477465
SPY,2,0.23199342,0.76800658
SPY,2,0.07107381,0.92892619
SPY,2,0.07147771,0.92852229
SPY,2,0.07619110,0.92380890
SPY,2,0.06995402,0.93004598
SPY,2,0.42099688,0.57900312
SPY,2,0.06992371,0.93007629
SPY,2,0.07375014,0.92624986
SPY,2,0.09117824,0.90882176
SPY,2,0.25412106,0.74587894
SPY,2,0.07527165,0.92472835
SPY,2,0.12948997,0.87051003
SPY,2,0.48050411,0.51949589
SPY,2,0.06975570,0.93024430
SPY,2,0.21949944,0.78050056
SPY,2,0.09500877,0.90499123
SPY,2,0.11587357,0.88412643
SPY,2,0.73542692,0.26457308
SPY,2,0.06969123,0.93030877
SPY,2,0.07211836,0.92788164
SPY,2,0.09745309,0.90254691
SPY,2,0.11516471,0.88483529
SPY,2,0.07221735,0.92778265
SPY,2,0.11304582,0.88695418
SPY,2,0.58694766,0.41305234
SPY,2,0.06968271,0.93031729
SPY,2,0.25698867,0.74301133
SPY,2,0.09900104,0.90099896
SPY,2,0.17068479,0.82931521
SPY,2,0.10426647,0.89573353
SPY,2,0.10498811,0.89501189
SPY,2,0.17074327,0.82925673
SPY,2,0.06965409,0.93034591
SPY,2,0.20294955,0.79705045
SPY,2,0.07026661,0.92973339
SPY,2,0.07847674,0.92152326
SPY,2,0.09391735,0.90608265
SPY,2,0.07185532,0.92814468
SPY,2,0.11280973,0.88719027
SPY,2,0.11034813,0.88965187
SPY,2,0.21492848,0.78507152
SPY,2,0.26990047,0.73009953
SPY,2,0.08157596,0.91842404
SPY,2,0.07215703,0.92784297
SPY,2,0.13961087,0.86038913
SPY,2,0.25541064,0.74458936
SPY,2,0.06980064,0.93019936
SPY,2,0.07475081,0.92524919
SPY,2,0.09321417,0.90678583
SPY,2,0.49034359,0.50965641
SPY,2,0.08165357,0.91834643
SPY,2,0.24510487,0.75489513
SPY,2,0.10751281,0.89248719
SPY,2,0.15377247,0.84622753
SPY,2,0.30981871,0.69018129
SPY,2,0.20582900,0.79417100
SPY,2,0.06985394,0.93014606
SPY,2,0.11429628,0.88570372
SPY,2,0.08815309,0.91184691
SPY,2,0.21041683,0.78958317
SPY,2,0.07035118,0.92964882
SPY,2,0.17570197,0.82429803
SPY,2,0.07187279,0.92812721
SPY,2,0.13101286,0.86898714
SPY,2,0.35955129,0.64044871
SPY,2,0.08245994,0.91754006
SPY,2,0.08980759,0.91019241
SPY,2,0.08252705,0.91747295
SPY,2,0.37231442,0.62768558
SPY,2,0.07861673,0.92138327
SPY,2,0.11910732,0.88089268
SPY,2,0.16852432,0.83147568
SPY,2,0.07811348,0.92188652
SPY,2,0.12695086,0.87304914
SPY,2,0.40109708,0.59890292
SPY,2,0.07486784,0.92513216
SPY,2,0.07411584,0.92588416
SPY,2,0.14743738,0.85256262
SPY,2,0.08093683,0.91906317
SPY,2,0.08923609,0.91076391
SPY,2,0.06967213,0.93032787
SPY,2,0.24629631,0.75370369
SPY,2,0.11310934,0.88689066
SPY,2,0.07628391,0.92371609
SPY,2,0.94729807,0.05270193
SPY,2,0.88091607,0.11908393
SPY,2,0.07561932,0.92438068
SPY,2,0.47567763,0.52432237
SPY,2,0.07653147,0.92346853
SPY,2,0.20117951,0.79882049
SPY,2,0.08638916,0.91361084
SPY,2,0.10916553,0.89083447
SPY,2,0.10213906,0.89786094
SPY,2,0.08022227,0.91977773
SPY,2,0.99712584,0.00287416
SPY,2,0.13402117,0.86597883
SPY,2,0.44617435,0.55382565
SPY,2,0.24803759,0.75196241
SPY,2,0.07241643,0.92758357
SPY,2,0.08155431,0.91844569
SPY,2,0.09097947,0.90902053
SPY,2,0.70504930,0.29495070
SPY,2,0.07536929,0.92463071
SPY,2,0.07980108,0.92019892
SPY,2,0.18951005,0.81048995
SPY,2,0.11365519,0.88634481
SPY,2,0.99510232,0.00489768
SPY,2,0.11454122,0.88545878
SPY,2,0.06966861,0.93033139
SPY,2,0.47019739,0.52980261
SPY,2,0.91881090,0.08118910
SPY,2,0.07255942,0.92744058
SPY,2,0.72773262,0.27226738
SPY,2,0.07982101,0.92017899
SPY,2,0.09882337,0.90117663
SPY,2,0.44807809,0.55192191
SPY,2,0.07171783,0.92828217
SPY,2,0.07122806,0.92877194
SPY,2,0.09646930,0.90353070
SPY,2,0.21540362,0.78459638
SPY,2,0.07098931,0.92901069
SPY,2,0.18359393,0.81640607
SPY,2,0.06999800,0.93000200
SPY,2,0.07524880,0.92475120
SPY,2,0.12040301,0.87959699
SPY,2,0.08310336,0.91689664
SPY,2,0.06981368,0.93018632
SPY,2,0.08864195,0.91135805
SPY,2,0.08871475,0.91128525
SPY,2,0.07768579,0.92231421
SPY,2,0.07664867,0.92335133
SPY,2,0.07087518,0.92912482
SPY,2,0.07592891,0.92407109
SPY,2,0.60296715,0.39703285
SPY,2,0.10229745,0.89770255
SPY,2,0.07896393,0.92103607
SPY,2,0.07363084,0.92636916
SPY,2,0.59139495,0.40860505
SPY,2,0.15241400,0.84758600
SPY,2,0.07125358,0.92874642
SPY,2,0.07037190,0.92962810
SPY,2,0.07654731,0.92345269
SPY,2,0.13679354,0.86320646
SPY,2,0.09139889,0.90860111
SPY,2,0.90857244,0.09142756
SPY,2,0.76449289,0.23550711
SPY,2,0.08196480,0.91803520
SPY,2,0.08391790,0.91608210
SPY,2,0.07501075,0.92498925
SPY,2,0.09379444,0.90620556
SPY,2,0.15943708,0.84056292
SPY,2,0.44434219,0.55565781
SPY,2,0.34334600,0.65665400
SPY,2,0.11341790,0.88658210
SPY,2,0.13422752,0.86577248
SPY,2,0.14435760,0.85564240
SPY,2,0.07610602,0.92389398
SPY,2,0.07647861,0.92352139
SPY,2,0.07624706,0.92375294
SPY,2,0.08667696,0.91332304
SPY,2,0.24570368,0.75429632
SPY,2,0.07576943,0.92423057
SPY,2,0.74345459,0.25654541
SPY,2,0.07270618,0.92729382
SPY,2,0.92488648,0.07511352
SPY,2,0.07213817,0.92786183
SPY,2,0.08438737,0.91561263
SPY,2,0.06965854,0.93034146
SPY,2,0.06982539,0.93017461
SPY,2,0.07500579,0.92499421
SPY,2,0.19441502,0.80558498
SPY,2,0.06972117,0.93027883
SPY,2,0.07687266,0.92312734
SPY,2,0.07204585,0.92795415
SPY,2,0.06999335,0.93000665
SPY,2,0.11333414,0.88666586
SPY,2,0.09497145,0.90502855
SPY,2,0.71169220,0.28830780
SPY,2,0.08247539,0.91752461
SPY,2,0.34146222,0.65853778
SPY,2,0.08137503,0.91862497
SPY,2,0.07407371,0.92592629
SPY,2,0.99173556,0.00826444
SPY,2,0.52564220,0.47435780
SPY,2,0.22363003,0.77636997
SPY,2,0.41054610,0.58945390
SPY,2,0.34135062,0.65864938
SPY,2,0.07156627,0.92843373
SPY,2,0.07895971,0.92104029
SPY,2,0.31507612,0.68492388
SPY,2,0.07939101,0.92060899
SPY,2,0.30227425,0.69772575
SPY,2,0.07238231,0.92761769
SPY,2,0.99549888,0.00450112
SPY,2,0.07105560,0.92894440
SPY,2,0.09562776,0.90437224
SPY,2,0.07237783,0.92762217
SPY,2,0.07923230,0.92076770
SPY,2,0.07001178,0.92998822
SPY,2,0.67525891,0.32474109
SPY,2,0.10366561,0.89633439
SPY,2,0.29490988,0.70509012
SPY,2,0.06965025,0.93034975
SPY,2,0.90227817,0.09772183
SPY,2,0.07351711,0.92648289
SPY,2,0.08306080,0.91693920
SPY,2,0.07080757,0.92919243
SPY,2,0.08616999,0.91383001
SPY,2,0.07833312,0.92166688
SPY,2,0.11758050,0.88241950
SPY,2,0.10916864,0.89083136
SPY,2,0.10175861,0.89824139
SPY,2,0.14466983,0.85533017
SPY,2,0.12723579,0.87276421
SPY,2,0.19280325,0.80719675
SPY,2,0.09726707,0.90273293
SPY,2,0.08976702,0.91023298
SPY,2,0.10184489,0.89815511
SPY,2,0.14360076,0.85639924
SPY,2,0.08886086,0.91113914
SPY,2,0.07837227,0.92162773
SPY,2,0.07633086,0.92366914
SPY,2,0.06983300,0.93016700
SPY,2,0.06970980,0.93029020
SPY,2,0.07214805,0.92785195
SPY,2,0.36457066,0.63542934
SPY,2,0.18918632,0.81081368
SPY,2,0.20297722,0.79702278
SPY,2,0.66934569,0.33065431
SPY,2,0.07838547,0.92161453
SPY,2,0.63115781,0.36884219
SPY,2,0.19697829,0.80302171
SPY,2,1.00000000,0.00000000
SPY,2,0.99999964,0.00000036
SPY,2,0.07106532,0.92893468
SPY,2,0.71008424,0.28991576
SPY,2,0.67775194,0.32224806
SPY,2,0.81570450,0.18429550
SPY,2,0.07416971,0.92583029
SPY,2,0.07741379,0.92258621
SPY,2,0.07590234,0.92409766
SPY,2,0.16458014,0.83541986
SPY,2,0.10355801,0.89644199
SPY,2,0.06979531,0.93020469
SPY,2,0.69751903,0.30248097
SPY,2,0.18737455,0.81262545
SPY,2,0.28221482,0.71778518
SPY,2,0.64191853,0.35808147
SPY,2,0.07741587,0.92258413
SPY,2,0.08188844,0.91811156
SPY,2,0.32094307,0.67905693
SPY,2,0.11832200,0.88167800
SPY,2,0.42075284,0.57924716
SPY,2,0.06993005,0.93006995
SPY,2,0.07358834,0.92641166
SPY,2,0.07055928,0.92944072
SPY,2,0.92675876,0.07324124
SPY,2,0.07476120,0.92523880
SPY,2,0.07383989,0.92616011
SPY,2,0.06993492,0.93006508
SPY,2,0.20735005,0.79264995
SPY,2,0.07067769,0.92932231
SPY,2,0.09082916,0.90917084
SPY,2,0.12894874,0.87105126
SPY,2,0.50651252,0.49348748
SPY,2,0.06966439,0.93033561
SPY,2,0.13749701,0.86250299
SPY,2,0.10145022,0.89854978
SPY,2,0.07910629,0.92089371
SPY,2,0.14355298,0.85644702
SPY,2,0.20680164,0.79319836
SPY,2,0.08261473,0.91738527
SPY,2,0.45115048,0.54884952
SPY,2,0.08250272,0.91749728
SPY,2,0.07482376,0.92517624
SPY,2,0.61207014,0.38792986
SPY,2,0.47194866,0.52805134
SPY,2,0.07101274,0.92898726
SPY,2,0.08631873,0.91368127
SPY,2,0.07375120,0.92624880
SPY,2,0.33708522,0.66291478
SPY,2,0.07000469,0.92999531
SPY,2,0.12280676,0.87719324
SPY,2,0.99948738,0.00051262
SPY,2,0.25339509,0.74660491
SPY,2,0.29986140,0.70013860
SPY,2,0.09536122,0.90463878
SPY,2,0.10404388,0.89595612
SPY,2,0.23201189,0.76798811
SPY,2,0.44448242,0.55551758
SPY,2,0.10249573,0.89750427
SPY,2,0.13244746,0.86755254
SPY,2,0.07343857,0.92656143
SPY,2,0.07028797,0.92971203
SPY,2,0.13910889,0.86089111
SPY,2,0.14318686,0.85681314
SPY,2,0.09584812,0.90415188
SPY,2,0.07072083,0.92927917
