dataset,p,component_1,component_2
IWN,5,0.16069030,0.83930970
IWN,5,0.04520455,0.95479545
IWN,5,0.04567755,0.95432245
IWN,5,0.05308719,0.94691281
IWN,5,0.08921300,0.91078700
IWN,5,0.17005248,0.82994752
IWN,5,0.04769418,0.95230582
IWN,5,0.04803685,0.95196315
IWN,5,0.20072519,0.79927481
IWN,5,0.06412331,0.93587669
IWN,5,0.04565189,0.95434811
IWN,5,0.18214074,0.81785926
IWN,5,0.05920788,0.94079212
IWN,5,0.04744523,0.95255477
IWN,5,0.19563250,0.80436750
IWN,5,0.06633425,0.93366575
IWN,5,0.08033525,0.91966475
IWN,5,0.05372361,0.94627639
IWN,5,0.08637505,0.91362495
IWN,5,0.05474993,0.94525007
IWN,5,0.04679414,0.95320586
IWN,5,0.04592442,0.95407558
IWN,5,0.04532060,0.95467940
IWN,5,0.08842032,0.91157968
IWN,5,0.18385658,0.81614342
IWN,5,0.04617025,0.95382975
IWN,5,0.04528702,0.95471298
IWN,5,0.05673437,0.94326563
IWN,5,0.04972285,0.95027715
IWN,5,0.04723686,0.95276314
IWN,5,0.07236472,0.92763528
IWN,5,0.79719614,0.20280386
IWN,5,0.04521103,0.95478897
IWN,5,0.09058885,0.90941115
IWN,5,0.04845069,0.95154931
IWN,5,0.09819382,0.90180618
IWN,5,0.09346331,0.90653669
IWN,5,0.05485516,0.94514484
IWN,5,0.05796010,0.94203990
IWN,5,0.04566286,0.95433714
IWN,5,0.04797795,0.95202205
IWN,5,0.09917297,0.90082703
IWN,5,0.04688077,0.95311923
IWN,5,0.08499315,0.91500685
IWN,5,0.06317657,0.93682343
IWN,5,0.04619944,0.95380056
IWN,5,0.04520571,0.95479429
IWN,5,0.04556938,0.95443062
IWN,5,0.09494263,0.90505737
IWN,5,0.04695659,0.95304341
IWN,5,0.04970538,0.95029462
IWN,5,0.17174136,0.82825864
IWN,5,0.04543038,0.95456962
IWN,5,0.07813774,0.92186226
IWN,5,0.04685334,0.95314666
IWN,5,0.04939393,0.95060607
IWN,5,0.04542007,0.95457993
IWN,5,0.05771596,0.94228404
IWN,5,0.20314202,0.79685798
IWN,5,0.04527634,0.95472366
IWN,5,0.04840626,0.95159374
IWN,5,0.05238728,0.94761272
IWN,5,0.05015406,0.94984594
IWN,5,0.22959316,0.77040684
IWN,5,0.04858357,0.95141643
IWN,5,0.05857306,0.94142694
IWN,5,0.09197546,0.90802454
IWN,5,0.05283768,0.94716232
IWN,5,0.05435615,0.94564385
IWN,5,0.05041339,0.94958661
IWN,5,0.04670697,0.95329303
IWN,5,0.08023257,0.91976743
IWN,5,0.10216140,0.89783860
IWN,5,0.05837928,0.94162072
IWN,5,0.04522526,0.95477474
IWN,5,0.05121619,0.94878381
IWN,5,0.06985235,0.93014765
IWN,5,0.04933184,0.95066816
IWN,5,0.25436544,0.74563456
IWN,5,0.04942178,0.95057822
IWN,5,0.08919514,0.91080486
IWN,5,0.04564175,0.95435825
IWN,5,0.04743779,0.95256221
IWN,5,0.04552096,0.95447904
IWN,5,0.06500837,0.93499163
IWN,5,0.04535027,0.95464973
IWN,5,0.06093416,0.93906584
IWN,5,0.05904096,0.94095904
IWN,5,0.05975047,0.94024953
IWN,5,0.15035541,0.84964459
IWN,5,0.47050260,0.52949740
IWN,5,0.06027806,0.93972194
IWN,5,0.04545138,0.95454862
IWN,5,0.18453446,0.81546554
IWN,5,0.05692324,0.94307676
IWN,5,0.09129325,0.90870675
IWN,5,0.05225253,0.94774747
IWN,5,0.05594963,0.94405037
IWN,5,0.05367071,0.94632929
IWN,5,0.04791198,0.95208802
IWN,5,0.04948950,0.95051050
IWN,5,0.09019140,0.90980860
IWN,5,0.06874859,0.93125141
IWN,5,0.06167840,0.93832160
IWN,5,0.05145631,0.94854369
IWN,5,0.09351709,0.90648291
IWN,5,0.04588023,0.95411977
IWN,5,0.04552855,0.95447145
IWN,5,0.08006189,0.91993811
IWN,5,0.06043962,0.93956038
IWN,5,0.04958339,0.95041661
IWN,5,0.05759046,0.94240954
IWN,5,0.12221163,0.87778837
IWN,5,0.05699836,0.94300164
IWN,5,0.04737539,0.95262461
IWN,5,0.04528322,0.95471678
IWN,5,0.10454165,0.89545835
IWN,5,0.04890429,0.95109571
IWN,5,0.04546048,0.95453952
IWN,5,0.05220249,0.94779751
IWN,5,0.04524098,0.95475902
IWN,5,0.10650142,0.89349858
IWN,5,0.06035986,0.93964014
IWN,5,0.23175495,0.76824505
IWN,5,0.04536655,0.95463345
IWN,5,0.08077890,0.91922110
IWN,5,0.07699075,0.92300925
IWN,5,0.05546500,0.94453500
IWN,5,0.05494397,0.94505603
IWN,5,0.04528016,0.95471984
IWN,5,0.04521958,0.95478042
IWN,5,0.16315228,0.83684772
IWN,5,0.08006009,0.91993991
IWN,5,0.04985646,0.95014354
IWN,5,0.04623610,0.95376390
IWN,5,0.08689321,0.91310679
IWN,5,0.04655375,0.95344625
IWN,5,0.06044563,0.93955437
IWN,5,0.04992369,0.95007631
IWN,5,0.04614479,0.95385521
IWN,5,0.04900721,0.95099279
IWN,5,0.05025235,0.94974765
IWN,5,0.08203237,0.91796763
IWN,5,0.11698785,0.88301215
IWN,5,0.09109090,0.90890910
IWN,5,0.05597053,0.94402947
IWN,5,0.04822225,0.95177775
IWN,5,0.04527401,0.95472599
IWN,5,0.12705887,0.87294113
IWN,5,0.05220361,0.94779639
IWN,5,0.06079927,0.93920073
IWN,5,0.06006511,0.93993489
IWN,5,0.04639280,0.95360720
IWN,5,0.04727189,0.95272811
IWN,5,0.08637016,0.91362984
IWN,5,0.04730898,0.95269102
IWN,5,0.05388779,0.94611221
IWN,5,0.04566267,0.95433733
IWN,5,0.08170610,0.91829390
IWN,5,0.04591738,0.95408262
IWN,5,0.04555810,0.95444190
IWN,5,0.07389918,0.92610082
IWN,5,0.04859729,0.95140271
IWN,5,0.05170644,0.94829356
IWN,5,0.04550249,0.95449751
IWN,5,0.05952790,0.94047210
IWN,5,0.04790663,0.95209337
IWN,5,0.04811679,0.95188321
IWN,5,0.04537199,0.95462801
IWN,5,0.06735961,0.93264039
IWN,5,0.04522232,0.95477768
IWN,5,0.04619333,0.95380667
IWN,5,0.07622705,0.92377295
IWN,5,0.05047431,0.94952569
IWN,5,0.23097623,0.76902377
IWN,5,0.04710651,0.95289349
IWN,5,0.04552771,0.95447229
IWN,5,0.04534918,0.95465082
IWN,5,0.04557803,0.95442197
IWN,5,0.32371234,0.67628766
IWN,5,0.05186928,0.94813072
IWN,5,0.38236575,0.61763425
IWN,5,0.04606324,0.95393676
IWN,5,0.07290899,0.92709101
IWN,5,0.05408790,0.94591210
IWN,5,0.04531810,0.95468190
IWN,5,0.08894923,0.91105077
IWN,5,0.08368294,0.91631706
IWN,5,0.04940786,0.95059214
IWN,5,0.06152188,0.93847812
IWN,5,0.05092527,0.94907473
IWN,5,0.07837075,0.92162925
IWN,5,0.04594666,0.95405334
IWN,5,0.06107838,0.93892162
IWN,5,0.05510871,0.94489129
IWN,5,0.05253759,0.94746241
IWN,5,0.04915190,0.95084810
IWN,5,0.05069770,0.94930230
IWN,5,0.04523123,0.95476877
IWN,5,0.05018643,0.94981357
IWN,5,0.05323082,0.94676918
IWN,5,0.05382516,0.94617484
IWN,5,0.04929814,0.95070186
IWN,5,0.26837552,0.73162448
IWN,5,0.05618544,0.94381456
IWN,5,0.06949071,0.93050929
IWN,5,0.14261834,0.85738166
IWN,5,0.04532051,0.95467949
IWN,5,0.08653213,0.91346787
IWN,5,0.04520527,0.95479473
IWN,5,0.04843500,0.95156500
IWN,5,0.15073597,0.84926403
IWN,5,0.04656564,0.95343436
IWN,5,0.05557897,0.94442103
IWN,5,0.10949823,0.89050177
IWN,5,0.06010622,0.93989378
IWN,5,0.08089449,0.91910551
IWN,5,0.09022765,0.90977235
IWN,5,0.04542762,0.95457238
IWN,5,0.05536408,0.94463592
IWN,5,0.11868076,0.88131924
IWN,5,0.04683604,0.95316396
IWN,5,0.06060275,0.93939725
IWN,5,0.04530609,0.95469391
IWN,5,0.04656215,0.95343785
IWN,5,0.04819310,0.95180690
IWN,5,0.18108712,0.81891288
IWN,5,0.07011547,0.92988453
IWN,5,0.04680643,0.95319357
IWN,5,0.06300948,0.93699052
IWN,5,0.05114009,0.94885991
IWN,5,0.17902554,0.82097446
IWN,5,0.05939782,0.94060218
IWN,5,0.13445771,0.86554229
IWN,5,0.04613543,0.95386457
IWN,5,0.04931899,0.95068101
IWN,5,0.04628330,0.95371670
IWN,5,0.19583477,0.80416523
IWN,5,0.11062196,0.88937804
IWN,5,0.07171498,0.92828502
IWN,5,0.05350879,0.94649121
IWN,5,0.05640389,0.94359611
IWN,5,0.04560751,0.95439249
IWN,5,0.07628128,0.92371872
IWN,5,0.64974637,0.35025363
IWN,5,0.10749850,0.89250150
IWN,5,0.10134185,0.89865815
IWN,5,0.04965400,0.95034600
IWN,5,0.05144214,0.94855786
IWN,5,0.05077474,0.94922526
IWN,5,0.08663718,0.91336282
IWN,5,0.07983656,0.92016344
IWN,5,0.05324530,0.94675470
IWN,5,0.04758559,0.95241441
IWN,5,0.05812343,0.94187657
IWN,5,0.09435887,0.90564113
IWN,5,0.21426584,0.78573416
IWN,5,0.05101945,0.94898055
IWN,5,0.04530070,0.95469930
IWN,5,0.04852491,0.95147509
IWN,5,0.05368137,0.94631863
IWN,5,0.04579218,0.95420782
IWN,5,0.15384470,0.84615530
IWN,5,0.05631053,0.94368947
IWN,5,0.20858266,0.79141734
IWN,5,0.04524850,0.95475150
IWN,5,0.09562848,0.90437152
IWN,5,0.04696135,0.95303865
IWN,5,0.16445053,0.83554947
IWN,5,0.10117495,0.89882505
IWN,5,0.05012099,0.94987901
IWN,5,0.04531534,0.95468466
IWN,5,0.04582503,0.95417497
IWN,5,0.04532392,0.95467608
IWN,5,0.04834531,0.95165469
IWN,5,0.10997633,0.89002367
IWN,5,0.04723259,0.95276741
IWN,5,0.05487303,0.94512697
IWN,5,0.04742051,0.95257949
IWN,5,0.05256373,0.94743627
IWN,5,0.05016861,0.94983139
IWN,5,0.05688932,0.94311068
IWN,5,0.04529201,0.95470799
IWN,5,0.07505491,0.92494509
IWN,5,0.04520389,0.95479611
IWN,5,0.13780869,0.86219131
IWN,5,0.04818594,0.95181406
IWN,5,0.04520475,0.95479525
IWN,5,0.04598075,0.95401925
IWN,5,0.05023271,0.94976729
IWN,5,0.04583335,0.95416665
IWN,5,0.05937332,0.94062668
IWN,5,0.05220131,0.94779869
IWN,5,0.07731916,0.92268084
IWN,5,0.31423182,0.68576818
IWN,5,0.05097344,0.94902656
IWN,5,0.06662076,0.93337924
IWN,5,0.05900577,0.94099423
IWN,5,0.11984316,0.88015684
IWN,5,0.04525875,0.95474125
IWN,5,0.05746620,0.94253380
IWN,5,0.04527600,0.95472400
IWN,5,0.04686273,0.95313727
IWN,5,0.07126813,0.92873187
IWN,5,0.04566085,0.95433915
IWN,5,0.11119415,0.88880585
IWN,5,0.21394329,0.78605671
IWN,5,0.04848538,0.95151462
IWN,5,0.23118273,0.76881727
IWN,5,0.04632754,0.95367246
IWN,5,0.12642892,0.87357108
IWN,5,0.04542112,0.95457888
IWN,5,0.21423500,0.78576500
IWN,5,0.04708164,0.95291836
IWN,5,0.11079885,0.88920115
IWN,5,0.05087398,0.94912602
IWN,5,0.12274285,0.87725715
IWN,5,0.04959376,0.95040624
IWN,5,0.04557963,0.95442037
IWN,5,0.05894399,0.94105601
IWN,5,0.04695065,0.95304935
IWN,5,0.05366335,0.94633665
IWN,5,0.05884991,0.94115009
IWN,5,0.04994221,0.95005779
IWN,5,0.05037552,0.94962448
IWN,5,0.09932969,0.90067031
IWN,5,0.04834291,0.95165709
IWN,5,0.07515507,0.92484493
IWN,5,0.05076928,0.94923072
IWN,5,0.07401913,0.92598087
IWN,5,0.04781251,0.95218749
IWN,5,0.04598315,0.95401685
IWN,5,0.05182410,0.94817590
IWN,5,0.04689861,0.95310139
IWN,5,0.06861510,0.93138490
IWN,5,0.04527164,0.95472836
IWN,5,0.04875921,0.95124079
IWN,5,0.05895781,0.94104219
IWN,5,0.09735268,0.90264732
IWN,5,0.04547798,0.95452202
IWN,5,0.04536530,0.95463470
IWN,5,0.06832323,0.93167677
IWN,5,0.07943191,0.92056809
IWN,5,0.05704266,0.94295734
IWN,5,0.04609575,0.95390425
IWN,5,0.16115982,0.83884018
IWN,5,0.06266145,0.93733855
IWN,5,0.04655193,0.95344807
IWN,5,0.05496180,0.94503820
IWN,5,0.09508085,0.90491915
IWN,5,0.06260494,0.93739506
IWN,5,0.04526087,0.95473913
IWN,5,0.04705106,0.95294894
IWN,5,0.09496219,0.90503781
IWN,5,0.06697810,0.93302190
IWN,5,0.07767766,0.92232234
IWN,5,0.04559288,0.95440712
IWN,5,0.07353037,0.92646963
IWN,5,0.04748656,0.95251344
IWN,5,0.07667278,0.92332722
IWN,5,0.08409021,0.91590979
IWN,5,0.05234284,0.94765716
IWN,5,0.10073996,0.89926004
IWN,5,0.06804335,0.93195665
IWN,5,0.04747079,0.95252921
IWN,5,0.04604185,0.95395815
IWN,5,0.05036785,0.94963215
IWN,5,0.05065126,0.94934874
IWN,5,0.15378222,0.84621778
IWN,5,0.09925297,0.90074703
IWN,5,0.04597977,0.95402023
IWN,5,0.05339265,0.94660735
IWN,5,0.05671702,0.94328298
IWN,5,0.05553024,0.94446976
IWN,5,0.06006247,0.93993753
IWN,5,0.06687696,0.93312304
IWN,5,0.04569696,0.95430304
IWN,5,0.06091755,0.93908245
IWN,5,0.05543079,0.94456921
IWN,5,0.04520680,0.95479320
IWN,5,0.07470520,0.92529480
IWN,5,0.10282592,0.89717408
IWN,5,0.04994691,0.95005309
IWN,5,0.06802620,0.93197380
IWN,5,0.04560980,0.95439020
IWN,5,0.04768744,0.95231256
IWN,5,0.04587895,0.95412105
IWN,5,0.10157812,0.89842188
IWN,5,0.05264463,0.94735537
IWN,5,0.04524438,0.95475562
IWN,5,0.05567962,0.94432038
IWN,5,0.15909500,0.84090500
IWN,5,0.06191353,0.93808647
IWN,5,0.04671125,0.95328875
IWN,5,0.05115436,0.94884564
IWN,5,0.06158032,0.93841968
IWN,5,0.05440685,0.94559315
IWN,5,0.05520398,0.94479602
IWN,5,0.05863238,0.94136762
IWN,5,0.04616719,0.95383281
IWN,5,0.04554723,0.95445277
IWN,5,0.07263584,0.92736416
IWN,5,0.05175706,0.94824294
IWN,5,0.04520389,0.95479611
IWN,5,0.06508306,0.93491694
IWN,5,0.08839554,0.91160446
IWN,5,0.04568560,0.95431440
IWN,5,0.04714595,0.95285405
IWN,5,0.04608947,0.95391053
IWN,5,0.11338776,0.88661224
IWN,5,0.09742795,0.90257205
IWN,5,0.19593164,0.80406836
IWN,5,0.04891360,0.95108640
IWN,5,0.08569814,0.91430186
IWN,5,0.05855210,0.94144790
IWN,5,0.06010921,0.93989079
IWN,5,0.04601914,0.95398086
IWN,5,0.05024045,0.94975955
IWN,5,0.07128200,0.92871800
IWN,5,0.08819460,0.91180540
IWN,5,0.07339403,0.92660597
IWN,5,0.06430327,0.93569673
IWN,5,0.04555902,0.95444098
IWN,5,0.05593942,0.94406058
IWN,5,0.04593588,0.95406412
IWN,5,0.08891330,0.91108670
IWN,5,0.04601487,0.95398513
IWN,5,0.04607125,0.95392875
IWN,5,0.07128990,0.92871010
IWN,5,0.05319643,0.94680357
IWN,5,0.05660995,0.94339005
IWN,5,0.04801175,0.95198825
IWN,5,0.07605840,0.92394160
IWN,5,0.04533611,0.95466389
IWN,5,0.04526139,0.95473861
IWN,5,0.10977538,0.89022462
IWN,5,0.04594839,0.95405161
