dataset,p,component_1,component_2
SPY,1,0.31580185,0.68419815
SPY,1,0.07183792,0.92816208
SPY,1,0.16922960,0.83077040
SPY,1,0.15404292,0.84595708
SPY,1,0.07138207,0.92861793
SPY,1,0.07152381,0.92847619
SPY,1,0.17737820,0.82262180
SPY,1,0.07239125,0.92760875
SPY,1,0.67776358,0.32223642
SPY,1,0.07134141,0.92865859
SPY,1,0.07149332,0.92850668
SPY,1,0.09447569,0.90552431
SPY,1,0.07200695,0.92799305
SPY,1,0.08821034,0.91178966
SPY,1,0.07552881,0.92447119
SPY,1,0.09458831,0.90541169
SPY,1,0.08531122,0.91468878
SPY,1,0.17670444,0.82329556
SPY,1,0.07131040,0.92868960
SPY,1,0.08174331,0.91825669
SPY,1,0.07452485,0.92547515
SPY,1,0.16386892,0.83613108
SPY,1,0.07220647,0.92779353
SPY,1,0.07163777,0.92836223
SPY,1,0.22802683,0.77197317
SPY,1,0.07143414,0.92856586
SPY,1,0.20119813,0.79880187
SPY,1,0.07735564,0.92264436
SPY,1,0.08499656,0.91500344
SPY,1,0.07189195,0.92810805
SPY,1,0.07155523,0.92844477
SPY,1,0.07836467,0.92163533
SPY,1,0.08035058,0.91964942
SPY,1,0.23492600,0.76507400
SPY,1,0.09173845,0.90826155
SPY,1,0.07183139,0.92816861
SPY,1,0.08420263,0.91579737
SPY,1,0.18720103,0.81279897
SPY,1,0.07175440,0.92824560
SPY,1,0.07176455,0.92823545
SPY,1,0.08829951,0.91170049
SPY,1,0.11203015,0.88796985
SPY,1,0.19006714,0.80993286
SPY,1,0.07434993,0.92565007
SPY,1,0.07152002,0.92847998
SPY,1,0.10216670,0.89783330
SPY,1,0.11643809,0.88356191
SPY,1,0.07128154,0.92871846
SPY,1,0.11595108,0.88404892
SPY,1,0.08844701,0.91155299
SPY,1,0.07676363,0.92323637
SPY,1,0.07350877,0.92649123
SPY,1,0.07417796,0.92582204
SPY,1,0.07145846,0.92854154
SPY,1,0.07183304,0.92816696
SPY,1,0.07443317,0.92556683
SPY,1,0.07130883,0.92869117
SPY,1,0.07134121,0.92865879
SPY,1,0.07379326,0.92620674
SPY,1,0.09083824,0.90916176
SPY,1,0.11704070,0.88295930
SPY,1,0.07177464,0.92822536
SPY,1,0.07448547,0.92551453
SPY,1,0.07217288,0.92782712
SPY,1,0.07169121,0.92830879
SPY,1,0.07475648,0.92524352
SPY,1,0.07273785,0.92726215
SPY,1,0.07805774,0.92194226
SPY,1,0.07150254,0.92849746
SPY,1,0.09105313,0.90894687
SPY,1,0.07648367,0.92351633
SPY,1,0.07356715,0.92643285
SPY,1,0.07483114,0.92516886
SPY,1,0.07195574,0.92804426
SPY,1,0.08267902,0.91732098
SPY,1,0.14041478,0.85958522
SPY,1,0.07592776,0.92407224
SPY,1,0.07155665,0.92844335
SPY,1,0.07956249,0.92043751
SPY,1,0.07618904,0.92381096
SPY,1,0.08517307,0.91482693
SPY,1,0.08537813,0.91462187
SPY,1,0.13904990,0.86095010
SPY,1,0.08320908,0.91679092
SPY,1,0.08199551,0.91800449
SPY,1,0.08195794,0.91804206
SPY,1,0.08738569,0.91261431
SPY,1,0.10874372,0.89125628
SPY,1,0.07155286,0.92844714
SPY,1,0.07249755,0.92750245
SPY,1,0.07141239,0.92858761
SPY,1,0.07154953,0.92845047
SPY,1,0.10443517,0.89556483
SPY,1,0.07187338,0.92812662
SPY,1,0.08657091,0.91342909
SPY,1,0.07139721,0.92860279
SPY,1,0.07171463,0.92828537
SPY,1,0.07548161,0.92451839
SPY,1,0.07200014,0.92799986
SPY,1,0.11700897,0.88299103
SPY,1,0.07236901,0.92763099
SPY,1,0.07686905,0.92313095
SPY,1,0.09702971,0.90297029
SPY,1,0.07973126,0.92026874
SPY,1,0.08312823,0.91687177
SPY,1,0.09341134,0.90658866
SPY,1,0.07914224,0.92085776
SPY,1,0.08593628,0.91406372
SPY,1,0.08929865,0.91070135
SPY,1,0.07572799,0.92427201
SPY,1,0.07174529,0.92825471
SPY,1,0.11581908,0.88418092
SPY,1,0.14537595,0.85462405
SPY,1,0.09745385,0.90254615
SPY,1,0.10318453,0.89681547
SPY,1,0.07825507,0.92174493
SPY,1,0.10739240,0.89260760
SPY,1,0.10481959,0.89518041
SPY,1,0.07316025,0.92683975
SPY,1,0.07698713,0.92301287
SPY,1,0.08057277,0.91942723
SPY,1,0.12022099,0.87977901
SPY,1,0.08360217,0.91639783
SPY,1,0.07127987,0.92872013
SPY,1,0.07186682,0.92813318
SPY,1,0.09841622,0.90158378
SPY,1,0.13021581,0.86978419
SPY,1,0.09764759,0.90235241
SPY,1,0.07903543,0.92096457
SPY,1,0.08434755,0.91565245
SPY,1,0.10580641,0.89419359
SPY,1,0.07401978,0.92598022
SPY,1,0.07410354,0.92589646
SPY,1,0.07138414,0.92861586
SPY,1,0.15603366,0.84396634
SPY,1,0.07409791,0.92590209
SPY,1,0.07376717,0.92623283
SPY,1,0.07169462,0.92830538
SPY,1,0.20315794,0.79684206
SPY,1,0.11223461,0.88776539
SPY,1,0.07603628,0.92396372
SPY,1,0.08585677,0.91414323
SPY,1,0.07547009,0.92452991
SPY,1,0.08282230,0.91717770
SPY,1,0.07484959,0.92515041
SPY,1,0.09304159,0.90695841
SPY,1,0.09820452,0.90179548
SPY,1,0.09774216,0.90225784
SPY,1,0.63507704,0.36492296
SPY,1,0.11771482,0.88228518
SPY,1,0.12203609,0.87796391
SPY,1,0.08014480,0.91985520
SPY,1,0.08084202,0.91915798
SPY,1,0.08727655,0.91272345
SPY,1,0.07127623,0.92872377
SPY,1,0.07182991,0.92817009
SPY,1,0.07183176,0.92816824
SPY,1,0.16129402,0.83870598
SPY,1,0.07964329,0.92035671
SPY,1,0.13021314,0.86978686
SPY,1,0.07663571,0.92336429
SPY,1,0.07856711,0.92143289
SPY,1,0.41860925,0.58139075
SPY,1,0.31862509,0.68137491
SPY,1,0.08272819,0.91727181
SPY,1,0.07179894,0.92820106
SPY,1,0.07378337,0.92621663
SPY,1,0.18822369,0.81177631
SPY,1,0.07268262,0.92731738
SPY,1,0.07599682,0.92400318
SPY,1,0.10218628,0.89781372
SPY,1,0.07169921,0.92830079
SPY,1,0.07408071,0.92591929
SPY,1,0.11739331,0.88260669
SPY,1,0.07507466,0.92492534
SPY,1,0.11477241,0.88522759
SPY,1,0.08514154,0.91485846
SPY,1,0.12751299,0.87248701
SPY,1,0.17098757,0.82901243
SPY,1,0.08478492,0.91521508
SPY,1,0.07926321,0.92073679
SPY,1,0.10871657,0.89128343
SPY,1,0.15149099,0.84850901
SPY,1,0.09884749,0.90115251
SPY,1,0.17370953,0.82629047
SPY,1,0.07182201,0.92817799
SPY,1,0.10730212,0.89269788
SPY,1,0.07213507,0.92786493
SPY,1,0.12731068,0.87268932
SPY,1,0.10385191,0.89614809
SPY,1,0.08359103,0.91640897
SPY,1,0.15120492,0.84879508
SPY,1,0.16889533,0.83110467
SPY,1,0.43017714,0.56982286
SPY,1,0.07179825,0.92820175
SPY,1,0.29396795,0.70603205
SPY,1,0.08345043,0.91654957
SPY,1,0.08532259,0.91467741
SPY,1,0.14762686,0.85237314
SPY,1,0.29244249,0.70755751
SPY,1,0.10745225,0.89254775
SPY,1,0.14033581,0.85966419
SPY,1,0.10886783,0.89113217
SPY,1,0.07976867,0.92023133
SPY,1,0.99648204,0.00351796
SPY,1,0.11048575,0.88951425
SPY,1,0.09720475,0.90279525
SPY,1,0.09263550,0.90736450
SPY,1,0.08613824,0.91386176
SPY,1,0.08342348,0.91657652
SPY,1,0.53814973,0.46185027
SPY,1,0.07127576,0.92872424
SPY,1,0.07239830,0.92760170
SPY,1,0.07486196,0.92513804
SPY,1,0.07458993,0.92541007
SPY,1,0.07278298,0.92721702
SPY,1,0.08276938,0.91723062
SPY,1,0.12003161,0.87996839
SPY,1,0.07564566,0.92435434
SPY,1,0.08182253,0.91817747
SPY,1,0.16595491,0.83404509
SPY,1,0.07644372,0.92355628
SPY,1,0.07129608,0.92870392
SPY,1,0.07146928,0.92853072
SPY,1,0.45845085,0.54154915
SPY,1,0.09093415,0.90906585
SPY,1,0.52156569,0.47843431
SPY,1,0.07694799,0.92305201
SPY,1,0.20776855,0.79223145
SPY,1,0.13812343,0.86187657
SPY,1,0.07945352,0.92054648
SPY,1,0.07374793,0.92625207
SPY,1,0.07193830,0.92806170
SPY,1,0.07498224,0.92501776
SPY,1,0.11258484,0.88741516
SPY,1,0.07970423,0.92029577
SPY,1,0.07677934,0.92322066
SPY,1,0.08111274,0.91888726
SPY,1,0.07501521,0.92498479
SPY,1,0.07130383,0.92869617
SPY,1,0.07157996,0.92842004
SPY,1,0.07350624,0.92649376
SPY,1,0.42766050,0.57233950
SPY,1,0.07772505,0.92227495
SPY,1,0.07191283,0.92808717
SPY,1,0.08160061,0.91839939
SPY,1,0.19143775,0.80856225
SPY,1,0.07145876,0.92854124
SPY,1,0.13962229,0.86037771
SPY,1,0.37195254,0.62804746
SPY,1,0.11036836,0.88963164
SPY,1,0.07141701,0.92858299
SPY,1,0.07331381,0.92668619
SPY,1,0.08946550,0.91053450
SPY,1,0.10416661,0.89583339
SPY,1,0.07146140,0.92853860
SPY,1,0.13136999,0.86863001
SPY,1,0.07637263,0.92362737
SPY,1,0.07742027,0.92257973
SPY,1,0.13961389,0.86038611
SPY,1,0.11034031,0.88965969
SPY,1,0.08165352,0.91834648
SPY,1,0.10035848,0.89964152
SPY,1,0.07342739,0.92657261
SPY,1,0.10449317,0.89550683
SPY,1,0.13448252,0.86551748
SPY,1,0.09588948,0.90411052
SPY,1,0.07161729,0.92838271
SPY,1,0.07648332,0.92351668
SPY,1,0.07227479,0.92772521
SPY,1,0.07317444,0.92682556
SPY,1,0.07129498,0.92870502
SPY,1,0.08090412,0.91909588
SPY,1,0.07203646,0.92796354
SPY,1,0.11712194,0.88287806
SPY,1,0.07834852,0.92165148
SPY,1,0.07130876,0.92869124
SPY,1,0.07685499,0.92314501
SPY,1,0.07409690,0.92590310
SPY,1,0.07177921,0.92822079
SPY,1,0.10027384,0.89972616
SPY,1,0.09376253,0.90623747
SPY,1,0.08174115,0.91825885
SPY,1,0.12677007,0.87322993
SPY,1,0.07533039,0.92466961
SPY,1,0.07455956,0.92544044
SPY,1,0.94278342,0.05721658
SPY,1,0.10112661,0.89887339
SPY,1,0.07862875,0.92137125
SPY,1,0.08209825,0.91790175
SPY,1,0.62807839,0.37192161
SPY,1,0.07263069,0.92736931
SPY,1,0.98815984,0.01184016
SPY,1,0.07169069,0.92830931
SPY,1,0.19645697,0.80354303
SPY,1,0.31361125,0.68638875
SPY,1,0.09098648,0.90901352
SPY,1,0.11499190,0.88500810
SPY,1,0.24954758,0.75045242
SPY,1,0.07140605,0.92859395
SPY,1,0.13071750,0.86928250
SPY,1,0.09529951,0.90470049
SPY,1,0.15363857,0.84636143
SPY,1,0.11822156,0.88177844
SPY,1,0.11609134,0.88390866
SPY,1,0.45063427,0.54936573
SPY,1,0.83545431,0.16454569
SPY,1,0.07808779,0.92191221
SPY,1,0.07426294,0.92573706
SPY,1,0.07624315,0.92375685
SPY,1,0.07223981,0.92776019
SPY,1,0.07792176,0.92207824
SPY,1,0.10001291,0.89998709
SPY,1,0.10330409,0.89669591
SPY,1,0.07529812,0.92470188
SPY,1,0.07255595,0.92744405
SPY,1,0.11524524,0.88475476
SPY,1,0.07226405,0.92773595
SPY,1,0.07143218,0.92856782
SPY,1,0.07859215,0.92140785
SPY,1,0.12711367,0.87288633
SPY,1,0.08170908,0.91829092
SPY,1,0.08900417,0.91099583
SPY,1,0.07682271,0.92317729
SPY,1,0.07207549,0.92792451
SPY,1,0.14386831,0.85613169
SPY,1,0.18076168,0.81923832
SPY,1,0.08706420,0.91293580
SPY,1,0.07264841,0.92735159
SPY,1,0.19181995,0.80818005
SPY,1,0.21532471,0.78467529
SPY,1,0.23610473,0.76389527
SPY,1,0.07164585,0.92835415
SPY,1,0.08861947,0.91138053
SPY,1,0.10778660,0.89221340
SPY,1,0.35982548,0.64017452
SPY,1,0.08739417,0.91260583
SPY,1,0.07294783,0.92705217
SPY,1,0.07567165,0.92432835
SPY,1,0.07852163,0.92147837
SPY,1,0.07199003,0.92800997
SPY,1,0.07138887,0.92861113
SPY,1,0.07129142,0.92870858
SPY,1,0.07153990,0.92846010
SPY,1,0.07140673,0.92859327
SPY,1,0.07175216,0.92824784
SPY,1,0.07170528,0.92829472
SPY,1,0.08811600,0.91188400
SPY,1,0.10557380,0.89442620
SPY,1,0.07128221,0.92871779
SPY,1,0.23277003,0.76722997
SPY,1,0.07487705,0.92512295
SPY,1,0.07943544,0.92056456
SPY,1,0.11673857,0.88326143
SPY,1,0.07571633,0.92428367
SPY,1,0.19504069,0.80495931
SPY,1,0.07538952,0.92461048
SPY,1,0.07211332,0.92788668
SPY,1,0.08430788,0.91569212
SPY,1,0.07641267,0.92358733
SPY,1,0.08965769,0.91034231
SPY,1,0.07162362,0.92837638
SPY,1,0.10357356,0.89642644
SPY,1,0.07492772,0.92507228
SPY,1,0.11623717,0.88376283
SPY,1,0.07127981,0.92872019
SPY,1,0.09770254,0.90229746
SPY,1,0.10552750,0.89447250
SPY,1,0.07465840,0.92534160
SPY,1,0.12881414,0.87118586
SPY,1,0.07457619,0.92542381
SPY,1,0.09448684,0.90551316
SPY,1,0.09652073,0.90347927
SPY,1,0.61363749,0.38636251
SPY,1,0.08287123,0.91712877
SPY,1,0.09042558,0.90957442
SPY,1,0.07140006,0.92859994
SPY,1,0.07653059,0.92346941
SPY,1,0.08089761,0.91910239
SPY,1,0.10288667,0.89711333
SPY,1,0.07327601,0.92672399
SPY,1,0.07135997,0.92864003
SPY,1,0.10306942,0.89693058
SPY,1,0.07431312,0.92568688
SPY,1,0.07215636,0.92784364
SPY,1,0.10768927,0.89231073
SPY,1,0.24016368,0.75983632
SPY,1,0.07319808,0.92680192
SPY,1,0.07385853,0.92614147
SPY,1,0.07840829,0.92159171
SPY,1,0.07162149,0.92837851
SPY,1,0.44051261,0.55948739
SPY,1,0.07159019,0.92840981
SPY,1,0.07427902,0.92572098
SPY,1,0.09406696,0.90593304
SPY,1,0.26610577,0.73389423
SPY,1,0.07669281,0.92330719
SPY,1,0.13977973,0.86022027
SPY,1,0.48386350,0.51613650
SPY,1,0.07156617,0.92843383
SPY,1,0.21187202,0.78812798
SPY,1,0.09725341,0.90274659
SPY,1,0.12366138,0.87633862
SPY,1,0.73387124,0.26612876
SPY,1,0.07143461,0.92856539
SPY,1,0.07521538,0.92478462
SPY,1,0.10083926,0.89916074
SPY,1,0.11900524,0.88099476
SPY,1,0.07345514,0.92654486
SPY,1,0.11898436,0.88101564
SPY,1,0.60208414,0.39791586
SPY,1,0.07142410,0.92857590
SPY,1,0.28649116,0.71350884
SPY,1,0.10275694,0.89724306
SPY,1,0.16741705,0.83258295
SPY,1,0.10501330,0.89498670
SPY,1,0.10469075,0.89530925
SPY,1,0.18139807,0.81860193
SPY,1,0.07128500,0.92871500
SPY,1,0.20079804,0.79920196
SPY,1,0.07191563,0.92808437
SPY,1,0.07899203,0.92100797
SPY,1,0.09686560,0.90313440
SPY,1,0.07329541,0.92670459
SPY,1,0.11388300,0.88611700
SPY,1,0.11272294,0.88727706
SPY,1,0.22995819,0.77004181
SPY,1,0.28536646,0.71463354
SPY,1,0.08149676,0.91850324
SPY,1,0.07475230,0.92524770
SPY,1,0.14506612,0.85493388
SPY,1,0.25945911,0.74054089
SPY,1,0.07131071,0.92868929
SPY,1,0.07547849,0.92452151
SPY,1,0.09585560,0.90414440
SPY,1,0.51100555,0.48899445
SPY,1,0.08311779,0.91688221
SPY,1,0.27306369,0.72693631
SPY,1,0.11309715,0.88690285
SPY,1,0.15152570,0.84847430
SPY,1,0.33116036,0.66883964
SPY,1,0.20168064,0.79831936
SPY,1,0.07183310,0.92816690
SPY,1,0.11393075,0.88606925
SPY,1,0.09017963,0.90982037
SPY,1,0.22404909,0.77595091
SPY,1,0.07176951,0.92823049
SPY,1,0.19002974,0.80997026
SPY,1,0.07347939,0.92652061
SPY,1,0.14041888,0.85958112
SPY,1,0.37049926,0.62950074
SPY,1,0.08284490,0.91715510
SPY,1,0.09539514,0.90460486
SPY,1,0.08427223,0.91572777
SPY,1,0.37470364,0.62529636
SPY,1,0.08010402,0.91989598
SPY,1,0.11664826,0.88335174
SPY,1,0.17702921,0.82297079
SPY,1,0.08128498,0.91871502
SPY,1,0.13497134,0.86502866
SPY,1,0.40311793,0.59688207
SPY,1,0.07768785,0.92231215
SPY,1,0.07725016,0.92274984
SPY,1,0.15491169,0.84508831
SPY,1,0.08317705,0.91682295
SPY,1,0.08940208,0.91059792
SPY,1,0.07132810,0.92867190
SPY,1,0.25983587,0.74016413
SPY,1,0.11713187,0.88286813
SPY,1,0.07688763,0.92311237
SPY,1,0.94686203,0.05313797
SPY,1,0.89048438,0.10951562
SPY,1,0.08068349,0.91931651
SPY,1,0.45260281,0.54739719
SPY,1,0.07792756,0.92207244
SPY,1,0.22288144,0.77711856
SPY,1,0.08739732,0.91260268
SPY,1,0.10823901,0.89176099
SPY,1,0.10626373,0.89373627
SPY,1,0.08308900,0.91691100
SPY,1,0.99716245,0.00283755
SPY,1,0.14143310,0.85856690
SPY,1,0.51542365,0.48457635
SPY,1,0.24041484,0.75958516
SPY,1,0.07543548,0.92456452
SPY,1,0.08203579,0.91796421
SPY,1,0.09262205,0.90737795
SPY,1,0.71166280,0.28833720
SPY,1,0.07759830,0.92240170
SPY,1,0.08491447,0.91508553
SPY,1,0.19590766,0.80409234
SPY,1,0.11909437,0.88090563
SPY,1,0.99621218,0.00378782
SPY,1,0.11328852,0.88671148
SPY,1,0.07147256,0.92852744
SPY,1,0.47583081,0.52416919
SPY,1,0.92442014,0.07557986
SPY,1,0.07308733,0.92691267
SPY,1,0.77866001,0.22133999
SPY,1,0.08222064,0.91777936
SPY,1,0.10734499,0.89265501
SPY,1,0.44816181,0.55183819
SPY,1,0.07392249,0.92607751
SPY,1,0.07222415,0.92777585
SPY,1,0.09999878,0.90000122
SPY,1,0.22467581,0.77532419
SPY,1,0.07244232,0.92755768
SPY,1,0.19968669,0.80031331
SPY,1,0.07173965,0.92826035
SPY,1,0.07822922,0.92177078
SPY,1,0.12488160,0.87511840
SPY,1,0.08556320,0.91443680
SPY,1,0.07132913,0.92867087
SPY,1,0.09172029,0.90827971
SPY,1,0.09115862,0.90884138
SPY,1,0.07900198,0.92099802
SPY,1,0.07917357,0.92082643
SPY,1,0.07234664,0.92765336
SPY,1,0.07812181,0.92187819
SPY,1,0.61889169,0.38110831
SPY,1,0.10348656,0.89651344
SPY,1,0.07859408,0.92140592
SPY,1,0.07497962,0.92502038
SPY,1,0.59972133,0.40027867
SPY,1,0.15458260,0.84541740
SPY,1,0.07210250,0.92789750
SPY,1,0.07232193,0.92767807
SPY,1,0.07842999,0.92157001
SPY,1,0.14174838,0.85825162
SPY,1,0.09329560,0.90670440
SPY,1,0.92256799,0.07743201
SPY,1,0.79211958,0.20788042
SPY,1,0.08102083,0.91897917
SPY,1,0.09031293,0.90968707
SPY,1,0.07753667,0.92246333
SPY,1,0.09525427,0.90474573
SPY,1,0.16241712,0.83758288
SPY,1,0.46739599,0.53260401
SPY,1,0.33519109,0.66480891
SPY,1,0.12312566,0.87687434
SPY,1,0.13252815,0.86747185
SPY,1,0.14403756,0.85596244
SPY,1,0.07704460,0.92295540
SPY,1,0.07951545,0.92048455
SPY,1,0.07760712,0.92239288
SPY,1,0.08823092,0.91176908
SPY,1,0.24994992,0.75005008
SPY,1,0.07827409,0.92172591
SPY,1,0.77641803,0.22358197
SPY,1,0.07395451,0.92604549
SPY,1,0.94393087,0.05606913
SPY,1,0.07367030,0.92632970
SPY,1,0.08256576,0.91743424
SPY,1,0.07128438,0.92871562
SPY,1,0.07153687,0.92846313
SPY,1,0.07688190,0.92311810
SPY,1,0.20084449,0.79915551
SPY,1,0.07131040,0.92868960
SPY,1,0.08009760,0.91990240
SPY,1,0.07384373,0.92615627
SPY,1,0.07171640,0.92828360
SPY,1,0.11559798,0.88440202
SPY,1,0.09785207,0.90214793
SPY,1,0.73781562,0.26218438
SPY,1,0.08609080,0.91390920
SPY,1,0.32459262,0.67540738
SPY,1,0.08423243,0.91576757
SPY,1,0.07732832,0.92267168
SPY,1,0.99238457,0.00761543
SPY,1,0.53956615,0.46043385
SPY,1,0.26009690,0.73990310
SPY,1,0.38534886,0.61465114
SPY,1,0.37199380,0.62800620
SPY,1,0.07402420,0.92597580
SPY,1,0.07881217,0.92118783
SPY,1,0.32433151,0.67566849
SPY,1,0.08205605,0.91794395
SPY,1,0.29407128,0.70592872
SPY,1,0.07382979,0.92617021
SPY,1,0.99672028,0.00327972
SPY,1,0.07308735,0.92691265
SPY,1,0.09132409,0.90867591
SPY,1,0.07380628,0.92619372
SPY,1,0.08042290,0.91957710
SPY,1,0.07170785,0.92829215
SPY,1,0.69741086,0.30258914
SPY,1,0.10596609,0.89403391
SPY,1,0.33312636,0.66687364
SPY,1,0.07127541,0.92872459
SPY,1,0.89550676,0.10449324
SPY,1,0.07520043,0.92479957
SPY,1,0.08160742,0.91839258
SPY,1,0.07249319,0.92750681
SPY,1,0.08765303,0.91234697
SPY,1,0.08009264,0.91990736
SPY,1,0.12283608,0.87716392
SPY,1,0.11045744,0.88954256
SPY,1,0.10708705,0.89291295
SPY,1,0.15224827,0.84775173
SPY,1,0.13504346,0.86495654
SPY,1,0.19251258,0.80748742
SPY,1,0.10220405,0.89779595
SPY,1,0.08943225,0.91056775
SPY,1,0.10292801,0.89707199
SPY,1,0.14499499,0.85500501
SPY,1,0.09269276,0.90730724
SPY,1,0.08137082,0.91862918
SPY,1,0.07743580,0.92256420
SPY,1,0.07153307,0.92846693
SPY,1,0.07136812,0.92863188
SPY,1,0.07392581,0.92607419
SPY,1,0.37627102,0.62372898
SPY,1,0.19213245,0.80786755
SPY,1,0.22452183,0.77547817
SPY,1,0.69919349,0.30080651
SPY,1,0.08241235,0.91758765
SPY,1,0.67987186,0.32012814
SPY,1,0.19631477,0.80368523
SPY,1,1.00000000,0.00000000
SPY,1,0.99999980,0.00000020
SPY,1,0.07773006,0.92226994
SPY,1,0.81144395,0.18855605
SPY,1,0.70114771,0.29885229
SPY,1,0.85171599,0.14828401
SPY,1,0.07406106,0.92593894
SPY,1,0.07713381,0.92286619
SPY,1,0.07778046,0.92221954
SPY,1,0.17153327,0.82846673
SPY,1,0.10496585,0.89503415
SPY,1,0.07130578,0.92869422
SPY,1,0.70067049,0.29932951
SPY,1,0.19475180,0.80524820
SPY,1,0.31606477,0.68393523
SPY,1,0.62682588,0.37317412
SPY,1,0.08118728,0.91881272
SPY,1,0.08148614,0.91851386
SPY,1,0.33933610,0.66066390
SPY,1,0.11925382,0.88074618
SPY,1,0.46097687,0.53902313
SPY,1,0.07147678,0.92852322
SPY,1,0.07688486,0.92311514
SPY,1,0.07211228,0.92788772
SPY,1,0.93047255,0.06952745
SPY,1,0.07690619,0.92309381
SPY,1,0.07384924,0.92615076
SPY,1,0.07146634,0.92853366
SPY,1,0.21164785,0.78835215
SPY,1,0.07235783,0.92764217
SPY,1,0.09589415,0.90410585
SPY,1,0.13120320,0.86879680
SPY,1,0.50767955,0.49232045
SPY,1,0.07127951,0.92872049
SPY,1,0.15026066,0.84973934
SPY,1,0.10336042,0.89663958
SPY,1,0.08248339,0.91751661
SPY,1,0.15078945,0.84921055
SPY,1,0.20816740,0.79183260
SPY,1,0.08644724,0.91355276
SPY,1,0.44578714,0.55421286
SPY,1,0.08526355,0.91473645
SPY,1,0.07842957,0.92157043
SPY,1,0.63153304,0.36846696
SPY,1,0.47475240,0.52524760
SPY,1,0.07189961,0.92810039
SPY,1,0.08588750,0.91411250
SPY,1,0.07552257,0.92447743
SPY,1,0.35582570,0.64417430
SPY,1,0.07163235,0.92836765
SPY,1,0.12027171,0.87972829
SPY,1,0.99956888,0.00043112
SPY,1,0.27600767,0.72399233
SPY,1,0.35574770,0.64425230
SPY,1,0.09348684,0.90651316
SPY,1,0.11125174,0.88874826
SPY,1,0.23594842,0.76405158
SPY,1,0.46990926,0.53009074
SPY,1,0.11001308,0.88998692
SPY,1,0.14351834,0.85648166
SPY,1,0.07443351,0.92556649
SPY,1,0.07168891,0.92831109
SPY,1,0.14402846,0.85597154
SPY,1,0.14729773,0.85270227
SPY,1,0.09582150,0.90417850
