dataset,p,component_1,component_2
DIA,3,0.05647438,0.94352562
DIA,3,0.06270412,0.93729588
DIA,3,0.06094196,0.93905804
DIA,3,0.06924567,0.93075433
DIA,3,0.06756454,0.93243546
DIA,3,0.05696112,0.94303888
DIA,3,0.05698331,0.94301669
DIA,3,0.05668993,0.94331007
DIA,3,0.05667746,0.94332254
DIA,3,0.06973127,0.93026873
DIA,3,0.05667048,0.94332952
DIA,3,0.07315445,0.92684555
DIA,3,0.06036469,0.93963531
DIA,3,0.05839989,0.94160011
DIA,3,0.06612506,0.93387494
DIA,3,0.05780836,0.94219164
DIA,3,0.10354373,0.89645627
DIA,3,0.05807607,0.94192393
DIA,3,0.06039536,0.93960464
DIA,3,0.07853568,0.92146432
DIA,3,0.07863035,0.92136965
DIA,3,0.05741353,0.94258647
DIA,3,0.05860700,0.94139300
DIA,3,0.06272981,0.93727019
DIA,3,0.06795768,0.93204232
DIA,3,0.05703237,0.94296763
DIA,3,0.09611590,0.90388410
DIA,3,0.06952884,0.93047116
DIA,3,0.07307276,0.92692724
DIA,3,0.13973499,0.86026501
DIA,3,0.08336409,0.91663591
DIA,3,0.06322593,0.93677407
DIA,3,0.05643230,0.94356770
DIA,3,0.05874616,0.94125384
DIA,3,0.10344550,0.89655450
DIA,3,0.06487979,0.93512021
DIA,3,0.05845556,0.94154444
DIA,3,0.06309407,0.93690593
DIA,3,0.14451458,0.85548542
DIA,3,0.06154675,0.93845325
DIA,3,0.05739226,0.94260774
DIA,3,0.05655651,0.94344349
DIA,3,0.05644548,0.94355452
DIA,3,0.12689147,0.87310853
DIA,3,0.12500068,0.87499932
DIA,3,0.06797113,0.93202887
DIA,3,0.05697671,0.94302329
DIA,3,0.09103170,0.90896830
DIA,3,0.06479571,0.93520429
DIA,3,0.05776185,0.94223815
DIA,3,0.06562538,0.93437462
DIA,3,0.05779515,0.94220485
DIA,3,0.07126831,0.92873169
DIA,3,0.07247471,0.92752529
DIA,3,0.05816486,0.94183514
DIA,3,0.12767055,0.87232945
DIA,3,0.09473381,0.90526619
DIA,3,0.06724145,0.93275855
DIA,3,0.08594873,0.91405127
DIA,3,0.05703667,0.94296333
DIA,3,0.06980316,0.93019684
DIA,3,0.05720414,0.94279586
DIA,3,0.09042800,0.90957200
DIA,3,0.07436363,0.92563637
DIA,3,0.05753392,0.94246608
DIA,3,0.61425642,0.38574358
DIA,3,0.06973194,0.93026806
DIA,3,0.10983683,0.89016317
DIA,3,0.07928839,0.92071161
DIA,3,0.05673960,0.94326040
DIA,3,0.05923106,0.94076894
DIA,3,0.05664624,0.94335376
DIA,3,0.05831590,0.94168410
DIA,3,0.06386641,0.93613359
DIA,3,0.16594716,0.83405284
DIA,3,0.06460506,0.93539494
DIA,3,0.06266336,0.93733664
DIA,3,0.05692527,0.94307473
DIA,3,0.06120506,0.93879494
DIA,3,0.18776008,0.81223992
DIA,3,0.63504162,0.36495838
DIA,3,0.06737302,0.93262698
DIA,3,0.05643960,0.94356040
DIA,3,0.06161367,0.93838633
DIA,3,0.09725527,0.90274473
DIA,3,0.06196344,0.93803656
DIA,3,0.13853786,0.86146214
DIA,3,0.18047486,0.81952514
DIA,3,0.08836159,0.91163841
DIA,3,0.06716159,0.93283841
DIA,3,0.10702570,0.89297430
DIA,3,0.06479149,0.93520851
DIA,3,0.12177655,0.87822345
DIA,3,0.08290732,0.91709268
DIA,3,0.26766754,0.73233246
DIA,3,0.06278143,0.93721857
DIA,3,0.05815764,0.94184236
DIA,3,0.07263574,0.92736426
DIA,3,0.07277556,0.92722444
DIA,3,0.12140964,0.87859036
DIA,3,0.08019499,0.91980501
DIA,3,0.10474429,0.89525571
DIA,3,0.05689140,0.94310860
DIA,3,0.12915885,0.87084115
DIA,3,0.05686377,0.94313623
DIA,3,0.06338190,0.93661810
DIA,3,0.07101951,0.92898049
DIA,3,0.10599881,0.89400119
DIA,3,0.10250050,0.89749950
DIA,3,0.11730979,0.88269021
DIA,3,0.43176619,0.56823381
DIA,3,0.07032277,0.92967723
DIA,3,0.14976555,0.85023445
DIA,3,0.06363604,0.93636396
DIA,3,0.09245499,0.90754501
DIA,3,0.06512505,0.93487495
DIA,3,0.10392986,0.89607014
DIA,3,0.17056612,0.82943388
DIA,3,0.09764431,0.90235569
DIA,3,0.05770939,0.94229061
DIA,3,0.05794478,0.94205522
DIA,3,0.99303583,0.00696417
DIA,3,0.42755139,0.57244861
DIA,3,0.05851342,0.94148658
DIA,3,0.05917153,0.94082847
DIA,3,0.05982971,0.94017029
DIA,3,0.05642963,0.94357037
DIA,3,0.42853345,0.57146655
DIA,3,0.05693137,0.94306863
DIA,3,0.05971675,0.94028325
DIA,3,0.07060676,0.92939324
DIA,3,0.05721844,0.94278156
DIA,3,0.05734914,0.94265086
DIA,3,0.06777976,0.93222024
DIA,3,0.08555478,0.91444522
DIA,3,0.05642970,0.94357030
DIA,3,0.08953532,0.91046468
DIA,3,0.09702151,0.90297849
DIA,3,0.08006614,0.91993386
DIA,3,0.06283166,0.93716834
DIA,3,0.05688010,0.94311990
DIA,3,0.32158905,0.67841095
DIA,3,0.08587245,0.91412755
DIA,3,0.22986539,0.77013461
DIA,3,0.05670501,0.94329499
DIA,3,0.09582645,0.90417355
DIA,3,0.15406928,0.84593072
DIA,3,0.07262965,0.92737035
DIA,3,0.17006165,0.82993835
DIA,3,0.05669768,0.94330232
DIA,3,0.06033079,0.93966921
DIA,3,0.06910999,0.93089001
DIA,3,0.06699477,0.93300523
DIA,3,0.07353712,0.92646288
DIA,3,0.05785175,0.94214825
DIA,3,0.05648483,0.94351517
DIA,3,0.05689743,0.94310257
DIA,3,0.05665255,0.94334745
DIA,3,0.05690179,0.94309821
DIA,3,0.22405753,0.77594247
DIA,3,0.06756113,0.93243887
DIA,3,0.06000046,0.93999954
DIA,3,0.09287344,0.90712656
DIA,3,0.10621816,0.89378184
DIA,3,0.05688595,0.94311405
DIA,3,0.09087031,0.90912969
DIA,3,0.16919186,0.83080814
DIA,3,0.09744654,0.90255346
DIA,3,0.05663461,0.94336539
DIA,3,0.05760916,0.94239084
DIA,3,0.10957003,0.89042997
DIA,3,0.15071870,0.84928130
DIA,3,0.05720371,0.94279629
DIA,3,0.08222890,0.91777110
DIA,3,0.05865669,0.94134331
DIA,3,0.05643140,0.94356860
DIA,3,0.10897099,0.89102901
DIA,3,0.08256406,0.91743594
DIA,3,0.06032688,0.93967312
DIA,3,0.09804465,0.90195535
DIA,3,0.06373626,0.93626374
DIA,3,0.08200673,0.91799327
DIA,3,0.07626325,0.92373675
DIA,3,0.06770938,0.93229062
DIA,3,0.06731742,0.93268258
DIA,3,0.05709412,0.94290588
DIA,3,0.06199477,0.93800523
DIA,3,0.05649133,0.94350867
DIA,3,0.05789771,0.94210229
DIA,3,0.05760577,0.94239423
DIA,3,0.05652417,0.94347583
DIA,3,0.06523498,0.93476502
DIA,3,0.06126523,0.93873477
DIA,3,0.05870099,0.94129901
DIA,3,0.09490523,0.90509477
DIA,3,0.06006134,0.93993866
DIA,3,0.05650614,0.94349386
DIA,3,0.07775089,0.92224911
DIA,3,0.05736164,0.94263836
DIA,3,0.06434341,0.93565659
DIA,3,0.19267556,0.80732444
DIA,3,0.05657738,0.94342262
DIA,3,0.06096473,0.93903527
DIA,3,0.67163262,0.32836738
DIA,3,0.09614772,0.90385228
DIA,3,0.06877281,0.93122719
DIA,3,0.06601367,0.93398633
DIA,3,0.25670709,0.74329291
DIA,3,0.06073293,0.93926707
DIA,3,0.98927773,0.01072227
DIA,3,0.05658608,0.94341392
DIA,3,0.06221214,0.93778786
DIA,3,0.36687843,0.63312157
DIA,3,0.07160900,0.92839100
DIA,3,0.08427841,0.91572159
DIA,3,0.10341166,0.89658834
DIA,3,0.05678106,0.94321894
DIA,3,0.18357594,0.81642406
DIA,3,0.12841146,0.87158854
DIA,3,0.07663403,0.92336597
DIA,3,0.09208380,0.90791620
DIA,3,0.10707093,0.89292907
DIA,3,0.18088791,0.81911209
DIA,3,0.33069462,0.66930538
DIA,3,0.05644470,0.94355530
DIA,3,0.06263878,0.93736122
DIA,3,0.06453753,0.93546247
DIA,3,0.05657463,0.94342537
DIA,3,0.07284713,0.92715287
DIA,3,0.06263409,0.93736591
DIA,3,0.11692587,0.88307413
DIA,3,0.05964778,0.94035222
DIA,3,0.05642991,0.94357009
DIA,3,0.06479216,0.93520784
DIA,3,0.05834392,0.94165608
DIA,3,0.06374217,0.93625783
DIA,3,0.06970328,0.93029672
DIA,3,0.08379722,0.91620278
DIA,3,0.05714132,0.94285868
DIA,3,0.06940099,0.93059901
DIA,3,0.05942515,0.94057485
DIA,3,0.05652127,0.94347873
DIA,3,0.14747577,0.85252423
DIA,3,0.07842559,0.92157441
DIA,3,0.06988801,0.93011199
DIA,3,0.05831676,0.94168324
DIA,3,0.10054923,0.89945077
DIA,3,0.09944916,0.90055084
DIA,3,0.22154691,0.77845309
DIA,3,0.05642885,0.94357115
DIA,3,0.06677798,0.93322202
DIA,3,0.06127793,0.93872207
DIA,3,0.15656816,0.84343184
DIA,3,0.11259211,0.88740789
DIA,3,0.05659688,0.94340312
DIA,3,0.05828490,0.94171510
DIA,3,0.05796553,0.94203447
DIA,3,0.06170068,0.93829932
DIA,3,0.05725802,0.94274198
DIA,3,0.06179972,0.93820028
DIA,3,0.05645622,0.94354378
DIA,3,0.05730556,0.94269444
DIA,3,0.05658593,0.94341407
DIA,3,0.05760298,0.94239702
DIA,3,0.06386573,0.93613427
DIA,3,0.06967162,0.93032838
DIA,3,0.05644591,0.94355409
DIA,3,0.12041137,0.87958863
DIA,3,0.05728162,0.94271838
DIA,3,0.05893798,0.94106202
DIA,3,0.07680696,0.92319304
DIA,3,0.05819733,0.94180267
DIA,3,0.09118368,0.90881632
DIA,3,0.08669808,0.91330192
DIA,3,0.05646938,0.94353062
DIA,3,0.05931759,0.94068241
DIA,3,0.07833575,0.92166425
DIA,3,0.07654801,0.92345199
DIA,3,0.05643263,0.94356737
DIA,3,0.06783450,0.93216550
DIA,3,0.06657934,0.93342066
DIA,3,0.08835369,0.91164631
DIA,3,0.05796657,0.94203343
DIA,3,0.07123962,0.92876038
DIA,3,0.07014437,0.92985563
DIA,3,0.05793862,0.94206138
DIA,3,0.07356744,0.92643256
DIA,3,0.05669754,0.94330246
DIA,3,0.06105636,0.93894364
DIA,3,0.08006161,0.91993839
DIA,3,0.34815294,0.65184706
DIA,3,0.07342422,0.92657578
DIA,3,0.05932787,0.94067213
DIA,3,0.07318874,0.92681126
DIA,3,0.05840582,0.94159418
DIA,3,0.05732808,0.94267192
DIA,3,0.07606658,0.92393342
DIA,3,0.07466964,0.92533036
DIA,3,0.05645904,0.94354096
DIA,3,0.09091119,0.90908881
DIA,3,0.07231826,0.92768174
DIA,3,0.05727820,0.94272180
DIA,3,0.09275589,0.90724411
DIA,3,0.17310527,0.82689473
DIA,3,0.05820722,0.94179278
DIA,3,0.06729869,0.93270131
DIA,3,0.06047985,0.93952015
DIA,3,0.05646904,0.94353096
DIA,3,0.16842148,0.83157852
DIA,3,0.06426011,0.93573989
DIA,3,0.05813397,0.94186603
DIA,3,0.09594431,0.90405569
DIA,3,0.16625193,0.83374807
DIA,3,0.05918147,0.94081853
DIA,3,0.13566831,0.86433169
DIA,3,0.36398407,0.63601593
DIA,3,0.05695836,0.94304164
DIA,3,0.07257144,0.92742856
DIA,3,0.07442761,0.92557239
DIA,3,0.07889252,0.92110748
DIA,3,0.64401934,0.35598066
DIA,3,0.06120940,0.93879060
DIA,3,0.05670663,0.94329337
DIA,3,0.06910010,0.93089990
DIA,3,0.06412618,0.93587382
DIA,3,0.05915223,0.94084777
DIA,3,0.05759356,0.94240644
DIA,3,0.31525283,0.68474717
DIA,3,0.05856696,0.94143304
DIA,3,0.30782279,0.69217721
DIA,3,0.06803215,0.93196785
DIA,3,0.07052909,0.92947091
DIA,3,0.08665386,0.91334614
DIA,3,0.13746811,0.86253189
DIA,3,0.18260325,0.81739675
DIA,3,0.05789132,0.94210868
DIA,3,0.09057888,0.90942112
DIA,3,0.06688853,0.93311147
DIA,3,0.06991547,0.93008453
DIA,3,0.12693767,0.87306233
DIA,3,0.05907017,0.94092983
DIA,3,0.07392052,0.92607948
DIA,3,0.06612680,0.93387320
DIA,3,0.24328176,0.75671824
DIA,3,0.11986321,0.88013679
DIA,3,0.07476248,0.92523752
DIA,3,0.05689565,0.94310435
DIA,3,0.18287206,0.81712794
DIA,3,0.20577937,0.79422063
DIA,3,0.05657409,0.94342591
DIA,3,0.05711047,0.94288953
DIA,3,0.06325483,0.93674517
DIA,3,0.17567880,0.82432120
DIA,3,0.06004867,0.93995133
DIA,3,0.17648862,0.82351138
DIA,3,0.07537217,0.92462783
DIA,3,0.08156336,0.91843664
DIA,3,0.30372922,0.69627078
DIA,3,0.11961258,0.88038742
DIA,3,0.06439226,0.93560774
DIA,3,0.13263324,0.86736676
DIA,3,0.07356429,0.92643571
DIA,3,0.22441648,0.77558352
DIA,3,0.05656330,0.94343670
DIA,3,0.14165362,0.85834638
DIA,3,0.06962730,0.93037270
DIA,3,0.08646305,0.91353695
DIA,3,0.10553796,0.89446204
DIA,3,0.08754276,0.91245724
DIA,3,0.07108319,0.92891681
DIA,3,0.10534542,0.89465458
DIA,3,0.18628260,0.81371740
DIA,3,0.05678880,0.94321120
DIA,3,0.09324593,0.90675407
DIA,3,0.15655292,0.84344708
DIA,3,0.05775172,0.94224828
DIA,3,0.07796703,0.92203297
DIA,3,0.85897048,0.14102952
DIA,3,0.07658700,0.92341300
DIA,3,0.06244116,0.93755884
DIA,3,0.09332241,0.90667759
DIA,3,0.06205183,0.93794817
DIA,3,0.09944453,0.90055547
DIA,3,0.06023782,0.93976218
DIA,3,0.25278468,0.74721532
DIA,3,0.06039662,0.93960338
DIA,3,0.05647339,0.94352661
DIA,3,0.66627064,0.33372936
DIA,3,0.91985043,0.08014957
DIA,3,0.05869495,0.94130505
DIA,3,0.22460102,0.77539898
DIA,3,0.08316819,0.91683181
DIA,3,0.08195640,0.91804360
DIA,3,0.06996887,0.93003113
DIA,3,0.09804032,0.90195968
DIA,3,0.07649856,0.92350144
DIA,3,0.06480898,0.93519102
DIA,3,0.84032881,0.15967119
DIA,3,0.08728044,0.91271956
DIA,3,0.73427742,0.26572258
DIA,3,0.32128200,0.67871800
DIA,3,0.05843498,0.94156502
DIA,3,0.07649082,0.92350918
DIA,3,0.07452608,0.92547392
DIA,3,0.91827803,0.08172197
DIA,3,0.05686784,0.94313216
DIA,3,0.06115414,0.93884586
DIA,3,0.09571403,0.90428597
DIA,3,0.07380600,0.92619400
DIA,3,0.95366804,0.04633196
DIA,3,0.10333968,0.89666032
DIA,3,0.06451097,0.93548903
DIA,3,0.19144650,0.80855350
DIA,3,0.69536088,0.30463912
DIA,3,0.06131840,0.93868160
DIA,3,0.57873813,0.42126187
DIA,3,0.07082314,0.92917686
DIA,3,0.06947382,0.93052618
DIA,3,0.43246671,0.56753329
DIA,3,0.05707251,0.94292749
DIA,3,0.05729221,0.94270779
DIA,3,0.07802404,0.92197596
DIA,3,0.50637846,0.49362154
DIA,3,0.06097777,0.93902223
DIA,3,0.13168769,0.86831231
DIA,3,0.05669582,0.94330418
DIA,3,0.06678154,0.93321846
DIA,3,0.15324946,0.84675054
DIA,3,0.07513192,0.92486808
DIA,3,0.06083591,0.93916409
DIA,3,0.06410424,0.93589576
DIA,3,0.05645072,0.94354928
DIA,3,0.07223334,0.92776666
DIA,3,0.05963877,0.94036123
DIA,3,0.07163692,0.92836308
DIA,3,0.06576877,0.93423123
DIA,3,0.47070363,0.52929637
DIA,3,0.08417126,0.91582874
DIA,3,0.09815318,0.90184682
DIA,3,0.07051425,0.92948575
DIA,3,0.47202432,0.52797568
DIA,3,0.12925927,0.87074073
DIA,3,0.05657099,0.94342901
DIA,3,0.05769512,0.94230488
DIA,3,0.07203095,0.92796905
DIA,3,0.08312235,0.91687765
DIA,3,0.06086822,0.93913178
DIA,3,0.90256265,0.09743735
DIA,3,0.45803749,0.54196251
DIA,3,0.08377800,0.91622200
DIA,3,0.06960978,0.93039022
DIA,3,0.06325113,0.93674887
DIA,3,0.05744952,0.94255048
DIA,3,0.07663105,0.92336895
DIA,3,0.11864702,0.88135298
DIA,3,0.21508236,0.78491764
DIA,3,0.06288063,0.93711937
DIA,3,0.18329097,0.81670903
DIA,3,0.23926521,0.76073479
DIA,3,0.06568305,0.93431695
DIA,3,0.06747800,0.93252200
DIA,3,0.05659658,0.94340342
DIA,3,0.07890448,0.92109552
DIA,3,0.09675592,0.90324408
DIA,3,0.05757949,0.94242051
DIA,3,0.36837317,0.63162683
DIA,3,0.05661580,0.94338420
DIA,3,0.58686319,0.41313681
DIA,3,0.06857419,0.93142581
DIA,3,0.06300466,0.93699534
DIA,3,0.05646284,0.94353716
DIA,3,0.05677560,0.94322440
DIA,3,0.07896245,0.92103755
DIA,3,0.12601157,0.87398843
DIA,3,0.06088318,0.93911682
DIA,3,0.06333120,0.93666880
DIA,3,0.05644510,0.94355490
DIA,3,0.05713877,0.94286123
DIA,3,0.09974754,0.90025246
DIA,3,0.09159520,0.90840480
DIA,3,0.62185611,0.37814389
DIA,3,0.05858643,0.94141357
DIA,3,0.17123359,0.82876641
DIA,3,0.06843697,0.93156303
DIA,3,0.05725901,0.94274099
DIA,3,0.99512287,0.00487713
DIA,3,0.15008273,0.84991727
DIA,3,0.31656330,0.68343670
DIA,3,0.24642733,0.75357267
DIA,3,0.27832810,0.72167190
DIA,3,0.05858043,0.94141957
DIA,3,0.06289838,0.93710162
DIA,3,0.12146172,0.87853828
DIA,3,0.05643798,0.94356202
DIA,3,0.16179046,0.83820954
DIA,3,0.12580406,0.87419594
DIA,3,0.99717611,0.00282389
DIA,3,0.06690736,0.93309264
DIA,3,0.06132596,0.93867404
DIA,3,0.07611434,0.92388566
DIA,3,0.05701725,0.94298275
DIA,3,0.05877813,0.94122187
DIA,3,0.38152014,0.61847986
DIA,3,0.10435425,0.89564575
DIA,3,0.12041116,0.87958884
DIA,3,0.05792566,0.94207434
DIA,3,0.77736600,0.22263400
DIA,3,0.05656556,0.94343444
DIA,3,0.06602010,0.93397990
DIA,3,0.05652216,0.94347784
DIA,3,0.11906788,0.88093212
DIA,3,0.05936969,0.94063031
DIA,3,0.09503902,0.90496098
DIA,3,0.09404425,0.90595575
DIA,3,0.10212049,0.89787951
DIA,3,0.11229487,0.88770513
DIA,3,0.06859860,0.93140140
DIA,3,0.09492001,0.90507999
DIA,3,0.05851169,0.94148831
DIA,3,0.05748004,0.94251996
DIA,3,0.08870848,0.91129152
DIA,3,0.12384077,0.87615923
DIA,3,0.11109611,0.88890389
DIA,3,0.06883815,0.93116185
DIA,3,0.05904792,0.94095208
DIA,3,0.06128161,0.93871839
DIA,3,0.06136450,0.93863550
DIA,3,0.06594248,0.93405752
DIA,3,0.29233037,0.70766963
DIA,3,0.19042635,0.80957365
DIA,3,0.09819957,0.90180043
DIA,3,0.48511485,0.51488515
DIA,3,0.05771414,0.94228586
DIA,3,0.86777598,0.13222402
DIA,3,0.54546210,0.45453790
DIA,3,1.00000000,0.00000000
DIA,3,0.99997027,0.00002973
DIA,3,0.06874554,0.93125446
DIA,3,0.34259944,0.65740056
DIA,3,0.07771533,0.92228467
DIA,3,0.99513797,0.00486203
DIA,3,0.06623825,0.93376175
DIA,3,0.05655567,0.94344433
DIA,3,0.05729923,0.94270077
DIA,3,0.21070255,0.78929745
DIA,3,0.06790221,0.93209779
DIA,3,0.05654338,0.94345662
DIA,3,0.68585225,0.31414775
DIA,3,0.11869251,0.88130749
DIA,3,0.16976162,0.83023838
DIA,3,0.43001688,0.56998312
DIA,3,0.06802098,0.93197902
DIA,3,0.10473439,0.89526561
DIA,3,0.22273489,0.77726511
DIA,3,0.09260958,0.90739042
DIA,3,0.23030292,0.76969708
DIA,3,0.06386121,0.93613879
DIA,3,0.05733135,0.94266865
DIA,3,0.06230897,0.93769103
DIA,3,0.88476286,0.11523714
DIA,3,0.05969347,0.94030653
DIA,3,0.05765838,0.94234162
DIA,3,0.05865041,0.94134959
DIA,3,0.17507720,0.82492280
DIA,3,0.06283224,0.93716776
DIA,3,0.09174131,0.90825869
DIA,3,0.11263454,0.88736546
DIA,3,0.39966807,0.60033193
DIA,3,0.05959766,0.94040234
DIA,3,0.13241910,0.86758090
DIA,3,0.08937640,0.91062360
DIA,3,0.05789158,0.94210842
DIA,3,0.24460967,0.75539033
DIA,3,0.18642758,0.81357242
DIA,3,0.08369999,0.91630001
DIA,3,0.31209266,0.68790734
DIA,3,0.07067495,0.92932505
DIA,3,0.05842111,0.94157889
DIA,3,0.27403659,0.72596341
DIA,3,0.39119472,0.60880528
DIA,3,0.05646574,0.94353426
DIA,3,0.08182242,0.91817758
DIA,3,0.05865645,0.94134355
DIA,3,0.10465240,0.89534760
DIA,3,0.05717796,0.94282204
DIA,3,0.18596682,0.81403318
DIA,3,0.98947628,0.01052372
DIA,3,0.07746597,0.92253403
DIA,3,0.16041649,0.83958351
DIA,3,0.09080924,0.90919076
DIA,3,0.15157190,0.84842810
DIA,3,0.08156821,0.91843179
DIA,3,0.32624184,0.67375816
DIA,3,0.10058541,0.89941459
DIA,3,0.10544299,0.89455701
DIA,3,0.06689448,0.93310552
DIA,3,0.05722484,0.94277516
DIA,3,0.20633183,0.79366817
DIA,3,0.22626621,0.77373379
DIA,3,0.09517800,0.90482200
DIA,3,0.09079648,0.90920352
DIA,3,0.88878884,0.11121116
