dataset,p,component_1,component_2
QQQ,5,0.17884390,0.82115610
QQQ,5,0.99838930,0.00161070
QQQ,5,0.12541726,0.87458274
QQQ,5,0.89009433,0.10990567
QQQ,5,0.12188804,0.87811196
QQQ,5,0.85656979,0.14343021
QQQ,5,0.43660314,0.56339686
QQQ,5,0.51188753,0.48811247
QQQ,5,0.56218367,0.43781633
QQQ,5,0.13798414,0.86201586
QQQ,5,0.13092232,0.86907768
QQQ,5,0.15246395,0.84753605
QQQ,5,0.48695679,0.51304321
QQQ,5,0.29044872,0.70955128
QQQ,5,0.21033770,0.78966230
QQQ,5,0.26299562,0.73700438
QQQ,5,0.19727935,0.80272065
QQQ,5,0.96274128,0.03725872
QQQ,5,0.20143913,0.79856087
QQQ,5,0.99971077,0.00028923
QQQ,5,0.19556615,0.80443385
QQQ,5,0.15706278,0.84293722
QQQ,5,0.18785836,0.81214164
QQQ,5,0.23533081,0.76466919
QQQ,5,0.32573903,0.67426097
QQQ,5,0.96953125,0.03046875
QQQ,5,0.17861298,0.82138702
QQQ,5,0.70973746,0.29026254
QQQ,5,0.31333357,0.68666643
QQQ,5,0.18432882,0.81567118
QQQ,5,0.31491253,0.68508747
QQQ,5,0.18855123,0.81144877
QQQ,5,0.15429212,0.84570788
QQQ,5,0.12739350,0.87260650
QQQ,5,0.99988154,0.00011846
QQQ,5,0.12431235,0.87568765
QQQ,5,0.22510618,0.77489382
QQQ,5,0.28392312,0.71607688
QQQ,5,0.22898568,0.77101432
QQQ,5,0.20199094,0.79800906
QQQ,5,0.13997720,0.86002280
QQQ,5,0.52994556,0.47005444
QQQ,5,0.12284782,0.87715218
QQQ,5,0.92563139,0.07436861
QQQ,5,0.12957974,0.87042026
QQQ,5,0.70415542,0.29584458
QQQ,5,0.18484428,0.81515572
QQQ,5,0.99963445,0.00036555
QQQ,5,0.12208223,0.87791777
QQQ,5,0.13783532,0.86216468
QQQ,5,0.13266330,0.86733670
QQQ,5,0.54039355,0.45960645
QQQ,5,0.17952597,0.82047403
QQQ,5,0.12183850,0.87816150
QQQ,5,0.68638561,0.31361439
QQQ,5,0.16980413,0.83019587
QQQ,5,0.61242819,0.38757181
QQQ,5,0.12192366,0.87807634
QQQ,5,0.22259817,0.77740183
QQQ,5,0.32391464,0.67608536
QQQ,5,0.63218405,0.36781595
QQQ,5,0.95520541,0.04479459
QQQ,5,0.12993509,0.87006491
QQQ,5,0.96471539,0.03528461
QQQ,5,0.30823307,0.69176693
QQQ,5,0.12681822,0.87318178
QQQ,5,0.93082697,0.06917303
QQQ,5,0.43910324,0.56089676
QQQ,5,0.12558789,0.87441211
QQQ,5,0.12293655,0.87706345
QQQ,5,0.16143582,0.83856418
QQQ,5,0.12331515,0.87668485
QQQ,5,0.98537059,0.01462941
QQQ,5,0.99389889,0.00610111
QQQ,5,0.12362680,0.87637320
QQQ,5,0.12506551,0.87493449
QQQ,5,0.56612206,0.43387794
QQQ,5,0.25454425,0.74545575
QQQ,5,0.23429030,0.76570970
QQQ,5,0.62265169,0.37734831
QQQ,5,0.13605036,0.86394964
QQQ,5,0.28866094,0.71133906
QQQ,5,0.47881031,0.52118969
QQQ,5,0.31519982,0.68480018
QQQ,5,0.12182315,0.87817685
QQQ,5,0.84095298,0.15904702
QQQ,5,0.22873418,0.77126582
QQQ,5,0.96104795,0.03895205
QQQ,5,0.20214903,0.79785097
QQQ,5,0.77542013,0.22457987
QQQ,5,0.96105740,0.03894260
QQQ,5,0.97111193,0.02888807
QQQ,5,0.13280921,0.86719079
QQQ,5,0.32763983,0.67236017
QQQ,5,0.97572974,0.02427026
QQQ,5,0.23217733,0.76782267
QQQ,5,0.95904073,0.04095927
QQQ,5,0.70930983,0.29069017
QQQ,5,0.22263970,0.77736030
QQQ,5,0.12361391,0.87638609
QQQ,5,0.21277410,0.78722590
QQQ,5,0.12317185,0.87682815
QQQ,5,0.14537702,0.85462298
QQQ,5,0.49424464,0.50575536
QQQ,5,0.39651135,0.60348865
QQQ,5,0.45272475,0.54727525
QQQ,5,0.86184830,0.13815170
QQQ,5,0.19496531,0.80503469
QQQ,5,0.32103609,0.67896391
QQQ,5,0.99990276,0.00009724
QQQ,5,0.17594316,0.82405684
QQQ,5,0.17059994,0.82940006
QQQ,5,0.12369504,0.87630496
QQQ,5,0.13574356,0.86425644
QQQ,5,0.99544364,0.00455636
QQQ,5,0.17654882,0.82345118
QQQ,5,0.12187447,0.87812553
QQQ,5,0.99432494,0.00567506
QQQ,5,1.00000000,0.00000000
QQQ,5,0.71752410,0.28247590
QQQ,5,1.00000000,0.00000000
QQQ,5,1.00000000,0.00000000
QQQ,5,0.99972606,0.00027394
QQQ,5,0.99860358,0.00139642
QQQ,5,0.50447245,0.49552755
QQQ,5,0.99999168,0.00000832
QQQ,5,0.46421231,0.53578769
QQQ,5,0.41364211,0.58635789
QQQ,5,0.33093328,0.66906672
QQQ,5,0.13211760,0.86788240
QQQ,5,0.18487421,0.81512579
QQQ,5,0.99999755,0.00000245
QQQ,5,0.46067016,0.53932984
QQQ,5,0.99926125,0.00073875
QQQ,5,0.17784246,0.82215754
QQQ,5,0.99999953,0.00000047
QQQ,5,0.99986629,0.00013371
QQQ,5,0.90190702,0.09809298
QQQ,5,0.15027151,0.84972849
QQQ,5,0.99476640,0.00523360
QQQ,5,0.20038809,0.79961191
QQQ,5,0.45857793,0.54142207
QQQ,5,0.99902516,0.00097484
QQQ,5,0.93052999,0.06947001
QQQ,5,0.97614893,0.02385107
QQQ,5,0.95776338,0.04223662
QQQ,5,0.12801155,0.87198845
QQQ,5,0.16845662,0.83154338
QQQ,5,0.12536257,0.87463743
QQQ,5,0.49957549,0.50042451
QQQ,5,0.94513847,0.05486153
QQQ,5,0.12520436,0.87479564
QQQ,5,0.99999815,0.00000185
QQQ,5,0.81437040,0.18562960
QQQ,5,0.45488485,0.54511515
QQQ,5,0.13097781,0.86902219
QQQ,5,0.95333747,0.04666253
QQQ,5,0.16189915,0.83810085
QQQ,5,0.63841811,0.36158189
QQQ,5,0.99884314,0.00115686
QQQ,5,0.51779785,0.48220215
QQQ,5,0.25439748,0.74560252
QQQ,5,0.39469538,0.60530462
QQQ,5,0.96101832,0.03898168
QQQ,5,0.12183072,0.87816928
QQQ,5,0.93834116,0.06165884
QQQ,5,0.99874673,0.00125327
QQQ,5,0.99944555,0.00055445
QQQ,5,0.99997622,0.00002378
QQQ,5,0.62820123,0.37179877
QQQ,5,0.95241093,0.04758907
QQQ,5,0.99735875,0.00264125
QQQ,5,0.71862790,0.28137210
QQQ,5,0.75797424,0.24202576
QQQ,5,0.34470995,0.65529005
QQQ,5,0.12529236,0.87470764
QQQ,5,0.49992269,0.50007731
QQQ,5,0.99912538,0.00087462
QQQ,5,0.98011908,0.01988092
QQQ,5,0.39935150,0.60064850
QQQ,5,0.99999988,0.00000012
QQQ,5,0.95134003,0.04865997
QQQ,5,0.66117892,0.33882108
QQQ,5,0.94177707,0.05822293
QQQ,5,0.99353797,0.00646203
QQQ,5,0.99999968,0.00000032
QQQ,5,0.78417408,0.21582592
QQQ,5,1.00000000,0.00000000
QQQ,5,0.99722720,0.00277280
QQQ,5,1.00000000,0.00000000
QQQ,5,1.00000000,0.00000000
QQQ,5,0.95438167,0.04561833
QQQ,5,0.82508230,0.17491770
QQQ,5,0.78617578,0.21382422
QQQ,5,0.78958550,0.21041450
QQQ,5,0.99999998,0.00000002
QQQ,5,0.97499704,0.02500296
QQQ,5,0.99987445,0.00012555
QQQ,5,0.99132486,0.00867514
QQQ,5,0.39293322,0.60706678
QQQ,5,0.99999994,0.00000006
QQQ,5,0.18383697,0.81616303
QQQ,5,0.13833387,0.86166613
QQQ,5,0.81895808,0.18104192
QQQ,5,0.99154761,0.00845239
QQQ,5,0.98286142,0.01713858
QQQ,5,1.00000000,0.00000000
QQQ,5,0.99999703,0.00000297
QQQ,5,0.12244173,0.87755827
QQQ,5,0.99994317,0.00005683
QQQ,5,0.94560184,0.05439816
QQQ,5,0.42166426,0.57833574
QQQ,5,0.99784350,0.00215650
QQQ,5,0.99999266,0.00000734
QQQ,5,0.12193233,0.87806767
QQQ,5,1.00000000,0.00000000
QQQ,5,0.99999887,0.00000113
QQQ,5,0.94956323,0.05043677
QQQ,5,0.12352774,0.87647226
QQQ,5,1.00000000,0.00000000
QQQ,5,0.80977964,0.19022036
QQQ,5,0.99999974,0.00000026
QQQ,5,1.00000000,0.00000000
QQQ,5,0.19937689,0.80062311
QQQ,5,0.51940986,0.48059014
QQQ,5,0.66730901,0.33269099
QQQ,5,0.12899973,0.87100027
QQQ,5,0.15490905,0.84509095
QQQ,5,0.89246331,0.10753669
QQQ,5,0.98069654,0.01930346
QQQ,5,0.59535272,0.40464728
QQQ,5,0.42662682,0.57337318
QQQ,5,0.13349238,0.86650762
QQQ,5,0.99782613,0.00217387
QQQ,5,0.17396023,0.82603977
QQQ,5,0.13767602,0.86232398
QQQ,5,0.99838415,0.00161585
QQQ,5,0.99194071,0.00805929
QQQ,5,0.76583641,0.23416359
QQQ,5,0.36994290,0.63005710
QQQ,5,0.23718303,0.76281697
QQQ,5,0.75372194,0.24627806
QQQ,5,0.31609208,0.68390792
QQQ,5,0.59301203,0.40698797
QQQ,5,0.99886939,0.00113061
QQQ,5,0.98893006,0.01106994
QQQ,5,0.17945359,0.82054641
QQQ,5,0.19885261,0.80114739
QQQ,5,0.21043445,0.78956555
QQQ,5,0.99756950,0.00243050
QQQ,5,0.66492156,0.33507844
QQQ,5,0.53802667,0.46197333
QQQ,5,0.19928464,0.80071536
QQQ,5,0.55429169,0.44570831
QQQ,5,0.87477832,0.12522168
QQQ,5,0.98735177,0.01264823
QQQ,5,0.91813414,0.08186586
QQQ,5,0.97115045,0.02884955
QQQ,5,0.34028336,0.65971664
QQQ,5,0.14159293,0.85840707
QQQ,5,0.99970913,0.00029087
QQQ,5,0.99999976,0.00000024
QQQ,5,0.81111503,0.18888497
QQQ,5,0.27434273,0.72565727
QQQ,5,0.45288069,0.54711931
QQQ,5,0.99962161,0.00037839
QQQ,5,0.16231112,0.83768888
QQQ,5,0.86075297,0.13924703
QQQ,5,0.12302763,0.87697237
QQQ,5,0.12823266,0.87176734
QQQ,5,0.44635450,0.55364550
QQQ,5,0.17952149,0.82047851
QQQ,5,0.67796909,0.32203091
QQQ,5,0.12634891,0.87365109
QQQ,5,0.13696299,0.86303701
QQQ,5,0.65136552,0.34863448
QQQ,5,0.12300578,0.87699422
QQQ,5,0.15893225,0.84106775
QQQ,5,0.12606184,0.87393816
QQQ,5,0.37914138,0.62085862
QQQ,5,0.40374037,0.59625963
QQQ,5,0.12186303,0.87813697
QQQ,5,0.12327754,0.87672246
QQQ,5,0.13268010,0.86731990
QQQ,5,0.12258763,0.87741237
QQQ,5,0.95111394,0.04888606
QQQ,5,0.16300204,0.83699796
QQQ,5,0.90203989,0.09796011
QQQ,5,0.99429031,0.00570969
QQQ,5,0.51939100,0.48060900
QQQ,5,0.99227223,0.00772777
QQQ,5,0.75914530,0.24085470
QQQ,5,0.50266648,0.49733352
QQQ,5,0.56438649,0.43561351
QQQ,5,0.12193749,0.87806251
QQQ,5,0.62658280,0.37341720
QQQ,5,0.47299098,0.52700902
QQQ,5,0.99745927,0.00254073
QQQ,5,0.28785295,0.71214705
QQQ,5,0.67901121,0.32098879
QQQ,5,0.13960214,0.86039786
QQQ,5,0.95735267,0.04264733
QQQ,5,0.32987314,0.67012686
QQQ,5,0.13226342,0.86773658
QQQ,5,0.96814413,0.03185587
QQQ,5,0.99870244,0.00129756
QQQ,5,0.72538970,0.27461030
QQQ,5,0.99961398,0.00038602
QQQ,5,0.70981507,0.29018493
QQQ,5,0.12492316,0.87507684
QQQ,5,0.98620170,0.01379830
QQQ,5,0.14812092,0.85187908
QQQ,5,0.99999966,0.00000034
QQQ,5,0.52864092,0.47135908
QQQ,5,0.93456068,0.06543932
QQQ,5,1.00000000,0.00000000
QQQ,5,0.15555767,0.84444233
QQQ,5,0.99844782,0.00155218
QQQ,5,0.13424759,0.86575241
QQQ,5,1.00000000,0.00000000
QQQ,5,0.53070052,0.46929948
QQQ,5,0.12780372,0.87219628
QQQ,5,0.99969476,0.00030524
QQQ,5,0.99999995,0.00000005
QQQ,5,0.60704884,0.39295116
QQQ,5,0.13022209,0.86977791
QQQ,5,0.99709567,0.00290433
QQQ,5,0.99999997,0.00000003
QQQ,5,0.15675407,0.84324593
QQQ,5,0.29959426,0.70040574
QQQ,5,0.28301998,0.71698002
QQQ,5,0.14739436,0.85260564
QQQ,5,0.12645567,0.87354433
QQQ,5,1.00000000,0.00000000
QQQ,5,0.13679355,0.86320645
QQQ,5,0.99999987,0.00000013
QQQ,5,0.91481026,0.08518974
QQQ,5,1.00000000,0.00000000
QQQ,5,0.64168002,0.35831998
QQQ,5,0.99999968,0.00000032
QQQ,5,0.12594918,0.87405082
QQQ,5,0.99979755,0.00020245
QQQ,5,0.13097254,0.86902746
QQQ,5,0.99997546,0.00002454
QQQ,5,0.99999639,0.00000361
QQQ,5,0.22826676,0.77173324
QQQ,5,0.99999998,0.00000002
QQQ,5,0.99965300,0.00034700
QQQ,5,0.13515526,0.86484474
QQQ,5,0.28031141,0.71968859
QQQ,5,0.13798987,0.86201013
QQQ,5,1.00000000,0.00000000
QQQ,5,0.98240168,0.01759832
QQQ,5,0.52762910,0.47237090
QQQ,5,0.60409177,0.39590823
QQQ,5,1.00000000,0.00000000
QQQ,5,0.95688439,0.04311561
QQQ,5,0.99869398,0.00130602
QQQ,5,0.99999828,0.00000172
QQQ,5,0.90191091,0.09808909
QQQ,5,0.12342823,0.87657177
QQQ,5,1.00000000,0.00000000
QQQ,5,1.00000000,0.00000000
QQQ,5,0.12399778,0.87600222
QQQ,5,1.00000000,0.00000000
QQQ,5,0.18265932,0.81734068
QQQ,5,0.28637206,0.71362794
QQQ,5,0.12197652,0.87802348
QQQ,5,0.99999125,0.00000875
QQQ,5,1.00000000,0.00000000
QQQ,5,1.00000000,0.00000000
QQQ,5,0.29131289,0.70868711
QQQ,5,1.00000000,0.00000000
QQQ,5,0.15177446,0.84822554
QQQ,5,0.12828503,0.87171497
QQQ,5,0.99999456,0.00000544
QQQ,5,0.96222625,0.03777375
QQQ,5,0.35772445,0.64227555
QQQ,5,0.17792394,0.82207606
QQQ,5,0.95994830,0.04005170
QQQ,5,0.99973549,0.00026451
QQQ,5,0.12185289,0.87814711
QQQ,5,0.12792637,0.87207363
QQQ,5,0.62262660,0.37737340
QQQ,5,0.16076418,0.83923582
QQQ,5,0.99818819,0.00181181
QQQ,5,0.27662466,0.72337534
QQQ,5,0.60422019,0.39577981
QQQ,5,0.12464308,0.87535692
QQQ,5,0.99531746,0.00468254
QQQ,5,0.20809277,0.79190723
QQQ,5,0.99999990,0.00000010
QQQ,5,0.13058030,0.86941970
QQQ,5,0.12265217,0.87734783
QQQ,5,0.42485695,0.57514305
QQQ,5,0.96795597,0.03204403
QQQ,5,0.99985827,0.00014173
QQQ,5,0.16339431,0.83660569
QQQ,5,0.98435180,0.01564820
QQQ,5,0.99344542,0.00655458
QQQ,5,0.38591585,0.61408415
QQQ,5,0.99999968,0.00000032
QQQ,5,0.99941795,0.00058205
QQQ,5,0.98322519,0.01677481
QQQ,5,0.27587651,0.72412349
QQQ,5,0.12217882,0.87782118
QQQ,5,0.40793821,0.59206179
QQQ,5,0.99999999,0.00000001
QQQ,5,0.99144226,0.00855774
QQQ,5,0.73683458,0.26316542
QQQ,5,0.99986413,0.00013587
QQQ,5,0.36295812,0.63704188
QQQ,5,0.99523479,0.00476521
QQQ,5,0.12577522,0.87422478
QQQ,5,0.38702590,0.61297410
QQQ,5,1.00000000,0.00000000
QQQ,5,1.00000000,0.00000000
QQQ,5,0.99963393,0.00036607
QQQ,5,0.41528823,0.58471177
QQQ,5,0.99667080,0.00332920
QQQ,5,0.92199061,0.07800939
QQQ,5,0.99996505,0.00003495
QQQ,5,1.00000000,0.00000000
QQQ,5,0.12523597,0.87476403
QQQ,5,0.99999970,0.00000030
QQQ,5,0.12509571,0.87490429
QQQ,5,0.58006989,0.41993011
QQQ,5,0.97893359,0.02106641
QQQ,5,1.00000000,0.00000000
QQQ,5,0.66446976,0.33553024
QQQ,5,0.12190258,0.87809742
QQQ,5,0.99996996,0.00003004
QQQ,5,1.00000000,0.00000000
QQQ,5,0.81735719,0.18264281
QQQ,5,1.00000000,0.00000000
QQQ,5,0.78468570,0.21531430
QQQ,5,0.65215312,0.34784688
QQQ,5,1.00000000,0.00000000
QQQ,5,0.99012308,0.00987692
QQQ,5,0.99998618,0.00001382
QQQ,5,0.99999981,0.00000019
QQQ,5,0.77252953,0.22747047
QQQ,5,1.00000000,0.00000000
QQQ,5,1.00000000,0.00000000
QQQ,5,0.20223039,0.79776961
QQQ,5,1.00000000,0.00000000
QQQ,5,0.60512182,0.39487818
QQQ,5,0.32334627,0.67665373
QQQ,5,0.85093210,0.14906790
QQQ,5,0.82870654,0.17129346
QQQ,5,0.63835385,0.36164615
QQQ,5,0.99959055,0.00040945
QQQ,5,0.70940792,0.29059208
QQQ,5,0.99957347,0.00042653
QQQ,5,0.92808169,0.07191831
QQQ,5,0.58279234,0.41720766
QQQ,5,0.60562102,0.39437898
QQQ,5,0.98804442,0.01195558
QQQ,5,0.47365381,0.52634619
QQQ,5,0.15252479,0.84747521
QQQ,5,0.44061215,0.55938785
QQQ,5,0.14365573,0.85634427
QQQ,5,0.99959997,0.00040003
QQQ,5,0.45385336,0.54614664
QQQ,5,0.14289849,0.85710151
QQQ,5,0.99999999,0.00000001
QQQ,5,0.12281619,0.87718381
QQQ,5,0.99948752,0.00051248
QQQ,5,0.75146931,0.24853069
QQQ,5,0.48069360,0.51930640
QQQ,5,0.99999998,0.00000002
QQQ,5,0.99941681,0.00058319
QQQ,5,0.12258154,0.87741846
QQQ,5,0.87744272,0.12255728
QQQ,5,0.13153645,0.86846355
QQQ,5,0.99974702,0.00025298
QQQ,5,0.14004311,0.85995689
QQQ,5,0.88489584,0.11510416
QQQ,5,0.84834950,0.15165050
QQQ,5,0.91152409,0.08847591
QQQ,5,0.15897836,0.84102164
QQQ,5,0.94315996,0.05684004
QQQ,5,0.99999955,0.00000045
QQQ,5,0.12840675,0.87159325
QQQ,5,0.36965996,0.63034004
QQQ,5,0.14844238,0.85155762
QQQ,5,0.60466951,0.39533049
QQQ,5,0.28059995,0.71940005
QQQ,5,0.12200765,0.87799235
QQQ,5,0.12795813,0.87204187
QQQ,5,0.13049862,0.86950138
QQQ,5,0.15372396,0.84627604
QQQ,5,0.26965497,0.73034503
QQQ,5,0.96363391,0.03636609
QQQ,5,0.12722899,0.87277101
QQQ,5,0.14093844,0.85906156
QQQ,5,0.99998085,0.00001915
QQQ,5,0.99986164,0.00013836
QQQ,5,0.13262802,0.86737198
QQQ,5,0.99810423,0.00189577
QQQ,5,0.18670540,0.81329460
QQQ,5,0.99999997,0.00000003
QQQ,5,0.15599938,0.84400062
QQQ,5,0.37414565,0.62585435
QQQ,5,0.61968427,0.38031573
QQQ,5,0.99729977,0.00270023
QQQ,5,0.69235925,0.30764075
QQQ,5,0.75524478,0.24475522
QQQ,5,0.85304081,0.14695919
QQQ,5,0.27522481,0.72477519
QQQ,5,0.14606078,0.85393922
QQQ,5,0.29905193,0.70094807
QQQ,5,0.61062171,0.38937829
QQQ,5,0.13319996,0.86680004
QQQ,5,0.12473508,0.87526492
QQQ,5,0.97251463,0.02748537
QQQ,5,0.58869881,0.41130119
QQQ,5,0.28752983,0.71247017
QQQ,5,0.33970530,0.66029470
QQQ,5,0.14740414,0.85259586
QQQ,5,0.99979424,0.00020576
QQQ,5,0.12284467,0.87715533
QQQ,5,0.22834801,0.77165199
QQQ,5,0.49291970,0.50708030
QQQ,5,0.22910371,0.77089629
QQQ,5,0.99722340,0.00277660
QQQ,5,0.18118424,0.81881576
QQQ,5,0.99997186,0.00002814
QQQ,5,0.21356020,0.78643980
QQQ,5,0.99981327,0.00018673
QQQ,5,0.76328821,0.23671179
QQQ,5,0.19821214,0.80178786
QQQ,5,0.99999570,0.00000430
QQQ,5,0.13167913,0.86832087
QQQ,5,0.94390112,0.05609888
QQQ,5,0.33971268,0.66028732
QQQ,5,0.99869458,0.00130542
QQQ,5,0.19066224,0.80933776
QQQ,5,0.98517681,0.01482319
QQQ,5,0.14644726,0.85355274
QQQ,5,0.99973205,0.00026795
QQQ,5,0.18180545,0.81819455
QQQ,5,0.18283087,0.81716913
QQQ,5,1.00000000,0.00000000
QQQ,5,0.89898298,0.10101702
QQQ,5,0.72829807,0.27170193
QQQ,5,0.99644035,0.00355965
QQQ,5,0.96173898,0.03826102
QQQ,5,0.99985516,0.00014484
QQQ,5,0.12983318,0.87016682
QQQ,5,0.98516064,0.01483936
QQQ,5,0.16818114,0.83181886
QQQ,5,0.33720714,0.66279286
QQQ,5,0.16392646,0.83607354
QQQ,5,0.12766224,0.87233776
QQQ,5,1.00000000,0.00000000
QQQ,5,0.28312808,0.71687192
QQQ,5,0.48482570,0.51517430
QQQ,5,0.14059680,0.85940320
QQQ,5,0.70705301,0.29294699
QQQ,5,0.99982690,0.00017310
QQQ,5,1.00000000,0.00000000
QQQ,5,0.12281490,0.87718510
QQQ,5,0.12235503,0.87764497
QQQ,5,0.39041143,0.60958857
QQQ,5,1.00000000,0.00000000
QQQ,5,0.75554901,0.24445099
QQQ,5,0.13577040,0.86422960
QQQ,5,0.88012824,0.11987176
QQQ,5,0.15453148,0.84546852
QQQ,5,0.68252175,0.31747825
QQQ,5,0.99941117,0.00058883
QQQ,5,0.45229625,0.54770375
QQQ,5,0.99999949,0.00000051
QQQ,5,0.71168863,0.28831137
QQQ,5,0.22975237,0.77024763
QQQ,5,0.99922324,0.00077676
QQQ,5,0.18484099,0.81515901
QQQ,5,0.98649717,0.01350283
QQQ,5,0.99919714,0.00080286
QQQ,5,0.12701217,0.87298783
QQQ,5,0.15902156,0.84097844
QQQ,5,0.12186763,0.87813237
QQQ,5,0.15552903,0.84447097
QQQ,5,0.99331410,0.00668590
QQQ,5,0.18241309,0.81758691
QQQ,5,0.12414613,0.87585387
QQQ,5,0.12439414,0.87560586
QQQ,5,0.91166568,0.08833432
QQQ,5,0.99990520,0.00009480
QQQ,5,0.12225715,0.87774285
QQQ,5,0.30716010,0.69283990
QQQ,5,0.79699049,0.20300951
QQQ,5,0.12231232,0.87768768
QQQ,5,0.99362267,0.00637733
QQQ,5,0.92775364,0.07224636
QQQ,5,0.15526524,0.84473476
QQQ,5,0.38391111,0.61608889
QQQ,5,0.99990770,0.00009230
QQQ,5,0.99999030,0.00000970
QQQ,5,0.14749395,0.85250605
QQQ,5,0.80657702,0.19342298
QQQ,5,0.46136951,0.53863049
QQQ,5,0.13218238,0.86781762
QQQ,5,0.15927566,0.84072434
QQQ,5,0.99981040,0.00018960
QQQ,5,0.14656886,0.85343114
QQQ,5,0.33697131,0.66302869
QQQ,5,0.23351735,0.76648265
QQQ,5,0.40004345,0.59995655
QQQ,5,0.99981540,0.00018460
QQQ,5,0.30945749,0.69054251
QQQ,5,0.13790313,0.86209687
QQQ,5,0.18142871,0.81857129
QQQ,5,0.16605950,0.83394050
QQQ,5,0.16982022,0.83017978
QQQ,5,0.98983457,0.01016543
QQQ,5,0.92783932,0.07216068
QQQ,5,0.98866441,0.01133559
QQQ,5,0.15383265,0.84616735
QQQ,5,0.17660834,0.82339166
QQQ,5,0.15028030,0.84971970
QQQ,5,0.17317888,0.82682112
QQQ,5,0.14925992,0.85074008
QQQ,5,0.25485178,0.74514822
QQQ,5,0.69518311,0.30481689
QQQ,5,0.16089281,0.83910719
QQQ,5,0.99890846,0.00109154
QQQ,5,0.55097749,0.44902251
QQQ,5,0.90388938,0.09611062
QQQ,5,0.97854043,0.02145957
QQQ,5,0.77447082,0.22552918
QQQ,5,0.24660480,0.75339520
QQQ,5,0.12270912,0.87729088
QQQ,5,0.14454007,0.85545993
QQQ,5,0.89608941,0.10391059
QQQ,5,0.14981652,0.85018348
QQQ,5,0.14125546,0.85874454
QQQ,5,0.18278435,0.81721565
QQQ,5,0.97965404,0.02034596
QQQ,5,0.50429814,0.49570186
QQQ,5,0.18354332,0.81645668
QQQ,5,0.85021450,0.14978550
QQQ,5,0.81280655,0.18719345
QQQ,5,0.24457944,0.75542056
QQQ,5,0.15163904,0.84836096
QQQ,5,0.41124743,0.58875257
QQQ,5,0.12265690,0.87734310
QQQ,5,0.93750611,0.06249389
QQQ,5,0.97908051,0.02091949
QQQ,5,0.19722081,0.80277919
QQQ,5,0.99998945,0.00001055
