dataset,p,component_1,component_2
DIA,4,0.09542786,0.90457214
DIA,4,0.06679429,0.93320571
DIA,4,0.05880791,0.94119209
DIA,4,0.06661522,0.93338478
DIA,4,0.05901085,0.94098915
DIA,4,0.07295284,0.92704716
DIA,4,0.07343177,0.92656823
DIA,4,0.05926168,0.94073832
DIA,4,0.13085302,0.86914698
DIA,4,0.09769043,0.90230957
DIA,4,0.06768839,0.93231161
DIA,4,0.08673076,0.91326924
DIA,4,0.05769538,0.94230462
DIA,4,0.07194969,0.92805031
DIA,4,0.05800486,0.94199514
DIA,4,0.09019812,0.90980188
DIA,4,0.07562520,0.92437480
DIA,4,0.05827232,0.94172768
DIA,4,0.62431161,0.37568839
DIA,4,0.07186051,0.92813949
DIA,4,0.11416690,0.88583310
DIA,4,0.08017051,0.91982949
DIA,4,0.05738094,0.94261906
DIA,4,0.06048200,0.93951800
DIA,4,0.05767645,0.94232355
DIA,4,0.05893366,0.94106634
DIA,4,0.06493705,0.93506295
DIA,4,0.17058152,0.82941848
DIA,4,0.06554409,0.93445591
DIA,4,0.06380032,0.93619968
DIA,4,0.05792606,0.94207394
DIA,4,0.06304383,0.93695617
DIA,4,0.18933951,0.81066049
DIA,4,0.64930676,0.35069324
DIA,4,0.06868188,0.93131812
DIA,4,0.05730981,0.94269019
DIA,4,0.06371338,0.93628662
DIA,4,0.09409444,0.90590556
DIA,4,0.06249380,0.93750620
DIA,4,0.14064681,0.85935319
DIA,4,0.18204932,0.81795068
DIA,4,0.09185414,0.90814586
DIA,4,0.06862782,0.93137218
DIA,4,0.11309325,0.88690675
DIA,4,0.06472441,0.93527559
DIA,4,0.12659061,0.87340939
DIA,4,0.08344409,0.91655591
DIA,4,0.28295638,0.71704362
DIA,4,0.06344848,0.93655152
DIA,4,0.05953624,0.94046376
DIA,4,0.07280101,0.92719899
DIA,4,0.07616544,0.92383456
DIA,4,0.12475149,0.87524851
DIA,4,0.08179660,0.91820340
DIA,4,0.10498724,0.89501276
DIA,4,0.05792909,0.94207091
DIA,4,0.13609604,0.86390396
DIA,4,0.05788768,0.94211232
DIA,4,0.06368539,0.93631461
DIA,4,0.07202343,0.92797657
DIA,4,0.10461281,0.89538719
DIA,4,0.10435946,0.89564054
DIA,4,0.11788310,0.88211690
DIA,4,0.42999170,0.57000830
DIA,4,0.07028559,0.92971441
DIA,4,0.15667371,0.84332629
DIA,4,0.06366138,0.93633862
DIA,4,0.09000512,0.90999488
DIA,4,0.06588619,0.93411381
DIA,4,0.10222127,0.89777873
DIA,4,0.17158227,0.82841773
DIA,4,0.09715718,0.90284282
DIA,4,0.05871766,0.94128234
DIA,4,0.05925707,0.94074293
DIA,4,0.99249175,0.00750825
DIA,4,0.44693119,0.55306881
DIA,4,0.05933483,0.94066517
DIA,4,0.06012391,0.93987609
DIA,4,0.05931369,0.94068631
DIA,4,0.05741574,0.94258426
DIA,4,0.43639366,0.56360634
DIA,4,0.05787382,0.94212618
DIA,4,0.06048644,0.93951356
DIA,4,0.07160824,0.92839176
DIA,4,0.05864336,0.94135664
DIA,4,0.05816680,0.94183320
DIA,4,0.06855706,0.93144294
DIA,4,0.08810987,0.91189013
DIA,4,0.05730827,0.94269173
DIA,4,0.09070938,0.90929062
DIA,4,0.09989754,0.90010246
DIA,4,0.08002870,0.91997130
DIA,4,0.06383877,0.93616123
DIA,4,0.05791887,0.94208113
DIA,4,0.31568973,0.68431027
DIA,4,0.08600356,0.91399644
DIA,4,0.23148557,0.76851443
DIA,4,0.05762504,0.94237496
DIA,4,0.09335448,0.90664552
DIA,4,0.15299960,0.84700040
DIA,4,0.07197122,0.92802878
DIA,4,0.17280636,0.82719364
DIA,4,0.05745388,0.94254612
DIA,4,0.06062304,0.93937696
DIA,4,0.07071895,0.92928105
DIA,4,0.06676420,0.93323580
DIA,4,0.07475621,0.92524379
DIA,4,0.05866829,0.94133171
DIA,4,0.05740828,0.94259172
DIA,4,0.05786303,0.94213697
DIA,4,0.05762636,0.94237364
DIA,4,0.05783691,0.94216309
DIA,4,0.22818329,0.77181671
DIA,4,0.06855010,0.93144990
DIA,4,0.06098683,0.93901317
DIA,4,0.09451253,0.90548747
DIA,4,0.10374158,0.89625842
DIA,4,0.05769379,0.94230621
DIA,4,0.09170191,0.90829809
DIA,4,0.16792713,0.83207287
DIA,4,0.10192579,0.89807421
DIA,4,0.05752501,0.94247499
DIA,4,0.05881496,0.94118504
DIA,4,0.11583890,0.88416110
DIA,4,0.15774114,0.84225886
DIA,4,0.05808994,0.94191006
DIA,4,0.08412781,0.91587219
DIA,4,0.05913975,0.94086025
DIA,4,0.05731346,0.94268654
DIA,4,0.11148931,0.88851069
DIA,4,0.08260041,0.91739959
DIA,4,0.06111692,0.93888308
DIA,4,0.09997332,0.90002668
DIA,4,0.06564365,0.93435635
DIA,4,0.08226087,0.91773913
DIA,4,0.07798749,0.92201251
DIA,4,0.06988928,0.93011072
DIA,4,0.06812239,0.93187761
DIA,4,0.05780765,0.94219235
DIA,4,0.06260198,0.93739802
DIA,4,0.05740996,0.94259004
DIA,4,0.05861985,0.94138015
DIA,4,0.05856787,0.94143213
DIA,4,0.05737289,0.94262711
DIA,4,0.06631115,0.93368885
DIA,4,0.06210638,0.93789362
DIA,4,0.05955449,0.94044551
DIA,4,0.09664060,0.90335940
DIA,4,0.06076789,0.93923211
DIA,4,0.05741757,0.94258243
DIA,4,0.07861924,0.92138076
DIA,4,0.05802989,0.94197011
DIA,4,0.06517606,0.93482394
DIA,4,0.19624137,0.80375863
DIA,4,0.05754152,0.94245848
DIA,4,0.06201542,0.93798458
DIA,4,0.68427184,0.31572816
DIA,4,0.09439290,0.90560710
DIA,4,0.06967712,0.93032288
DIA,4,0.06660284,0.93339716
DIA,4,0.28419301,0.71580699
DIA,4,0.06210586,0.93789414
DIA,4,0.98919204,0.01080796
DIA,4,0.05743229,0.94256771
DIA,4,0.06210839,0.93789161
DIA,4,0.36755638,0.63244362
DIA,4,0.07722306,0.92277694
DIA,4,0.08530905,0.91469095
DIA,4,0.10382979,0.89617021
DIA,4,0.05799607,0.94200393
DIA,4,0.18199233,0.81800767
DIA,4,0.12764523,0.87235477
DIA,4,0.07931949,0.92068051
DIA,4,0.09435115,0.90564885
DIA,4,0.11346760,0.88653240
DIA,4,0.19056256,0.80943744
DIA,4,0.32855601,0.67144399
DIA,4,0.05737484,0.94262516
DIA,4,0.06442708,0.93557292
DIA,4,0.06684964,0.93315036
DIA,4,0.05733093,0.94266907
DIA,4,0.07415498,0.92584502
DIA,4,0.06397706,0.93602294
DIA,4,0.11763846,0.88236154
DIA,4,0.06051664,0.93948336
DIA,4,0.05730507,0.94269493
DIA,4,0.06615764,0.93384236
DIA,4,0.05886224,0.94113776
DIA,4,0.06507210,0.93492790
DIA,4,0.07083594,0.92916406
DIA,4,0.08614161,0.91385839
DIA,4,0.05798095,0.94201905
DIA,4,0.07012610,0.92987390
DIA,4,0.06010732,0.93989268
DIA,4,0.05747905,0.94252095
DIA,4,0.15150062,0.84849938
DIA,4,0.08059538,0.91940462
DIA,4,0.07143786,0.92856214
DIA,4,0.05919795,0.94080205
DIA,4,0.10593158,0.89406842
DIA,4,0.09979255,0.90020745
DIA,4,0.23100775,0.76899225
DIA,4,0.05730399,0.94269601
DIA,4,0.06701154,0.93298846
DIA,4,0.06300720,0.93699280
DIA,4,0.16720067,0.83279933
DIA,4,0.11434802,0.88565198
DIA,4,0.05754283,0.94245717
DIA,4,0.05903976,0.94096024
DIA,4,0.05844703,0.94155297
DIA,4,0.06333531,0.93666469
DIA,4,0.05814351,0.94185649
DIA,4,0.06293970,0.93706030
DIA,4,0.05732609,0.94267391
DIA,4,0.05809972,0.94190028
DIA,4,0.05747417,0.94252583
DIA,4,0.05839085,0.94160915
DIA,4,0.06493120,0.93506880
DIA,4,0.07063997,0.92936003
DIA,4,0.05732508,0.94267492
DIA,4,0.12338572,0.87661428
DIA,4,0.05806172,0.94193828
DIA,4,0.05963086,0.94036914
DIA,4,0.07799389,0.92200611
DIA,4,0.05872892,0.94127108
DIA,4,0.09221431,0.90778569
DIA,4,0.08760311,0.91239689
DIA,4,0.05739224,0.94260776
DIA,4,0.06020694,0.93979306
DIA,4,0.08119837,0.91880163
DIA,4,0.07895986,0.92104014
DIA,4,0.05730977,0.94269023
DIA,4,0.06858103,0.93141897
DIA,4,0.06694467,0.93305533
DIA,4,0.08859411,0.91140589
DIA,4,0.05883985,0.94116015
DIA,4,0.07312350,0.92687650
DIA,4,0.07069840,0.92930160
DIA,4,0.05912402,0.94087598
DIA,4,0.07508914,0.92491086
DIA,4,0.05766711,0.94233289
DIA,4,0.06241016,0.93758984
DIA,4,0.08108904,0.91891096
DIA,4,0.36267552,0.63732448
DIA,4,0.07448869,0.92551131
DIA,4,0.06046385,0.93953615
DIA,4,0.07557334,0.92442666
DIA,4,0.06007558,0.93992442
DIA,4,0.05836267,0.94163733
DIA,4,0.07778497,0.92221503
DIA,4,0.07683698,0.92316302
DIA,4,0.05734496,0.94265504
DIA,4,0.09294612,0.90705388
DIA,4,0.07446359,0.92553641
DIA,4,0.05802534,0.94197466
DIA,4,0.09451131,0.90548869
DIA,4,0.18200266,0.81799734
DIA,4,0.05892808,0.94107192
DIA,4,0.06851952,0.93148048
DIA,4,0.06204411,0.93795589
DIA,4,0.05744287,0.94255713
DIA,4,0.17379092,0.82620908
DIA,4,0.06567456,0.93432544
DIA,4,0.05918462,0.94081538
DIA,4,0.09791804,0.90208196
DIA,4,0.16196616,0.83803384
DIA,4,0.05996224,0.94003776
DIA,4,0.13752398,0.86247602
DIA,4,0.38133338,0.61866662
DIA,4,0.05759785,0.94240215
DIA,4,0.07370010,0.92629990
DIA,4,0.07386097,0.92613903
DIA,4,0.07756702,0.92243298
DIA,4,0.65141746,0.34858254
DIA,4,0.06181402,0.93818598
DIA,4,0.05770612,0.94229388
DIA,4,0.07119711,0.92880289
DIA,4,0.06708330,0.93291670
DIA,4,0.06016955,0.93983045
DIA,4,0.05845628,0.94154372
DIA,4,0.31435930,0.68564070
DIA,4,0.05931292,0.94068708
DIA,4,0.31618444,0.68381556
DIA,4,0.06878354,0.93121646
DIA,4,0.06973366,0.93026634
DIA,4,0.08808143,0.91191857
DIA,4,0.14805373,0.85194627
DIA,4,0.18886922,0.81113078
DIA,4,0.05896102,0.94103898
DIA,4,0.09054397,0.90945603
DIA,4,0.06667345,0.93332655
DIA,4,0.07262446,0.92737554
DIA,4,0.12990813,0.87009187
DIA,4,0.06038241,0.93961759
DIA,4,0.07444224,0.92555776
DIA,4,0.06654084,0.93345916
DIA,4,0.23834446,0.76165554
DIA,4,0.12123671,0.87876329
DIA,4,0.07517350,0.92482650
DIA,4,0.05791234,0.94208766
DIA,4,0.17651976,0.82348024
DIA,4,0.20238137,0.79761863
DIA,4,0.05752222,0.94247778
DIA,4,0.05799117,0.94200883
DIA,4,0.06547803,0.93452197
DIA,4,0.17121675,0.82878325
DIA,4,0.06090480,0.93909520
DIA,4,0.17942211,0.82057789
DIA,4,0.07618484,0.92381516
DIA,4,0.08064669,0.91935331
DIA,4,0.31540021,0.68459979
DIA,4,0.12641981,0.87358019
DIA,4,0.06605936,0.93394064
DIA,4,0.13922751,0.86077249
DIA,4,0.07257150,0.92742850
DIA,4,0.22146237,0.77853763
DIA,4,0.05748607,0.94251393
DIA,4,0.14980210,0.85019790
DIA,4,0.06980518,0.93019482
DIA,4,0.09097664,0.90902336
DIA,4,0.10694752,0.89305248
DIA,4,0.08657638,0.91342362
DIA,4,0.07275195,0.92724805
DIA,4,0.11001320,0.88998680
DIA,4,0.18366459,0.81633541
DIA,4,0.05756450,0.94243550
DIA,4,0.09622707,0.90377293
DIA,4,0.15471848,0.84528152
DIA,4,0.05916380,0.94083620
DIA,4,0.07920336,0.92079664
DIA,4,0.85451954,0.14548046
DIA,4,0.07982281,0.92017719
DIA,4,0.06345724,0.93654276
DIA,4,0.09715749,0.90284251
DIA,4,0.06487464,0.93512536
DIA,4,0.09884473,0.90115527
DIA,4,0.06105451,0.93894549
DIA,4,0.24900067,0.75099933
DIA,4,0.06157605,0.93842395
DIA,4,0.05731156,0.94268844
DIA,4,0.67589974,0.32410026
DIA,4,0.91313505,0.08686495
DIA,4,0.05943600,0.94056400
DIA,4,0.22990803,0.77009197
DIA,4,0.08938694,0.91061306
DIA,4,0.07910645,0.92089355
DIA,4,0.07150191,0.92849809
DIA,4,0.09577903,0.90422097
DIA,4,0.07871653,0.92128347
DIA,4,0.06512128,0.93487872
DIA,4,0.83980711,0.16019289
DIA,4,0.09055327,0.90944673
DIA,4,0.73041001,0.26958999
DIA,4,0.32018162,0.67981838
DIA,4,0.06043834,0.93956166
DIA,4,0.07966548,0.92033452
DIA,4,0.07260714,0.92739286
DIA,4,0.93033097,0.06966903
DIA,4,0.05781026,0.94218974
DIA,4,0.06171132,0.93828868
DIA,4,0.09858359,0.90141641
DIA,4,0.07914526,0.92085474
DIA,4,0.95435262,0.04564738
DIA,4,0.10403077,0.89596923
DIA,4,0.06625979,0.93374021
DIA,4,0.20174372,0.79825628
DIA,4,0.74426365,0.25573635
DIA,4,0.06273713,0.93726287
DIA,4,0.59303925,0.40696075
DIA,4,0.07410824,0.92589176
DIA,4,0.07326491,0.92673509
DIA,4,0.43986181,0.56013819
DIA,4,0.05850383,0.94149617
DIA,4,0.05840995,0.94159005
DIA,4,0.08040004,0.91959996
DIA,4,0.48609086,0.51390914
DIA,4,0.06179333,0.93820667
DIA,4,0.13513218,0.86486782
DIA,4,0.05750707,0.94249293
DIA,4,0.07001036,0.92998964
DIA,4,0.15935725,0.84064275
DIA,4,0.07801674,0.92198326
DIA,4,0.06194486,0.93805514
DIA,4,0.06545375,0.93454625
DIA,4,0.05730479,0.94269521
DIA,4,0.07276556,0.92723444
DIA,4,0.06037079,0.93962921
DIA,4,0.07333633,0.92666367
DIA,4,0.06680254,0.93319746
DIA,4,0.46944763,0.53055237
DIA,4,0.08614299,0.91385701
DIA,4,0.09838906,0.90161094
DIA,4,0.07251367,0.92748633
DIA,4,0.51015900,0.48984100
DIA,4,0.13446687,0.86553313
DIA,4,0.05736990,0.94263010
DIA,4,0.05839071,0.94160929
DIA,4,0.07077296,0.92922704
DIA,4,0.08641354,0.91358646
DIA,4,0.06173838,0.93826162
DIA,4,0.90781964,0.09218036
DIA,4,0.45814037,0.54185963
DIA,4,0.08369302,0.91630698
DIA,4,0.07069165,0.92930835
DIA,4,0.06245418,0.93754582
DIA,4,0.05784151,0.94215849
DIA,4,0.07643809,0.92356191
DIA,4,0.11917712,0.88082288
DIA,4,0.22281408,0.77718592
DIA,4,0.06401150,0.93598850
DIA,4,0.19202039,0.80797961
DIA,4,0.23419670,0.76580330
DIA,4,0.06806248,0.93193752
DIA,4,0.06816812,0.93183188
DIA,4,0.05765191,0.94234809
DIA,4,0.07772074,0.92227926
DIA,4,0.10012762,0.89987238
DIA,4,0.05834039,0.94165961
DIA,4,0.37408406,0.62591594
DIA,4,0.05760304,0.94239696
DIA,4,0.60829131,0.39170869
DIA,4,0.06925756,0.93074244
DIA,4,0.06274589,0.93725411
DIA,4,0.05732187,0.94267813
DIA,4,0.05809228,0.94190772
DIA,4,0.08095173,0.91904827
DIA,4,0.12982466,0.87017534
DIA,4,0.06187741,0.93812259
DIA,4,0.06421931,0.93578069
DIA,4,0.05736157,0.94263843
DIA,4,0.05780857,0.94219143
DIA,4,0.10033092,0.89966908
DIA,4,0.09407378,0.90592622
DIA,4,0.62906298,0.37093702
DIA,4,0.05948381,0.94051619
DIA,4,0.16945636,0.83054364
DIA,4,0.07079746,0.92920254
DIA,4,0.05771078,0.94228922
DIA,4,0.99525985,0.00474015
DIA,4,0.14622242,0.85377758
DIA,4,0.31749121,0.68250879
DIA,4,0.25025252,0.74974748
DIA,4,0.31992315,0.68007685
DIA,4,0.05886664,0.94113336
DIA,4,0.06269162,0.93730838
DIA,4,0.11917876,0.88082124
DIA,4,0.05741675,0.94258325
DIA,4,0.16553851,0.83446149
DIA,4,0.12998654,0.87001346
DIA,4,0.99702604,0.00297396
DIA,4,0.06793534,0.93206466
DIA,4,0.06324248,0.93675752
DIA,4,0.07850056,0.92149944
DIA,4,0.05893007,0.94106993
DIA,4,0.05977627,0.94022373
DIA,4,0.39422598,0.60577402
DIA,4,0.10796394,0.89203606
DIA,4,0.12337938,0.87662062
DIA,4,0.05880685,0.94119315
DIA,4,0.75892241,0.24107759
DIA,4,0.05737809,0.94262191
DIA,4,0.06820132,0.93179868
DIA,4,0.05740932,0.94259068
DIA,4,0.13040862,0.86959138
DIA,4,0.06035267,0.93964733
DIA,4,0.09553044,0.90446956
DIA,4,0.09565424,0.90434576
DIA,4,0.10697097,0.89302903
DIA,4,0.11292514,0.88707486
DIA,4,0.07078379,0.92921621
DIA,4,0.09487655,0.90512345
DIA,4,0.05989851,0.94010149
DIA,4,0.05864692,0.94135308
DIA,4,0.08909751,0.91090249
DIA,4,0.12987387,0.87012613
DIA,4,0.11259064,0.88740936
DIA,4,0.06971809,0.93028191
DIA,4,0.05957225,0.94042775
DIA,4,0.06288819,0.93711181
DIA,4,0.06162541,0.93837459
DIA,4,0.06746567,0.93253433
DIA,4,0.29992597,0.70007403
DIA,4,0.19141159,0.80858841
DIA,4,0.10070798,0.89929202
DIA,4,0.48291999,0.51708001
DIA,4,0.05922480,0.94077520
DIA,4,0.88275307,0.11724693
DIA,4,0.53457528,0.46542472
DIA,4,1.00000000,0.00000000
DIA,4,0.99997090,0.00002910
DIA,4,0.06706188,0.93293812
DIA,4,0.38127092,0.61872908
DIA,4,0.06899466,0.93100534
DIA,4,0.99732264,0.00267736
DIA,4,0.06726342,0.93273658
DIA,4,0.05731855,0.94268145
DIA,4,0.05791798,0.94208202
DIA,4,0.19081510,0.80918490
DIA,4,0.06877769,0.93122231
DIA,4,0.05742524,0.94257476
DIA,4,0.69730883,0.30269117
DIA,4,0.11583832,0.88416168
DIA,4,0.17062378,0.82937622
DIA,4,0.43584651,0.56415349
DIA,4,0.07162134,0.92837866
DIA,4,0.11070763,0.88929237
DIA,4,0.23847371,0.76152629
DIA,4,0.09839573,0.90160427
DIA,4,0.23985074,0.76014926
DIA,4,0.06588068,0.93411932
DIA,4,0.05787603,0.94212397
DIA,4,0.06376055,0.93623945
DIA,4,0.87621677,0.12378323
DIA,4,0.06091913,0.93908087
DIA,4,0.05850748,0.94149252
DIA,4,0.05983322,0.94016678
DIA,4,0.19538051,0.80461949
DIA,4,0.06377637,0.93622363
DIA,4,0.09289580,0.90710420
DIA,4,0.11352419,0.88647581
DIA,4,0.38906863,0.61093137
DIA,4,0.06083161,0.93916839
DIA,4,0.13121250,0.86878750
DIA,4,0.08859227,0.91140773
DIA,4,0.05947074,0.94052926
DIA,4,0.24982800,0.75017200
DIA,4,0.18208860,0.81791140
DIA,4,0.08652421,0.91347579
DIA,4,0.32247785,0.67752215
DIA,4,0.07388703,0.92611297
DIA,4,0.05889596,0.94110404
DIA,4,0.28682699,0.71317301
DIA,4,0.37361318,0.62638682
DIA,4,0.05732222,0.94267778
DIA,4,0.08394802,0.91605198
DIA,4,0.06036473,0.93963527
DIA,4,0.10181531,0.89818469
DIA,4,0.05807707,0.94192293
DIA,4,0.18442862,0.81557138
DIA,4,0.98992956,0.01007044
DIA,4,0.07728071,0.92271929
DIA,4,0.16255315,0.83744685
DIA,4,0.08887369,0.91112631
DIA,4,0.17111434,0.82888566
DIA,4,0.08489587,0.91510413
DIA,4,0.34758994,0.65241006
DIA,4,0.10074363,0.89925637
DIA,4,0.11104302,0.88895698
DIA,4,0.06700012,0.93299988
DIA,4,0.05855525,0.94144475
DIA,4,0.20184864,0.79815136
DIA,4,0.22306559,0.77693441
DIA,4,0.09584351,0.90415649
DIA,4,0.09176142,0.90823858
DIA,4,0.90460486,0.09539514
DIA,4,0.10317478,0.89682522
