dataset,p,component_1,component_2
DIA,1,0.06349231,0.93650769
DIA,1,0.10339834,0.89660166
DIA,1,0.05855624,0.94144376
DIA,1,0.06099931,0.93900069
DIA,1,0.05747691,0.94252309
DIA,1,0.06566270,0.93433730
DIA,1,0.05775438,0.94224562
DIA,1,0.05620399,0.94379601
DIA,1,0.05979407,0.94020593
DIA,1,0.53266975,0.46733025
DIA,1,0.05695921,0.94304079
DIA,1,0.17548551,0.82451449
DIA,1,0.12398436,0.87601564
DIA,1,0.05670340,0.94329660
DIA,1,0.07292219,0.92707781
DIA,1,0.12519872,0.87480128
DIA,1,0.05699586,0.94300414
DIA,1,0.59509958,0.40490042
DIA,1,0.06109438,0.93890562
DIA,1,0.07560428,0.92439572
DIA,1,0.07914851,0.92085149
DIA,1,0.05896830,0.94103170
DIA,1,0.06819586,0.93180414
DIA,1,0.05676007,0.94323993
DIA,1,0.08989559,0.91010441
DIA,1,0.06531904,0.93468096
DIA,1,0.10297001,0.89702999
DIA,1,0.05820448,0.94179552
DIA,1,0.05684134,0.94315866
DIA,1,0.06113171,0.93886829
DIA,1,0.11476121,0.88523879
DIA,1,0.05613141,0.94386859
DIA,1,0.05641964,0.94358036
DIA,1,0.10738102,0.89261898
DIA,1,0.05612961,0.94387039
DIA,1,0.08772441,0.91227559
DIA,1,0.05896677,0.94103323
DIA,1,0.06007747,0.93992253
DIA,1,0.05667015,0.94332985
DIA,1,0.05666239,0.94333761
DIA,1,0.07733325,0.92266675
DIA,1,0.08227496,0.91772504
DIA,1,0.13978161,0.86021839
DIA,1,0.10568928,0.89431072
DIA,1,0.05628832,0.94371168
DIA,1,0.06634450,0.93365550
DIA,1,0.11184000,0.88816000
DIA,1,0.05644722,0.94355278
DIA,1,0.06334292,0.93665708
DIA,1,0.07083554,0.92916446
DIA,1,0.12175272,0.87824728
DIA,1,0.19972336,0.80027664
DIA,1,0.05743918,0.94256082
DIA,1,0.05614978,0.94385022
DIA,1,0.07290927,0.92709073
DIA,1,0.12352495,0.87647505
DIA,1,0.05638585,0.94361415
DIA,1,0.06982302,0.93017698
DIA,1,0.06078671,0.93921329
DIA,1,0.05754818,0.94245182
DIA,1,0.05763055,0.94236945
DIA,1,0.05851858,0.94148142
DIA,1,0.05832012,0.94167988
DIA,1,0.06216341,0.93783659
DIA,1,0.05754068,0.94245932
DIA,1,0.05614079,0.94385921
DIA,1,0.06639937,0.93360063
DIA,1,0.07659933,0.92340067
DIA,1,0.07383743,0.92616257
DIA,1,0.09743895,0.90256105
DIA,1,0.06124596,0.93875404
DIA,1,0.05635113,0.94364887
DIA,1,0.05764698,0.94235302
DIA,1,0.06009551,0.93990449
DIA,1,0.05643802,0.94356198
DIA,1,0.05672940,0.94327060
DIA,1,0.08761060,0.91238940
DIA,1,0.05719498,0.94280502
DIA,1,0.06542181,0.93457819
DIA,1,0.05680042,0.94319958
DIA,1,0.06020362,0.93979638
DIA,1,0.05627278,0.94372722
DIA,1,0.05678627,0.94321373
DIA,1,0.09256469,0.90743531
DIA,1,0.07084267,0.92915733
DIA,1,0.06117482,0.93882518
DIA,1,0.05957579,0.94042421
DIA,1,0.07668622,0.92331378
DIA,1,0.05703951,0.94296049
DIA,1,0.10408353,0.89591647
DIA,1,0.06602881,0.93397119
DIA,1,0.09043110,0.90956890
DIA,1,0.05615710,0.94384290
DIA,1,0.06225065,0.93774935
DIA,1,0.06045573,0.93954427
DIA,1,0.06881238,0.93118762
DIA,1,0.06732049,0.93267951
DIA,1,0.05667367,0.94332633
DIA,1,0.05671432,0.94328568
DIA,1,0.05641384,0.94358616
DIA,1,0.05637815,0.94362185
DIA,1,0.06938356,0.93061644
DIA,1,0.05636412,0.94363588
DIA,1,0.07275075,0.92724925
DIA,1,0.05993551,0.94006449
DIA,1,0.05808786,0.94191214
DIA,1,0.06556489,0.93443511
DIA,1,0.05747024,0.94252976
DIA,1,0.10305802,0.89694198
DIA,1,0.05770747,0.94229253
DIA,1,0.06008111,0.93991889
DIA,1,0.07758421,0.92241579
DIA,1,0.07812475,0.92187525
DIA,1,0.05707379,0.94292621
DIA,1,0.05838687,0.94161313
DIA,1,0.06223895,0.93776105
DIA,1,0.06751350,0.93248650
DIA,1,0.05671245,0.94328755
DIA,1,0.09582597,0.90417403
DIA,1,0.06933569,0.93066431
DIA,1,0.07275588,0.92724412
DIA,1,0.14003959,0.85996041
DIA,1,0.08321761,0.91678239
DIA,1,0.06269518,0.93730482
DIA,1,0.05612811,0.94387189
DIA,1,0.05855171,0.94144829
DIA,1,0.10310912,0.89689088
DIA,1,0.06451988,0.93548012
DIA,1,0.05810076,0.94189924
DIA,1,0.06251664,0.93748336
DIA,1,0.14412007,0.85587993
DIA,1,0.06115236,0.93884764
DIA,1,0.05706083,0.94293917
DIA,1,0.05629726,0.94370274
DIA,1,0.05614211,0.94385789
DIA,1,0.12626011,0.87373989
DIA,1,0.12427739,0.87572261
DIA,1,0.06761115,0.93238885
DIA,1,0.05659844,0.94340156
DIA,1,0.09122830,0.90877170
DIA,1,0.06455770,0.93544230
DIA,1,0.05744401,0.94255599
DIA,1,0.06552508,0.93447492
DIA,1,0.05752660,0.94247340
DIA,1,0.07093897,0.92906103
DIA,1,0.07186599,0.92813401
DIA,1,0.05787539,0.94212461
DIA,1,0.12752541,0.87247459
DIA,1,0.09368336,0.90631664
DIA,1,0.06697913,0.93302087
DIA,1,0.08472151,0.91527849
DIA,1,0.05667761,0.94332239
DIA,1,0.06955239,0.93044761
DIA,1,0.05696339,0.94303661
DIA,1,0.08988067,0.91011933
DIA,1,0.07369280,0.92630720
DIA,1,0.05723818,0.94276182
DIA,1,0.60736108,0.39263892
DIA,1,0.06907801,0.93092199
DIA,1,0.10942284,0.89057716
DIA,1,0.07776324,0.92223676
DIA,1,0.05646953,0.94353047
DIA,1,0.05876255,0.94123745
DIA,1,0.05631361,0.94368639
DIA,1,0.05799660,0.94200340
DIA,1,0.06357960,0.93642040
DIA,1,0.16467206,0.83532794
DIA,1,0.06420007,0.93579993
DIA,1,0.06219479,0.93780521
DIA,1,0.05670340,0.94329660
DIA,1,0.06093474,0.93906526
DIA,1,0.18738109,0.81261891
DIA,1,0.63138163,0.36861837
DIA,1,0.06707122,0.93292878
DIA,1,0.05615811,0.94384189
DIA,1,0.06170656,0.93829344
DIA,1,0.09720884,0.90279116
DIA,1,0.06164907,0.93835093
DIA,1,0.13723036,0.86276964
DIA,1,0.18112110,0.81887890
DIA,1,0.08759911,0.91240089
DIA,1,0.06637468,0.93362532
DIA,1,0.10761338,0.89238662
DIA,1,0.06424868,0.93575132
DIA,1,0.12045179,0.87954821
DIA,1,0.08300605,0.91699395
DIA,1,0.26451329,0.73548671
DIA,1,0.06271709,0.93728291
DIA,1,0.05793836,0.94206164
DIA,1,0.07158735,0.92841265
DIA,1,0.07248449,0.92751551
DIA,1,0.12081751,0.87918249
DIA,1,0.07942511,0.92057489
DIA,1,0.10478389,0.89521611
DIA,1,0.05665382,0.94334618
DIA,1,0.12923951,0.87076049
DIA,1,0.05661520,0.94338480
DIA,1,0.06300249,0.93699751
DIA,1,0.07018480,0.92981520
DIA,1,0.10535647,0.89464353
DIA,1,0.10227612,0.89772388
DIA,1,0.11590488,0.88409512
DIA,1,0.42461781,0.57538219
DIA,1,0.06963103,0.93036897
DIA,1,0.14684321,0.85315679
DIA,1,0.06283629,0.93716371
DIA,1,0.09166373,0.90833627
DIA,1,0.06512929,0.93487071
DIA,1,0.10296117,0.89703883
DIA,1,0.16785071,0.83214929
DIA,1,0.09679038,0.90320962
DIA,1,0.05729476,0.94270524
DIA,1,0.05777688,0.94222312
DIA,1,0.99270994,0.00729006
DIA,1,0.42398407,0.57601593
DIA,1,0.05819664,0.94180336
DIA,1,0.05933996,0.94066004
DIA,1,0.05987377,0.94012623
DIA,1,0.05612937,0.94387063
DIA,1,0.42478280,0.57521720
DIA,1,0.05660711,0.94339289
DIA,1,0.05937449,0.94062551
DIA,1,0.06951222,0.93048778
DIA,1,0.05689055,0.94310945
DIA,1,0.05701687,0.94298313
DIA,1,0.06722660,0.93277340
DIA,1,0.08492777,0.91507223
DIA,1,0.05612996,0.94387004
DIA,1,0.08869925,0.91130075
DIA,1,0.09578153,0.90421847
DIA,1,0.07960818,0.92039182
DIA,1,0.06230858,0.93769142
DIA,1,0.05651923,0.94348077
DIA,1,0.31704609,0.68295391
DIA,1,0.08515985,0.91484015
DIA,1,0.22903023,0.77096977
DIA,1,0.05648775,0.94351225
DIA,1,0.09465969,0.90534031
DIA,1,0.15074148,0.84925852
DIA,1,0.07225355,0.92774645
DIA,1,0.16715311,0.83284689
DIA,1,0.05634412,0.94365588
DIA,1,0.05992913,0.94007087
DIA,1,0.06825061,0.93174939
DIA,1,0.06662524,0.93337476
DIA,1,0.07323479,0.92676521
DIA,1,0.05760528,0.94239472
DIA,1,0.05619282,0.94380718
DIA,1,0.05655596,0.94344404
DIA,1,0.05634038,0.94365962
DIA,1,0.05659989,0.94340011
DIA,1,0.22232349,0.77767651
DIA,1,0.06720883,0.93279117
DIA,1,0.05967448,0.94032552
DIA,1,0.09344236,0.90655764
DIA,1,0.10517643,0.89482357
DIA,1,0.05656316,0.94343684
DIA,1,0.08978521,0.91021479
DIA,1,0.17003395,0.82996605
DIA,1,0.09692433,0.90307567
DIA,1,0.05637127,0.94362873
DIA,1,0.05742873,0.94257127
DIA,1,0.10968947,0.89031053
DIA,1,0.14978886,0.85021114
DIA,1,0.05687826,0.94312174
DIA,1,0.08236680,0.91763320
DIA,1,0.05819324,0.94180676
DIA,1,0.05613194,0.94386806
DIA,1,0.10756525,0.89243475
DIA,1,0.08225047,0.91774953
DIA,1,0.05998880,0.94001120
DIA,1,0.09830273,0.90169727
DIA,1,0.06355198,0.93644802
DIA,1,0.08169605,0.91830395
DIA,1,0.07536540,0.92463460
DIA,1,0.06742779,0.93257221
DIA,1,0.06720943,0.93279057
DIA,1,0.05675008,0.94324992
DIA,1,0.06177237,0.93822763
DIA,1,0.05617911,0.94382089
DIA,1,0.05760886,0.94239114
DIA,1,0.05733226,0.94266774
DIA,1,0.05622256,0.94377744
DIA,1,0.06493299,0.93506701
DIA,1,0.06090000,0.93910000
DIA,1,0.05838890,0.94161110
DIA,1,0.09399705,0.90600295
DIA,1,0.05980594,0.94019406
DIA,1,0.05621203,0.94378797
DIA,1,0.07686519,0.92313481
DIA,1,0.05703496,0.94296504
DIA,1,0.06399479,0.93600521
DIA,1,0.18990270,0.81009730
DIA,1,0.05628030,0.94371970
DIA,1,0.06069727,0.93930273
DIA,1,0.66196079,0.33803921
DIA,1,0.09572861,0.90427139
DIA,1,0.06821685,0.93178315
DIA,1,0.06499297,0.93500703
DIA,1,0.25704806,0.74295194
DIA,1,0.06028541,0.93971459
DIA,1,0.98896908,0.01103092
DIA,1,0.05634551,0.94365449
DIA,1,0.06177642,0.93822358
DIA,1,0.35161003,0.64838997
DIA,1,0.07111797,0.92888203
DIA,1,0.08348933,0.91651067
DIA,1,0.10130722,0.89869278
DIA,1,0.05643867,0.94356133
DIA,1,0.18078732,0.81921268
DIA,1,0.12650372,0.87349628
DIA,1,0.07606590,0.92393410
DIA,1,0.09256146,0.90743854
DIA,1,0.10731506,0.89268494
DIA,1,0.17832840,0.82167160
DIA,1,0.33243399,0.66756601
DIA,1,0.05615742,0.94384258
DIA,1,0.06262304,0.93737696
DIA,1,0.06462437,0.93537563
DIA,1,0.05627571,0.94372429
DIA,1,0.07224777,0.92775223
DIA,1,0.06238790,0.93761210
DIA,1,0.11634884,0.88365116
DIA,1,0.05923338,0.94076662
DIA,1,0.05613109,0.94386891
DIA,1,0.06414427,0.93585573
DIA,1,0.05807622,0.94192378
DIA,1,0.06339458,0.93660542
DIA,1,0.06914297,0.93085703
DIA,1,0.08343425,0.91656575
DIA,1,0.05680929,0.94319071
DIA,1,0.06920238,0.93079762
DIA,1,0.05923055,0.94076945
DIA,1,0.05621401,0.94378599
DIA,1,0.14732162,0.85267838
DIA,1,0.07780559,0.92219441
DIA,1,0.06946813,0.93053187
DIA,1,0.05785266,0.94214734
DIA,1,0.10040686,0.89959314
DIA,1,0.09936490,0.90063510
DIA,1,0.22031868,0.77968132
DIA,1,0.05613188,0.94386812
DIA,1,0.06675739,0.93324261
DIA,1,0.06122827,0.93877173
DIA,1,0.15540827,0.84459173
DIA,1,0.11245231,0.88754769
DIA,1,0.05631027,0.94368973
DIA,1,0.05781856,0.94218144
DIA,1,0.05755510,0.94244490
DIA,1,0.06135931,0.93864069
DIA,1,0.05693442,0.94306558
DIA,1,0.06149399,0.93850601
DIA,1,0.05616153,0.94383847
DIA,1,0.05699214,0.94300786
DIA,1,0.05627190,0.94372810
DIA,1,0.05729928,0.94270072
DIA,1,0.06347568,0.93652432
DIA,1,0.06931136,0.93068864
DIA,1,0.05614780,0.94385220
DIA,1,0.12017346,0.87982654
DIA,1,0.05693341,0.94306659
DIA,1,0.05861197,0.94138803
DIA,1,0.07585585,0.92414415
DIA,1,0.05791465,0.94208535
DIA,1,0.09043862,0.90956138
DIA,1,0.08576409,0.91423591
DIA,1,0.05617045,0.94382955
DIA,1,0.05913860,0.94086140
DIA,1,0.07825024,0.92174976
DIA,1,0.07607328,0.92392672
DIA,1,0.05613049,0.94386951
DIA,1,0.06721504,0.93278496
DIA,1,0.06602020,0.93397980
DIA,1,0.08789361,0.91210639
DIA,1,0.05759638,0.94240362
DIA,1,0.07103586,0.92896414
DIA,1,0.06946534,0.93053466
DIA,1,0.05760471,0.94239529
DIA,1,0.07290426,0.92709574
DIA,1,0.05636913,0.94363087
DIA,1,0.06068523,0.93931477
DIA,1,0.07993753,0.92006247
DIA,1,0.34554433,0.65445567
DIA,1,0.07317976,0.92682024
DIA,1,0.05913513,0.94086487
DIA,1,0.07351437,0.92648563
DIA,1,0.05815596,0.94184404
DIA,1,0.05704530,0.94295470
DIA,1,0.07592699,0.92407301
DIA,1,0.07432762,0.92567238
DIA,1,0.05616143,0.94383857
DIA,1,0.09086546,0.90913454
DIA,1,0.07215164,0.92784836
DIA,1,0.05696836,0.94303164
DIA,1,0.09285619,0.90714381
DIA,1,0.17297988,0.82702012
DIA,1,0.05790946,0.94209054
DIA,1,0.06660996,0.93339004
DIA,1,0.06037975,0.93962025
DIA,1,0.05616245,0.94383755
DIA,1,0.16815046,0.83184954
DIA,1,0.06380890,0.93619110
DIA,1,0.05781065,0.94218935
DIA,1,0.09641203,0.90358797
DIA,1,0.16460271,0.83539729
DIA,1,0.05888743,0.94111257
DIA,1,0.13592840,0.86407160
DIA,1,0.35605361,0.64394639
DIA,1,0.05665030,0.94334970
DIA,1,0.07270383,0.92729617
DIA,1,0.07327079,0.92672921
DIA,1,0.07842176,0.92157824
DIA,1,0.63839509,0.36160491
DIA,1,0.06102437,0.93897563
DIA,1,0.05644273,0.94355727
DIA,1,0.06948379,0.93051621
DIA,1,0.06382130,0.93617870
DIA,1,0.05885072,0.94114928
DIA,1,0.05723026,0.94276974
DIA,1,0.31173845,0.68826155
DIA,1,0.05822392,0.94177608
DIA,1,0.30471919,0.69528081
DIA,1,0.06709806,0.93290194
DIA,1,0.07014204,0.92985796
DIA,1,0.08506694,0.91493306
DIA,1,0.13717014,0.86282986
DIA,1,0.18239148,0.81760852
DIA,1,0.05750311,0.94249689
DIA,1,0.09097802,0.90902198
DIA,1,0.06612199,0.93387801
DIA,1,0.06957638,0.93042362
DIA,1,0.12713550,0.87286450
DIA,1,0.05867731,0.94132269
DIA,1,0.07380185,0.92619815
DIA,1,0.06543710,0.93456290
DIA,1,0.24107081,0.75892919
DIA,1,0.11845026,0.88154974
DIA,1,0.07462437,0.92537563
DIA,1,0.05668948,0.94331052
DIA,1,0.17967212,0.82032788
DIA,1,0.20306818,0.79693182
DIA,1,0.05627178,0.94372822
DIA,1,0.05670477,0.94329523
DIA,1,0.06323056,0.93676944
DIA,1,0.17486961,0.82513039
DIA,1,0.05970990,0.94029010
DIA,1,0.17597147,0.82402853
DIA,1,0.07556039,0.92443961
DIA,1,0.08137346,0.91862654
DIA,1,0.30620963,0.69379037
DIA,1,0.11806152,0.88193848
DIA,1,0.06379007,0.93620993
DIA,1,0.13402949,0.86597051
DIA,1,0.07276188,0.92723812
DIA,1,0.22403741,0.77596259
DIA,1,0.05622808,0.94377192
DIA,1,0.13954917,0.86045083
DIA,1,0.06872523,0.93127477
DIA,1,0.08585381,0.91414619
DIA,1,0.10378152,0.89621848
DIA,1,0.08677093,0.91322907
DIA,1,0.07033237,0.92966763
DIA,1,0.10557768,0.89442232
DIA,1,0.18362807,0.81637193
DIA,1,0.05651609,0.94348391
DIA,1,0.09200894,0.90799106
DIA,1,0.15797295,0.84202705
DIA,1,0.05744720,0.94255280
DIA,1,0.07704143,0.92295857
DIA,1,0.85345002,0.14654998
DIA,1,0.07616137,0.92383863
DIA,1,0.06190120,0.93809880
DIA,1,0.09457415,0.90542585
DIA,1,0.06151732,0.93848268
DIA,1,0.09863956,0.90136044
DIA,1,0.06007873,0.93992127
DIA,1,0.25005820,0.74994180
DIA,1,0.06023635,0.93976365
DIA,1,0.05617040,0.94382960
DIA,1,0.65589289,0.34410711
DIA,1,0.91963331,0.08036669
DIA,1,0.05836604,0.94163396
DIA,1,0.22942958,0.77057042
DIA,1,0.08416691,0.91583309
DIA,1,0.08166548,0.91833452
DIA,1,0.06899687,0.93100313
DIA,1,0.09696679,0.90303321
DIA,1,0.07565877,0.92434123
DIA,1,0.06429921,0.93570079
DIA,1,0.83567101,0.16432899
DIA,1,0.08626662,0.91373338
DIA,1,0.72917998,0.27082002
DIA,1,0.31045912,0.68954088
DIA,1,0.05797629,0.94202371
DIA,1,0.07718872,0.92281128
DIA,1,0.07344981,0.92655019
DIA,1,0.91652678,0.08347322
DIA,1,0.05652664,0.94347336
DIA,1,0.06091893,0.93908107
DIA,1,0.09306120,0.90693880
DIA,1,0.07323152,0.92676848
DIA,1,0.95244325,0.04755675
DIA,1,0.10200706,0.89799294
DIA,1,0.06391156,0.93608844
DIA,1,0.19643717,0.80356283
DIA,1,0.69606464,0.30393536
DIA,1,0.06090614,0.93909386
DIA,1,0.56768649,0.43231351
DIA,1,0.07126441,0.92873559
DIA,1,0.06908939,0.93091061
DIA,1,0.42051630,0.57948370
DIA,1,0.05671245,0.94328755
DIA,1,0.05703788,0.94296212
DIA,1,0.07849510,0.92150490
DIA,1,0.50497245,0.49502755
DIA,1,0.06069027,0.93930973
DIA,1,0.13156045,0.86843955
DIA,1,0.05649165,0.94350835
DIA,1,0.06622574,0.93377426
DIA,1,0.15402862,0.84597138
DIA,1,0.07460006,0.92539994
DIA,1,0.06057912,0.93942088
DIA,1,0.06340705,0.93659295
DIA,1,0.05614397,0.94385603
DIA,1,0.07199130,0.92800870
DIA,1,0.05925317,0.94074683
DIA,1,0.07124417,0.92875583
DIA,1,0.06523231,0.93476769
DIA,1,0.46947086,0.53052914
DIA,1,0.08332895,0.91667105
DIA,1,0.09810121,0.90189879
DIA,1,0.07086627,0.92913373
DIA,1,0.47270782,0.52729218
DIA,1,0.12960271,0.87039729
DIA,1,0.05624880,0.94375120
DIA,1,0.05719831,0.94280169
DIA,1,0.07123444,0.92876556
DIA,1,0.08254799,0.91745201
DIA,1,0.06049930,0.93950070
DIA,1,0.90248667,0.09751333
DIA,1,0.45941021,0.54058979
DIA,1,0.08324383,0.91675617
DIA,1,0.07015376,0.92984624
DIA,1,0.06342306,0.93657694
DIA,1,0.05723103,0.94276897
DIA,1,0.07596742,0.92403258
DIA,1,0.11840959,0.88159041
DIA,1,0.21327833,0.78672167
DIA,1,0.06235548,0.93764452
DIA,1,0.18437337,0.81562663
DIA,1,0.23399871,0.76600129
DIA,1,0.06520066,0.93479934
DIA,1,0.06752537,0.93247463
DIA,1,0.05624352,0.94375648
DIA,1,0.07877976,0.92122024
DIA,1,0.09654897,0.90345103
DIA,1,0.05726463,0.94273537
DIA,1,0.36287281,0.63712719
DIA,1,0.05634649,0.94365351
DIA,1,0.58216692,0.41783308
DIA,1,0.06759890,0.93240110
DIA,1,0.06274941,0.93725059
DIA,1,0.05613664,0.94386336
DIA,1,0.05649279,0.94350721
DIA,1,0.07869888,0.92130112
DIA,1,0.12516767,0.87483233
DIA,1,0.06052231,0.93947769
DIA,1,0.06279245,0.93720755
DIA,1,0.05615803,0.94384197
DIA,1,0.05686693,0.94313307
DIA,1,0.09883213,0.90116787
DIA,1,0.09101148,0.90898852
DIA,1,0.61948492,0.38051508
DIA,1,0.05838567,0.94161433
DIA,1,0.17215916,0.82784084
DIA,1,0.06876761,0.93123239
DIA,1,0.05697787,0.94302213
DIA,1,0.99525106,0.00474894
DIA,1,0.14843763,0.85156237
DIA,1,0.31429283,0.68570717
DIA,1,0.23557879,0.76442121
DIA,1,0.27127911,0.72872089
DIA,1,0.05805388,0.94194612
DIA,1,0.06225831,0.93774169
DIA,1,0.12271584,0.87728416
DIA,1,0.05613853,0.94386147
DIA,1,0.16154725,0.83845275
DIA,1,0.12631061,0.87368939
DIA,1,0.99711213,0.00288787
DIA,1,0.06611171,0.93388829
DIA,1,0.06114400,0.93885600
DIA,1,0.07403716,0.92596284
DIA,1,0.05672446,0.94327554
DIA,1,0.05840493,0.94159507
DIA,1,0.38175712,0.61824288
DIA,1,0.10354196,0.89645804
DIA,1,0.11975813,0.88024187
DIA,1,0.05782571,0.94217429
DIA,1,0.77202942,0.22797058
DIA,1,0.05630271,0.94369729
DIA,1,0.06561616,0.93438384
DIA,1,0.05616843,0.94383157
DIA,1,0.11821666,0.88178334
DIA,1,0.05897454,0.94102546
DIA,1,0.09446091,0.90553909
DIA,1,0.09270140,0.90729860
DIA,1,0.10112790,0.89887210
DIA,1,0.11066720,0.88933280
DIA,1,0.06846545,0.93153455
DIA,1,0.09517720,0.90482280
DIA,1,0.05831248,0.94168752
DIA,1,0.05712363,0.94287637
DIA,1,0.08882480,0.91117520
DIA,1,0.12326497,0.87673503
DIA,1,0.11019511,0.88980489
DIA,1,0.06814139,0.93185861
DIA,1,0.05859461,0.94140539
DIA,1,0.06072257,0.93927743
DIA,1,0.06093632,0.93906368
DIA,1,0.06563260,0.93436740
DIA,1,0.28913035,0.71086965
DIA,1,0.18857485,0.81142515
DIA,1,0.09709432,0.90290568
DIA,1,0.47412950,0.52587050
DIA,1,0.05752448,0.94247552
DIA,1,0.86265449,0.13734551
DIA,1,0.53330692,0.46669308
DIA,1,1.00000000,0.00000000
DIA,1,0.99996562,0.00003438
DIA,1,0.06753669,0.93246331
DIA,1,0.37156611,0.62843389
DIA,1,0.07982458,0.92017542
DIA,1,0.99503549,0.00496451
DIA,1,0.06535386,0.93464614
DIA,1,0.05629148,0.94370852
DIA,1,0.05674399,0.94325601
DIA,1,0.20880802,0.79119198
DIA,1,0.06751008,0.93248992
DIA,1,0.05623532,0.94376468
DIA,1,0.69033948,0.30966052
DIA,1,0.11749838,0.88250162
DIA,1,0.16850285,0.83149715
DIA,1,0.41752498,0.58247502
DIA,1,0.06719662,0.93280338
DIA,1,0.10532080,0.89467920
DIA,1,0.22573007,0.77426993
DIA,1,0.09163054,0.90836946
DIA,1,0.22577093,0.77422907
DIA,1,0.06389048,0.93610952
DIA,1,0.05697328,0.94302672
DIA,1,0.06163420,0.93836580
DIA,1,0.88476126,0.11523874
DIA,1,0.05934431,0.94065569
DIA,1,0.05740686,0.94259314
DIA,1,0.05869081,0.94130919
DIA,1,0.17410231,0.82589769
DIA,1,0.06244155,0.93755845
DIA,1,0.09094945,0.90905055
DIA,1,0.11063974,0.88936026
DIA,1,0.39977523,0.60022477
DIA,1,0.05941884,0.94058116
DIA,1,0.13016212,0.86983788
DIA,1,0.08765895,0.91234105
DIA,1,0.05758758,0.94241242
DIA,1,0.23960128,0.76039872
DIA,1,0.18374126,0.81625874
DIA,1,0.08299084,0.91700916
DIA,1,0.31593207,0.68406793
DIA,1,0.07072999,0.92927001
DIA,1,0.05820031,0.94179969
DIA,1,0.26654915,0.73345085
DIA,1,0.38698561,0.61301439
DIA,1,0.05617189,0.94382811
DIA,1,0.08230975,0.91769025
DIA,1,0.05856995,0.94143005
DIA,1,0.10405229,0.89594771
DIA,1,0.05681474,0.94318526
DIA,1,0.18450423,0.81549577
DIA,1,0.98960970,0.01039030
DIA,1,0.07694010,0.92305990
DIA,1,0.15666356,0.84333644
DIA,1,0.08819300,0.91180700
DIA,1,0.14895895,0.85104105
DIA,1,0.08178921,0.91821079
DIA,1,0.32655828,0.67344172
DIA,1,0.10101814,0.89898186
DIA,1,0.10390025,0.89609975
DIA,1,0.06603703,0.93396297
DIA,1,0.05683238,0.94316762
DIA,1,0.20284340,0.79715660
DIA,1,0.22371462,0.77628538
DIA,1,0.09481695,0.90518305
