dataset,p,component_1,component_2
QQQ,2,0.13849998,0.86150002
QQQ,2,0.53710205,0.46289795
QQQ,2,0.18627406,0.81372594
QQQ,2,0.12243782,0.87756218
QQQ,2,0.70130271,0.29869729
QQQ,2,0.16970444,0.83029556
QQQ,2,0.62326390,0.37673610
QQQ,2,0.12292268,0.87707732
QQQ,2,0.21805834,0.78194166
QQQ,2,0.30532082,0.69467918
QQQ,2,0.64795251,0.35204749
QQQ,2,0.96145255,0.03854745
QQQ,2,0.12968722,0.87031278
QQQ,2,0.96387110,0.03612890
QQQ,2,0.29435991,0.70564009
QQQ,2,0.12905061,0.87094939
QQQ,2,0.94682138,0.05317862
QQQ,2,0.45794782,0.54205218
QQQ,2,0.12542376,0.87457624
QQQ,2,0.12302110,0.87697890
QQQ,2,0.16875357,0.83124643
QQQ,2,0.12472134,0.87527866
QQQ,2,0.98520151,0.01479849
QQQ,2,0.99449989,0.00550011
QQQ,2,0.12424972,0.87575028
QQQ,2,0.12452061,0.87547939
QQQ,2,0.53007198,0.46992802
QQQ,2,0.24244200,0.75755800
QQQ,2,0.22723944,0.77276056
QQQ,2,0.61211155,0.38788845
QQQ,2,0.13908240,0.86091760
QQQ,2,0.27659278,0.72340722
QQQ,2,0.45735957,0.54264043
QQQ,2,0.31183417,0.68816583
QQQ,2,0.12253401,0.87746599
QQQ,2,0.83277586,0.16722414
QQQ,2,0.24224666,0.75775334
QQQ,2,0.95888650,0.04111350
QQQ,2,0.19407507,0.80592493
QQQ,2,0.78045025,0.21954975
QQQ,2,0.97000323,0.02999677
QQQ,2,0.97023388,0.02976612
QQQ,2,0.12994302,0.87005698
QQQ,2,0.32228274,0.67771726
QQQ,2,0.98047011,0.01952989
QQQ,2,0.23729182,0.76270818
QQQ,2,0.95919923,0.04080077
QQQ,2,0.74100587,0.25899413
QQQ,2,0.22702083,0.77297917
QQQ,2,0.12372308,0.87627692
QQQ,2,0.22996506,0.77003494
QQQ,2,0.12290946,0.87709054
QQQ,2,0.14394564,0.85605436
QQQ,2,0.50289725,0.49710275
QQQ,2,0.39843303,0.60156697
QQQ,2,0.45760550,0.54239450
QQQ,2,0.85300780,0.14699220
QQQ,2,0.19712802,0.80287198
QQQ,2,0.30965799,0.69034201
QQQ,2,0.99989204,0.00010796
QQQ,2,0.16957419,0.83042581
QQQ,2,0.16418670,0.83581330
QQQ,2,0.12292289,0.87707711
QQQ,2,0.14004402,0.85995598
QQQ,2,0.99447702,0.00552298
QQQ,2,0.17959783,0.82040217
QQQ,2,0.12249226,0.87750774
QQQ,2,0.99335096,0.00664904
QQQ,2,1.00000000,0.00000000
QQQ,2,0.73636244,0.26363756
QQQ,2,1.00000000,0.00000000
QQQ,2,1.00000000,0.00000000
QQQ,2,0.99979155,0.00020845
QQQ,2,0.99712262,0.00287738
QQQ,2,0.54965066,0.45034934
QQQ,2,0.99998996,0.00001004
QQQ,2,0.43764939,0.56235061
QQQ,2,0.42087580,0.57912420
QQQ,2,0.32516495,0.67483505
QQQ,2,0.13073900,0.86926100
QQQ,2,0.17262638,0.82737362
QQQ,2,0.99999832,0.00000168
QQQ,2,0.45246187,0.54753813
QQQ,2,0.99937570,0.00062430
QQQ,2,0.19101735,0.80898265
QQQ,2,0.99999957,0.00000043
QQQ,2,0.99992795,0.00007205
QQQ,2,0.90180006,0.09819994
QQQ,2,0.16305934,0.83694066
QQQ,2,0.99381430,0.00618570
QQQ,2,0.19812547,0.80187453
QQQ,2,0.42240307,0.57759693
QQQ,2,0.99863846,0.00136154
QQQ,2,0.94130470,0.05869530
QQQ,2,0.97089049,0.02910951
QQQ,2,0.96844010,0.03155990
QQQ,2,0.12893632,0.87106368
QQQ,2,0.16154590,0.83845410
QQQ,2,0.12441546,0.87558454
QQQ,2,0.49374856,0.50625144
QQQ,2,0.94398661,0.05601339
QQQ,2,0.12602260,0.87397740
QQQ,2,0.99999796,0.00000204
QQQ,2,0.83157963,0.16842037
QQQ,2,0.46144386,0.53855614
QQQ,2,0.13435149,0.86564851
QQQ,2,0.94416896,0.05583104
QQQ,2,0.15813651,0.84186349
QQQ,2,0.64703080,0.35296920
QQQ,2,0.99880653,0.00119347
QQQ,2,0.50810942,0.49189058
QQQ,2,0.25854997,0.74145003
QQQ,2,0.37444058,0.62555942
QQQ,2,0.95847199,0.04152801
QQQ,2,0.12247630,0.87752370
QQQ,2,0.94674841,0.05325159
QQQ,2,0.99899912,0.00100088
QQQ,2,0.99954061,0.00045939
QQQ,2,0.99998074,0.00001926
QQQ,2,0.67870324,0.32129676
QQQ,2,0.93482481,0.06517519
QQQ,2,0.99735319,0.00264681
QQQ,2,0.70955193,0.29044807
QQQ,2,0.74903262,0.25096738
QQQ,2,0.32304636,0.67695364
QQQ,2,0.12685439,0.87314561
QQQ,2,0.55305908,0.44694092
QQQ,2,0.99935967,0.00064033
QQQ,2,0.98211369,0.01788631
QQQ,2,0.41566277,0.58433723
QQQ,2,0.99999982,0.00000018
QQQ,2,0.93608959,0.06391041
QQQ,2,0.64360611,0.35639389
QQQ,2,0.96029138,0.03970862
QQQ,2,0.99508467,0.00491533
QQQ,2,0.99999947,0.00000053
QQQ,2,0.79229856,0.20770144
QQQ,2,1.00000000,0.00000000
QQQ,2,0.99690928,0.00309072
QQQ,2,1.00000000,0.00000000
QQQ,2,1.00000000,0.00000000
QQQ,2,0.97046673,0.02953327
QQQ,2,0.71571969,0.28428031
QQQ,2,0.81634621,0.18365379
QQQ,2,0.79245475,0.20754525
QQQ,2,0.99999997,0.00000003
QQQ,2,0.97391124,0.02608876
QQQ,2,0.99992119,0.00007881
QQQ,2,0.98979416,0.01020584
QQQ,2,0.40844092,0.59155908
QQQ,2,0.99999998,0.00000002
QQQ,2,0.19192301,0.80807699
QQQ,2,0.14552363,0.85447637
QQQ,2,0.84306495,0.15693505
QQQ,2,0.99067543,0.00932457
QQQ,2,0.97833581,0.02166419
QQQ,2,1.00000000,0.00000000
QQQ,2,0.99999798,0.00000202
QQQ,2,0.12260983,0.87739017
QQQ,2,0.99997689,0.00002311
QQQ,2,0.94508738,0.05491262
QQQ,2,0.41305879,0.58694121
QQQ,2,0.99885912,0.00114088
QQQ,2,0.99999536,0.00000464
QQQ,2,0.12273103,0.87726897
QQQ,2,1.00000000,0.00000000
QQQ,2,0.99999954,0.00000046
QQQ,2,0.93823773,0.06176227
QQQ,2,0.12999001,0.87000999
QQQ,2,1.00000000,0.00000000
QQQ,2,0.77336149,0.22663851
QQQ,2,0.99999966,0.00000034
QQQ,2,1.00000000,0.00000000
QQQ,2,0.19474037,0.80525963
QQQ,2,0.61932022,0.38067978
QQQ,2,0.61650211,0.38349789
QQQ,2,0.13512236,0.86487764
QQQ,2,0.15218751,0.84781249
QQQ,2,0.90146332,0.09853668
QQQ,2,0.98273576,0.01726424
QQQ,2,0.61673086,0.38326914
QQQ,2,0.45076820,0.54923180
QQQ,2,0.13208754,0.86791246
QQQ,2,0.99824824,0.00175176
QQQ,2,0.16795537,0.83204463
QQQ,2,0.13848813,0.86151187
QQQ,2,0.99893178,0.00106822
QQQ,2,0.99331402,0.00668598
QQQ,2,0.74962182,0.25037818
QQQ,2,0.35028385,0.64971615
QQQ,2,0.25850219,0.74149781
QQQ,2,0.74561133,0.25438867
QQQ,2,0.33454906,0.66545094
QQQ,2,0.57707143,0.42292857
QQQ,2,0.99871645,0.00128355
QQQ,2,0.98850673,0.01149327
QQQ,2,0.17839766,0.82160234
QQQ,2,0.19528323,0.80471677
QQQ,2,0.22241554,0.77758446
QQQ,2,0.99778319,0.00221681
QQQ,2,0.65427645,0.34572355
QQQ,2,0.54775833,0.45224167
QQQ,2,0.19286424,0.80713576
QQQ,2,0.58578190,0.41421810
QQQ,2,0.90211124,0.09788876
QQQ,2,0.98587018,0.01412982
QQQ,2,0.91813159,0.08186841
QQQ,2,0.96748008,0.03251992
QQQ,2,0.34021284,0.65978716
QQQ,2,0.13869094,0.86130906
QQQ,2,0.99968926,0.00031074
QQQ,2,0.99999974,0.00000026
QQQ,2,0.83070814,0.16929186
QQQ,2,0.26098270,0.73901730
QQQ,2,0.40208937,0.59791063
QQQ,2,0.99970527,0.00029473
QQQ,2,0.15720907,0.84279093
QQQ,2,0.86340061,0.13659939
QQQ,2,0.12454758,0.87545242
QQQ,2,0.12891258,0.87108742
QQQ,2,0.49101718,0.50898282
QQQ,2,0.18064907,0.81935093
QQQ,2,0.67334204,0.32665796
QQQ,2,0.12814617,0.87185383
QQQ,2,0.13763047,0.86236953
QQQ,2,0.64380223,0.35619777
QQQ,2,0.12422240,0.87577760
QQQ,2,0.15628693,0.84371307
QQQ,2,0.12804177,0.87195823
QQQ,2,0.37630389,0.62369611
QQQ,2,0.39290397,0.60709603
QQQ,2,0.12247460,0.87752540
QQQ,2,0.12336756,0.87663244
QQQ,2,0.13173181,0.86826819
QQQ,2,0.12289263,0.87710737
QQQ,2,0.94996901,0.05003099
QQQ,2,0.16320095,0.83679905
QQQ,2,0.90686694,0.09313306
QQQ,2,0.99552726,0.00447274
QQQ,2,0.51091887,0.48908113
QQQ,2,0.99227408,0.00772592
QQQ,2,0.72942800,0.27057200
QQQ,2,0.49251085,0.50748915
QQQ,2,0.61395542,0.38604458
QQQ,2,0.12244258,0.87755742
QQQ,2,0.58944214,0.41055786
QQQ,2,0.47633869,0.52366131
QQQ,2,0.99765408,0.00234592
QQQ,2,0.29273032,0.70726968
QQQ,2,0.66391318,0.33608682
QQQ,2,0.13856248,0.86143752
QQQ,2,0.96212629,0.03787371
QQQ,2,0.33749780,0.66250220
QQQ,2,0.13291329,0.86708671
QQQ,2,0.97586365,0.02413635
QQQ,2,0.99858552,0.00141448
QQQ,2,0.71328613,0.28671387
QQQ,2,0.99968940,0.00031060
QQQ,2,0.73559539,0.26440461
QQQ,2,0.12645812,0.87354188
QQQ,2,0.97963255,0.02036745
QQQ,2,0.14788835,0.85211165
QQQ,2,0.99999965,0.00000035
QQQ,2,0.51856569,0.48143431
QQQ,2,0.92951625,0.07048375
QQQ,2,1.00000000,0.00000000
QQQ,2,0.16359802,0.83640198
QQQ,2,0.99774548,0.00225452
QQQ,2,0.14043136,0.85956864
QQQ,2,1.00000000,0.00000000
QQQ,2,0.51892385,0.48107615
QQQ,2,0.12918833,0.87081167
QQQ,2,0.99981251,0.00018749
QQQ,2,0.99999997,0.00000003
QQQ,2,0.56080034,0.43919966
QQQ,2,0.12839291,0.87160709
QQQ,2,0.99551713,0.00448287
QQQ,2,0.99999998,0.00000002
QQQ,2,0.15290807,0.84709193
QQQ,2,0.31096994,0.68903006
QQQ,2,0.26487101,0.73512899
QQQ,2,0.14746059,0.85253941
QQQ,2,0.13039075,0.86960925
QQQ,2,1.00000000,0.00000000
QQQ,2,0.13775986,0.86224014
QQQ,2,0.99999988,0.00000012
QQQ,2,0.87776225,0.12223775
QQQ,2,1.00000000,0.00000000
QQQ,2,0.73542467,0.26457533
QQQ,2,0.99999958,0.00000042
QQQ,2,0.12822428,0.87177572
QQQ,2,0.99985340,0.00014660
QQQ,2,0.13185319,0.86814681
QQQ,2,0.99997405,0.00002595
QQQ,2,0.99999849,0.00000151
QQQ,2,0.22276186,0.77723814
QQQ,2,0.99999996,0.00000004
QQQ,2,0.99973898,0.00026102
QQQ,2,0.13349807,0.86650193
QQQ,2,0.29770429,0.70229571
QQQ,2,0.13199706,0.86800294
QQQ,2,1.00000000,0.00000000
QQQ,2,0.98252914,0.01747086
QQQ,2,0.53914742,0.46085258
QQQ,2,0.51594873,0.48405127
QQQ,2,1.00000000,0.00000000
QQQ,2,0.96609396,0.03390604
QQQ,2,0.99867666,0.00132334
QQQ,2,0.99999924,0.00000076
QQQ,2,0.90942505,0.09057495
QQQ,2,0.12405084,0.87594916
QQQ,2,1.00000000,0.00000000
QQQ,2,1.00000000,0.00000000
QQQ,2,0.12314499,0.87685501
QQQ,2,1.00000000,0.00000000
QQQ,2,0.20790002,0.79209998
QQQ,2,0.32588544,0.67411456
QQQ,2,0.12317208,0.87682792
QQQ,2,0.99999454,0.00000546
QQQ,2,1.00000000,0.00000000
QQQ,2,1.00000000,0.00000000
QQQ,2,0.27344711,0.72655289
QQQ,2,1.00000000,0.00000000
QQQ,2,0.14256694,0.85743306
QQQ,2,0.12793779,0.87206221
QQQ,2,0.99999393,0.00000607
QQQ,2,0.96944128,0.03055872
QQQ,2,0.39098187,0.60901813
QQQ,2,0.19420712,0.80579288
QQQ,2,0.95004113,0.04995887
QQQ,2,0.99961037,0.00038963
QQQ,2,0.12243905,0.87756095
QQQ,2,0.12655699,0.87344301
QQQ,2,0.58793225,0.41206775
QQQ,2,0.16876601,0.83123399
QQQ,2,0.99859027,0.00140973
QQQ,2,0.27171486,0.72828514
QQQ,2,0.61043264,0.38956736
QQQ,2,0.12427850,0.87572150
QQQ,2,0.99534307,0.00465693
QQQ,2,0.21005683,0.78994317
QQQ,2,0.99999992,0.00000008
QQQ,2,0.12946276,0.87053724
QQQ,2,0.12306046,0.87693954
QQQ,2,0.37460306,0.62539694
QQQ,2,0.96612548,0.03387452
QQQ,2,0.99981829,0.00018171
QQQ,2,0.16847132,0.83152868
QQQ,2,0.98130047,0.01869953
QQQ,2,0.99588211,0.00411789
QQQ,2,0.40880704,0.59119296
QQQ,2,0.99999953,0.00000047
QQQ,2,0.99956032,0.00043968
QQQ,2,0.98428446,0.01571554
QQQ,2,0.26533767,0.73466233
QQQ,2,0.12407705,0.87592295
QQQ,2,0.47745978,0.52254022
QQQ,2,0.99999999,0.00000001
QQQ,2,0.99061655,0.00938345
QQQ,2,0.73584363,0.26415637
QQQ,2,0.99981085,0.00018915
QQQ,2,0.39750256,0.60249744
QQQ,2,0.99629539,0.00370461
QQQ,2,0.12933376,0.87066624
QQQ,2,0.40520218,0.59479782
QQQ,2,1.00000000,0.00000000
QQQ,2,1.00000000,0.00000000
QQQ,2,0.99965839,0.00034161
QQQ,2,0.36249237,0.63750763
QQQ,2,0.99380897,0.00619103
QQQ,2,0.91213844,0.08786156
QQQ,2,0.99997729,0.00002271
QQQ,2,1.00000000,0.00000000
QQQ,2,0.12390549,0.87609451
QQQ,2,0.99999971,0.00000029
QQQ,2,0.12908213,0.87091787
QQQ,2,0.59298536,0.40701464
QQQ,2,0.97873127,0.02126873
QQQ,2,1.00000000,0.00000000
QQQ,2,0.68240176,0.31759824
QQQ,2,0.12244499,0.87755501
QQQ,2,0.99994321,0.00005679
QQQ,2,1.00000000,0.00000000
QQQ,2,0.77240321,0.22759679
QQQ,2,1.00000000,0.00000000
QQQ,2,0.72176808,0.27823192
QQQ,2,0.72143352,0.27856648
QQQ,2,1.00000000,0.00000000
QQQ,2,0.99019963,0.00980037
QQQ,2,0.99997524,0.00002476
QQQ,2,0.99999991,0.00000009
QQQ,2,0.71897415,0.28102585
QQQ,2,1.00000000,0.00000000
QQQ,2,1.00000000,0.00000000
QQQ,2,0.19300365,0.80699635
QQQ,2,1.00000000,0.00000000
QQQ,2,0.70765925,0.29234075
QQQ,2,0.27864890,0.72135110
QQQ,2,0.83818982,0.16181018
QQQ,2,0.86038701,0.13961299
QQQ,2,0.67672999,0.32327001
QQQ,2,0.99968667,0.00031333
QQQ,2,0.68779833,0.31220167
QQQ,2,0.99965304,0.00034696
QQQ,2,0.90539378,0.09460622
QQQ,2,0.63090563,0.36909437
QQQ,2,0.61688607,0.38311393
QQQ,2,0.98994856,0.01005144
QQQ,2,0.44641309,0.55358691
QQQ,2,0.15812256,0.84187744
QQQ,2,0.41358714,0.58641286
QQQ,2,0.14694060,0.85305940
QQQ,2,0.99971484,0.00028516
QQQ,2,0.47922483,0.52077517
QQQ,2,0.14361341,0.85638659
QQQ,2,0.99999999,0.00000001
QQQ,2,0.12266090,0.87733910
QQQ,2,0.99965171,0.00034829
QQQ,2,0.70021637,0.29978363
QQQ,2,0.50430068,0.49569932
QQQ,2,0.99999998,0.00000002
QQQ,2,0.99944528,0.00055472
QQQ,2,0.12447780,0.87552220
QQQ,2,0.90438871,0.09561129
QQQ,2,0.12726420,0.87273580
QQQ,2,0.99983767,0.00016233
QQQ,2,0.14174829,0.85825171
QQQ,2,0.88036396,0.11963604
QQQ,2,0.88425281,0.11574719
QQQ,2,0.91707778,0.08292222
QQQ,2,0.16908491,0.83091509
QQQ,2,0.93801554,0.06198446
QQQ,2,0.99999949,0.00000051
QQQ,2,0.13212801,0.86787199
QQQ,2,0.33967435,0.66032565
QQQ,2,0.14057911,0.85942089
QQQ,2,0.64016612,0.35983388
QQQ,2,0.30632560,0.69367440
QQQ,2,0.12259588,0.87740412
QQQ,2,0.12793323,0.87206677
QQQ,2,0.12978783,0.87021217
QQQ,2,0.15163182,0.84836818
QQQ,2,0.26667243,0.73332757
QQQ,2,0.96412013,0.03587987
QQQ,2,0.12863825,0.87136175
QQQ,2,0.13951425,0.86048575
QQQ,2,0.99998737,0.00001263
QQQ,2,0.99988427,0.00011573
QQQ,2,0.13199414,0.86800586
QQQ,2,0.99743320,0.00256680
QQQ,2,0.20518950,0.79481050
QQQ,2,0.99999999,0.00000001
QQQ,2,0.14816725,0.85183275
QQQ,2,0.38160413,0.61839587
QQQ,2,0.59050986,0.40949014
QQQ,2,0.99782645,0.00217355
QQQ,2,0.68091129,0.31908871
QQQ,2,0.76332479,0.23667521
QQQ,2,0.83205597,0.16794403
QQQ,2,0.28650443,0.71349557
QQQ,2,0.15309002,0.84690998
QQQ,2,0.31201230,0.68798770
QQQ,2,0.64752273,0.35247727
QQQ,2,0.13292891,0.86707109
QQQ,2,0.12490590,0.87509410
QQQ,2,0.96850419,0.03149581
QQQ,2,0.58023758,0.41976242
QQQ,2,0.29835496,0.70164504
QQQ,2,0.36029481,0.63970519
QQQ,2,0.15285844,0.84714156
QQQ,2,0.99982433,0.00017567
QQQ,2,0.12381358,0.87618642
QQQ,2,0.22073403,0.77926597
QQQ,2,0.54425410,0.45574590
QQQ,2,0.22450224,0.77549776
QQQ,2,0.99664469,0.00335531
QQQ,2,0.17875449,0.82124551
QQQ,2,0.99997120,0.00002880
QQQ,2,0.22544453,0.77455547
QQQ,2,0.99980243,0.00019757
QQQ,2,0.81567757,0.18432243
QQQ,2,0.19954132,0.80045868
QQQ,2,0.99999785,0.00000215
QQQ,2,0.13087403,0.86912597
QQQ,2,0.93909191,0.06090809
QQQ,2,0.38385583,0.61614417
QQQ,2,0.99887786,0.00112214
QQQ,2,0.19152290,0.80847710
QQQ,2,0.98312422,0.01687578
QQQ,2,0.13918011,0.86081989
QQQ,2,0.99971488,0.00028512
QQQ,2,0.17070214,0.82929786
QQQ,2,0.18724601,0.81275399
QQQ,2,1.00000000,0.00000000
QQQ,2,0.88791116,0.11208884
QQQ,2,0.71059303,0.28940697
QQQ,2,0.99401719,0.00598281
QQQ,2,0.95081928,0.04918072
QQQ,2,0.99993503,0.00006497
QQQ,2,0.13516565,0.86483435
QQQ,2,0.98104355,0.01895645
QQQ,2,0.17164834,0.82835166
QQQ,2,0.33865223,0.66134777
QQQ,2,0.16518073,0.83481927
QQQ,2,0.12956069,0.87043931
QQQ,2,1.00000000,0.00000000
QQQ,2,0.28618870,0.71381130
QQQ,2,0.47496920,0.52503080
QQQ,2,0.13433389,0.86566611
QQQ,2,0.74741514,0.25258486
QQQ,2,0.99972833,0.00027167
QQQ,2,1.00000000,0.00000000
QQQ,2,0.12358560,0.87641440
QQQ,2,0.12393329,0.87606671
QQQ,2,0.34995845,0.65004155
QQQ,2,1.00000000,0.00000000
QQQ,2,0.73156850,0.26843150
QQQ,2,0.13585513,0.86414487
QQQ,2,0.91251969,0.08748031
QQQ,2,0.15435490,0.84564510
QQQ,2,0.71309243,0.28690757
QQQ,2,0.99921120,0.00078880
QQQ,2,0.47612887,0.52387113
QQQ,2,0.99999970,0.00000030
QQQ,2,0.75360913,0.24639087
QQQ,2,0.22960534,0.77039466
QQQ,2,0.99944393,0.00055607
QQQ,2,0.20114999,0.79885001
QQQ,2,0.98906320,0.01093680
QQQ,2,0.99901925,0.00098075
QQQ,2,0.12561638,0.87438362
QQQ,2,0.17300819,0.82699181
QQQ,2,0.12324362,0.87675638
QQQ,2,0.15072560,0.84927440
QQQ,2,0.99294574,0.00705426
QQQ,2,0.18452903,0.81547097
QQQ,2,0.12488664,0.87511336
QQQ,2,0.12676759,0.87323241
QQQ,2,0.90327610,0.09672390
QQQ,2,0.99992749,0.00007251
QQQ,2,0.12287361,0.87712639
QQQ,2,0.29905471,0.70094529
QQQ,2,0.82455313,0.17544687
QQQ,2,0.12289900,0.87710100
QQQ,2,0.99333302,0.00666698
QQQ,2,0.91963686,0.08036314
QQQ,2,0.15959288,0.84040712
QQQ,2,0.37511067,0.62488933
QQQ,2,0.99990567,0.00009433
QQQ,2,0.99999239,0.00000761
QQQ,2,0.14741928,0.85258072
QQQ,2,0.83427580,0.16572420
QQQ,2,0.50991188,0.49008812
QQQ,2,0.12907136,0.87092864
QQQ,2,0.15930908,0.84069092
QQQ,2,0.99978076,0.00021924
QQQ,2,0.15077023,0.84922977
QQQ,2,0.34281593,0.65718407
QQQ,2,0.24904163,0.75095837
QQQ,2,0.40128808,0.59871192
QQQ,2,0.99981329,0.00018671
QQQ,2,0.30092695,0.69907305
QQQ,2,0.13829539,0.86170461
QQQ,2,0.19342207,0.80657793
QQQ,2,0.16997671,0.83002329
QQQ,2,0.17641141,0.82358859
QQQ,2,0.99140714,0.00859286
QQQ,2,0.92734294,0.07265706
QQQ,2,0.98799930,0.01200070
QQQ,2,0.15847993,0.84152007
QQQ,2,0.18313785,0.81686215
QQQ,2,0.14805579,0.85194421
QQQ,2,0.18346063,0.81653937
QQQ,2,0.14809907,0.85190093
QQQ,2,0.25880783,0.74119217
QQQ,2,0.68807380,0.31192620
QQQ,2,0.16101985,0.83898015
QQQ,2,0.99883551,0.00116449
QQQ,2,0.57651882,0.42348118
QQQ,2,0.90189183,0.09810817
QQQ,2,0.97284561,0.02715439
QQQ,2,0.77316206,0.22683794
QQQ,2,0.26812364,0.73187636
QQQ,2,0.12285205,0.87714795
QQQ,2,0.14602222,0.85397778
QQQ,2,0.90022683,0.09977317
QQQ,2,0.14776235,0.85223765
QQQ,2,0.14069449,0.85930551
QQQ,2,0.17789714,0.82210286
QQQ,2,0.98034427,0.01965573
QQQ,2,0.49842983,0.50157017
QQQ,2,0.18362664,0.81637336
QQQ,2,0.83370136,0.16629864
QQQ,2,0.84129858,0.15870142
QQQ,2,0.26214827,0.73785173
QQQ,2,0.14734556,0.85265444
QQQ,2,0.40610672,0.59389328
QQQ,2,0.12346494,0.87653506
QQQ,2,0.94434838,0.05565162
